Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Paul Silas,79,23.5,8.7,3.1,7.3,41.9,-,-,-,2.6,4.2,61.3,-,-,9.4,1.8,-,-,-,14.0
Johnny Egan,82,22.0,8.5,3.0,7.3,41.2,-,-,-,2.5,2.9,85.0,-,-,1.8,2.6,-,-,-,8.2
Keith Erickson,77,25.6,8.4,3.4,8.2,42.0,-,-,-,1.6,2.3,68.6,-,-,4.0,2.5,-,-,-,9.5
Greg Smith,79,27.9,8.1,3.5,7.8,45.0,-,-,-,1.2,2.0,58.7,-,-,10.2,1.7,-,-,-,15.0
Bill Turner,79,18.8,7.8,2.8,6.8,41.5,-,-,-,2.2,2.9,76.1,-,-,4.8,0.8,-,-,-,8.8
Toby Kimball,76,22.1,7.8,3.1,7.1,44.5,-,-,-,1.5,3.3,46.8,-,-,8.8,1.2,-,-,-,12.1
Bob Kauffman,82,20.2,7.8,2.7,6.0,44.2,-,-,-,2.5,3.5,70.2,-,-,5.9,1.0,-,-,-,10.3
Ron Williams,75,19.6,7.8,3.2,7.6,42.0,-,-,-,1.5,1.9,76.8,-,-,2.4,3.3,-,-,-,8.6
Stu Lantz,73,18.9,7.8,3.0,6.6,45.6,-,-,-,1.8,2.3,77.2,-,-,3.2,1.4,-,-,-,8.3
Otto Moore,74,21.7,7.7,3.3,7.4,44.3,-,-,-,1.2,2.3,52.4,-,-,7.1,0.9,-,-,-,10.5
Walt Wesley,82,16.3,7.6,3.0,6.5,45.9,-,-,-,1.6,2.5,64.7,-,-,4.9,0.6,-,-,-,8.7
John Clemens,75,19.3,7.4,3.1,8.4,37.4,-,-,-,1.1,1.7,65.6,-,-,4.2,1.7,-,-,-,7.5
Leroy Ellis,80,20.0,7.2,2.9,6.6,43.5,-,-,-,1.5,1.9,75.5,-,-,6.4,0.9,-,-,-,10.3
Bill Hewitt,75,19.4,7.2,3.2,7.0,45.3,-,-,-,0.8,1.4,57.5,-,-,4.4,1.0,-,-,-,8.2
Arthur Williams,79,25.2,7.1,2.9,7.5,38.3,-,-,-,1.3,1.9,70.5,-,-,4.6,6.6,-,-,-,13.1
Tom Hawkins,74,20.4,7.1,3.1,6.2,49.9,-,-,-,0.8,2.0,41.1,-,-,3.6,1.1,-,-,-,7.4
Rick Adelman,77,18.8,6.3,2.3,5.8,39.4,-,-,-,1.7,2.6,64.2,-,-,2.8,3.1,-,-,-,7.7
Freddie Crawford,81,20.9,6.2,2.6,5.6,46.5,-,-,-,1.0,1.9,53.9,-,-,2.7,1.9,-,-,-,6.9
Joe Kennedy,72,17.2,6.2,2.4,6.1,39.5,-,-,-,1.4,1.7,79.0,-,-,3.3,0.8,-,-,-,6.3
Neil Johnson,80,16.5,5.8,2.2,4.6,48.1,-,-,-,1.4,2.2,62.1,-,-,5.0,1.7,-,-,-,9.2
Emmette Bryant,80,17.4,5.7,2.5,6.1,40.4,-,-,-,0.8,1.3,65.0,-,-,2.4,2.2,-,-,-,6.3
Dave Newmark,81,14.3,5.6,2.3,5.9,38.9,-,-,-,1.1,1.7,61.9,-,-,4.3,0.7,-,-,-,6.4
Tom Kron,76,14.8,5.1,1.9,4.9,39.2,-,-,-,1.3,1.8,70.1,-,-,2.8,2.5,-,-,-,6.9
Johnny Green,74,10.7,4.7,2.0,3.8,51.8,-,-,-,0.8,1.7,45.6,-,-,4.5,0.6,-,-,-,7.1
Dick Cunningham,77,16.1,4.6,1.8,4.3,42.5,-,-,-,0.9,1.4,65.1,-,-,5.7,0.8,-,-,-,8.0
Matt Guokas,72,11.6,3.3,1.3,3.0,42.6,-,-,-,0.8,1.1,66.7,-,-,1.3,1.4,-,-,-,4.0
