Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Dwight Howard,71,33.7,18.3,6.7,11.3,59.1,0.0,0.1,28.6,4.9,9.0,54.7,3.3,8.9,12.2,1.8,0.8,1.8,3.2,23.1
Arron Afflalo,73,35.0,18.2,6.4,13.8,45.9,1.8,4.1,42.7,3.8,4.6,81.5,0.4,3.2,3.6,3.4,0.5,0.0,2.0,15.4
David Lee,69,33.2,18.2,7.4,14.2,52.3,0.0,0.0,0.0,3.3,4.3,78.0,2.6,6.7,9.3,2.1,0.7,0.4,2.2,20.8
Paul Millsap,74,33.5,17.9,6.5,14.1,46.1,1.0,2.9,35.8,3.9,5.3,73.1,2.1,6.4,8.5,3.1,1.7,1.1,2.5,20.8
Kyle Lowry,79,36.2,17.9,5.8,13.7,42.3,2.4,6.3,38.0,4.0,4.9,81.3,1.1,3.6,4.7,7.4,1.5,0.2,2.5,20.5
Thaddeus Young,79,34.4,17.9,7.4,16.2,45.4,1.1,3.7,30.8,2.1,2.9,71.2,2.1,3.9,6.0,2.3,2.1,0.5,2.1,17.0
Brandon Knight,72,33.3,17.9,6.4,15.2,42.2,1.5,4.7,32.5,3.6,4.5,80.2,0.6,2.9,3.5,4.9,1.0,0.2,2.6,15.3
Nick Young,64,28.3,17.9,6.0,13.9,43.5,2.1,5.5,38.6,3.7,4.5,82.5,0.5,2.1,2.6,1.5,0.7,0.2,1.5,12.8
Kemba Walker,73,35.8,17.7,6.2,15.7,39.3,1.5,4.5,33.3,3.9,4.6,83.7,0.5,3.7,4.2,6.1,1.2,0.4,2.3,17.0
Ty Lawson,62,35.8,17.6,5.6,13.0,43.1,1.2,3.3,35.6,5.2,6.5,79.8,0.6,2.8,3.5,8.8,1.6,0.2,3.2,19.6
Zach Randolph,79,34.2,17.4,7.1,15.2,46.7,0.0,0.3,10.0,3.2,4.3,74.2,3.4,6.7,10.1,2.5,0.7,0.3,2.3,19.4
Pau Gasol,60,31.4,17.4,7.1,14.8,48.0,0.1,0.2,28.6,3.1,4.2,73.6,2.1,7.6,9.7,3.4,0.5,1.5,2.4,21.2
Mike Conley,73,33.5,17.2,6.3,14.1,45.0,1.4,4.0,36.1,3.1,3.8,81.5,0.6,2.4,2.9,6.0,1.5,0.2,2.1,17.3
Bradley Beal,73,34.7,17.1,6.6,15.7,41.9,1.9,4.7,40.2,2.0,2.6,78.8,0.7,3.0,3.7,3.3,1.0,0.2,1.8,13.9
Jeff Green,82,34.2,16.9,5.9,14.3,41.2,1.6,4.8,34.1,3.5,4.3,79.5,0.7,4.0,4.6,1.7,0.7,0.6,2.0,13.1
Tony Parker,68,29.4,16.7,6.7,13.4,49.9,0.4,1.0,37.3,2.9,3.6,81.1,0.3,2.0,2.3,5.7,0.5,0.1,2.2,15.7
Michael Carter-Williams,70,34.5,16.7,6.1,15.1,40.5,0.8,3.0,26.4,3.7,5.2,70.3,1.4,4.8,6.2,6.3,1.9,0.6,3.5,17.6
Chandler Parsons,74,37.6,16.6,6.3,13.3,47.2,1.8,4.7,37.0,2.2,3.0,74.2,0.9,4.6,5.5,4.0,1.2,0.4,1.9,17.9
Jeff Teague,79,32.2,16.5,5.8,13.2,43.8,0.9,2.8,32.9,4.0,4.8,84.6,0.4,2.2,2.6,6.7,1.1,0.2,2.9,16.1
Josh Smith,77,35.5,16.4,6.7,16.0,41.9,0.9,3.4,26.4,2.1,3.9,53.2,1.3,5.4,6.8,3.3,1.4,1.4,2.6,15.5
Wesley Matthews,82,33.9,16.4,5.4,12.3,44.1,2.5,6.2,39.3,3.1,3.7,83.7,0.6,2.9,3.5,2.4,0.9,0.2,1.3,14.6
Chris Bosh,79,32.0,16.2,6.2,12.1,51.6,0.9,2.8,33.9,2.8,3.4,82.0,1.2,5.4,6.6,1.1,1.0,1.0,1.6,17.9
Gordon Hayward,77,36.4,16.2,5.5,13.4,41.3,1.1,3.6,30.4,4.0,4.9,81.6,0.8,4.3,5.1,5.2,1.4,0.5,2.8,16.9
Luol Deng,63,35.1,16.0,5.9,13.7,43.1,0.9,3.0,30.2,3.4,4.3,79.1,1.6,4.2,5.7,2.9,1.0,0.1,1.8,15.3
Dion Waiters,70,29.6,15.9,6.1,14.2,43.3,1.3,3.6,36.8,2.3,3.4,68.5,0.5,2.3,2.8,3.0,0.9,0.2,2.2,11.5
Gerald Green,82,28.4,15.8,5.5,12.3,44.5,2.5,6.2,40.0,2.4,2.8,84.8,0.6,2.8,3.4,1.5,0.9,0.5,1.8,13.0
Joe Johnson,79,32.6,15.8,5.8,12.9,45.4,2.1,5.1,40.1,2.0,2.5,81.5,0.6,2.8,3.4,2.7,0.6,0.1,1.5,13.6
Jodie Meeks,77,33.2,15.7,5.4,11.6,46.3,2.1,5.2,40.1,2.9,3.4,85.7,0.4,2.1,2.5,1.8,1.4,0.1,1.4,13.4
Brandon Jennings,80,34.1,15.5,5.3,14.2,37.3,1.9,5.7,33.7,3.0,4.0,75.1,0.7,2.3,3.1,7.6,1.3,0.1,2.7,15.0
Eric Gordon,64,32.1,15.4,5.6,12.8,43.6,1.6,4.0,39.1,2.7,3.5,78.5,0.5,2.1,2.6,3.3,1.2,0.2,2.1,12.6
Greg Monroe,82,32.8,15.2,6.1,12.4,49.7,0.0,0.0,0.0,2.9,4.5,65.7,3.1,6.1,9.3,2.1,1.1,0.6,2.0,18.5
Serge Ibaka,81,32.9,15.1,6.5,12.1,53.6,0.3,0.7,38.3,1.9,2.5,78.4,2.8,6.0,8.8,1.0,0.5,2.7,1.5,20.5
Tim Duncan,74,29.2,15.1,6.0,12.2,49.0,0.0,0.1,0.0,3.1,4.3,73.1,2.1,7.6,9.7,3.0,0.6,1.9,2.1,20.8
Avery Bradley,60,30.9,14.9,6.0,13.8,43.8,1.3,3.3,39.5,1.5,1.9,80.4,0.8,3.0,3.8,1.4,1.1,0.2,1.6,11.6
Tobias Harris,61,30.3,14.6,5.4,11.7,46.4,0.5,2.1,25.4,3.2,4.0,80.7,1.4,5.5,7.0,1.3,0.7,0.4,1.3,15.7
Marc Gasol,59,33.4,14.6,5.7,12.1,47.3,0.0,0.2,18.2,3.1,4.1,76.8,1.4,5.8,7.2,3.6,1.0,1.3,1.9,18.5
JR Smith,74,32.7,14.5,5.4,12.9,41.5,2.6,6.5,39.4,1.2,1.9,65.2,0.5,3.5,4.0,3.0,0.9,0.3,1.5,12.9
Tyreke Evans,72,28.2,14.5,5.4,12.5,43.6,0.3,1.3,22.1,3.3,4.3,77.1,1.1,3.7,4.7,5.0,1.2,0.3,2.4,15.3
Trevor Ariza,77,35.4,14.4,5.1,11.1,45.6,2.3,5.7,40.7,1.9,2.5,77.2,1.3,4.9,6.2,2.5,1.6,0.3,1.7,16.6
Deron Williams,64,32.2,14.3,5.0,11.2,45.0,1.5,4.2,36.6,2.7,3.4,80.1,0.2,2.4,2.6,6.1,1.5,0.2,2.2,15.6
Gerald Henderson,77,32.0,14.0,5.2,12.1,43.3,0.5,1.5,34.8,3.1,4.0,76.1,0.4,3.6,4.0,2.6,0.7,0.4,1.5,12.5
David West,80,30.9,14.0,5.7,11.7,48.8,0.1,0.2,26.7,2.5,3.1,78.9,1.5,5.3,6.8,2.8,0.8,0.9,1.7,16.9
Evan Turner,81,30.3,14.0,5.4,12.6,42.5,0.6,1.9,32.1,2.6,3.2,81.3,0.8,4.3,5.0,3.2,0.8,0.1,2.3,13.0
Alec Burks,78,28.1,14.0,4.9,10.7,45.7,0.6,1.8,35.0,3.6,4.8,74.8,0.8,2.5,3.3,2.7,0.9,0.2,1.9,12.1
Rodney Stuckey,73,26.7,13.9,5.1,11.7,43.6,0.3,1.2,27.3,3.3,4.0,83.6,0.5,1.8,2.3,2.1,0.7,0.1,1.7,10.2
Lance Stephenson,78,35.3,13.8,5.5,11.2,49.1,1.1,3.1,35.2,1.8,2.5,71.1,1.2,5.9,7.2,4.6,0.7,0.1,2.7,17.3
Victor Oladipo,80,31.1,13.8,4.9,11.7,41.9,0.9,2.8,32.7,3.1,4.0,78.0,0.5,3.6,4.1,4.1,1.6,0.5,3.2,13.2
Markieff Morris,81,26.6,13.8,5.1,10.4,48.6,0.4,1.3,31.5,3.2,4.0,79.2,1.7,4.3,6.0,1.8,0.8,0.6,1.8,15.0
Carlos Boozer,76,28.2,13.7,5.9,12.9,45.6,0.0,0.0,0.0,1.9,2.5,76.7,1.8,6.5,8.3,1.6,0.7,0.3,2.0,14.9
Kenneth Faried,80,27.2,13.7,5.6,10.3,54.5,0.0,0.0,0.0,2.5,3.9,65.0,3.0,5.6,8.6,1.2,0.9,0.9,1.7,17.5
Wilson Chandler,62,31.1,13.6,5.0,11.9,41.6,2.0,5.7,34.8,1.8,2.5,72.4,0.9,3.8,4.7,1.8,0.7,0.5,1.3,12.6
Andre Drummond,81,32.3,13.5,5.9,9.5,62.3,0.0,0.0,0.0,1.7,4.0,41.8,5.4,7.8,13.2,0.4,1.2,1.6,1.4,22.7
Paul Pierce,75,28.0,13.5,4.3,9.5,45.1,1.5,4.0,37.3,3.4,4.1,82.6,0.3,4.3,4.6,2.4,1.1,0.4,2.0,14.1
Derrick Favors,73,30.2,13.3,5.3,10.2,52.2,0.0,0.0,0.0,2.6,3.9,66.9,2.7,6.0,8.7,1.2,1.0,1.5,1.8,17.8
Jared Sullinger,74,27.6,13.3,5.2,12.1,42.7,0.8,2.8,26.9,2.1,2.7,77.8,3.3,4.9,8.1,1.6,0.5,0.7,1.6,14.9
Marcin Gortat,81,32.8,13.2,5.6,10.4,54.2,0.0,0.0,100,1.9,2.8,68.6,2.5,7.0,9.5,1.7,0.5,1.5,1.6,19.2
Randy Foye,81,30.7,13.2,4.5,10.8,41.3,2.3,6.1,38.0,1.9,2.3,84.9,0.4,2.4,2.9,3.5,0.8,0.5,1.8,12.4
Spencer Hawes,80,30.9,13.2,5.0,11.0,45.6,1.6,3.9,41.6,1.5,1.9,78.3,1.6,6.6,8.3,3.0,0.6,1.2,2.2,17.6
Jimmy Butler,67,38.7,13.1,4.1,10.3,39.7,1.0,3.6,28.3,3.9,5.0,76.9,1.3,3.6,4.9,2.6,1.9,0.5,1.5,14.1
D.J. Augustin,71,27.3,13.1,4.2,10.1,41.5,1.9,4.7,40.1,2.8,3.2,88.5,0.2,1.6,1.8,4.4,0.7,0.0,1.8,12.1
Reggie Jackson,80,28.5,13.1,5.0,11.5,44.0,1.0,3.1,33.9,2.0,2.2,89.3,0.5,3.4,3.9,4.1,1.1,0.1,2.1,13.6
Nicolas Batum,82,36.0,13.0,4.6,10.0,46.5,1.8,4.9,36.1,2.0,2.5,80.3,1.4,6.0,7.5,5.1,0.9,0.7,2.5,18.9
Tony Wroten,72,24.5,13.0,4.8,11.2,42.7,0.6,2.6,21.3,2.9,4.5,64.1,1.0,2.2,3.2,3.0,1.1,0.2,2.8,9.6
Taj Gibson,82,28.7,13.0,5.2,10.9,47.9,0.0,0.1,0.0,2.6,3.4,75.1,2.4,4.4,6.8,1.1,0.5,1.4,1.8,14.4
Kawhi Leonard,66,29.1,12.8,5.1,9.8,52.2,1.0,2.8,37.9,1.5,1.9,80.2,1.2,5.1,6.2,2.0,1.7,0.8,1.2,17.3
Trey Burke,70,32.3,12.8,4.9,12.8,38.0,1.6,4.8,33.0,1.5,1.6,90.3,0.5,2.4,3.0,5.7,0.6,0.1,1.9,12.1
Joakim Noah,80,35.3,12.6,4.8,10.0,47.5,0.0,0.0,0.0,3.1,4.2,73.7,3.5,7.7,11.3,5.4,1.2,1.5,2.4,23.2
Jeremy Lin,71,28.9,12.5,4.2,9.3,44.6,1.2,3.2,35.8,3.1,3.7,82.3,0.5,2.2,2.6,4.1,1.0,0.4,2.5,12.3
Enes Kanter,80,26.7,12.3,5.2,10.7,49.1,0.0,0.0,0.0,1.9,2.6,73.0,2.8,4.7,7.5,0.9,0.4,0.5,1.8,13.7
Manu Ginobili,68,22.8,12.3,4.3,9.2,46.9,1.3,3.8,34.9,2.4,2.8,85.1,0.4,2.5,3.0,4.3,1.0,0.3,2.0,13.5
Corey Brewer,81,32.2,12.3,4.8,10.0,48.1,0.7,2.6,28.0,2.0,2.8,71.8,0.8,1.8,2.6,1.7,1.9,0.4,1.3,11.5
Ramon Sessions,83,26.7,12.3,4.0,9.3,42.9,0.4,1.5,28.2,3.9,4.9,80.7,0.5,2.0,2.4,4.1,0.6,0.1,1.8,11.5
Terrence Jones,76,27.3,12.1,5.1,9.4,54.2,0.4,1.3,30.7,1.6,2.6,60.5,2.1,4.8,6.9,1.1,0.7,1.3,0.9,16.0
Khris Middleton,82,30.0,12.1,4.6,10.4,44.0,1.5,3.5,41.4,1.4,1.7,86.1,0.7,3.0,3.8,2.1,1.0,0.2,1.5,11.6
Jameer Nelson,68,32.0,12.1,4.3,11.0,39.4,2.0,5.8,34.8,1.4,1.6,85.7,0.4,3.0,3.4,7.0,0.8,0.1,2.4,14.0
Kyle Korver,71,33.9,12.0,4.1,8.6,47.5,2.6,5.5,47.2,1.2,1.3,92.6,0.3,3.7,4.0,2.9,1.0,0.3,1.4,14.2
Vince Carter,81,24.4,11.9,4.1,10.0,40.7,1.8,4.6,39.4,2.0,2.4,82.1,0.8,2.7,3.5,2.6,0.8,0.4,1.3,11.5
Amar'e Stoudemire,65,22.6,11.9,4.8,8.6,55.7,0.0,0.0,0.0,2.3,3.1,73.9,1.7,3.2,4.9,0.5,0.4,0.6,1.4,12.2
JJ Hickson,69,26.9,11.8,4.8,9.5,50.8,0.0,0.1,0.0,2.2,4.2,51.7,3.0,6.2,9.2,1.4,0.7,0.7,1.9,15.2
Tristan Thompson,82,31.6,11.7,4.4,9.3,47.7,0.0,0.0,0.0,2.9,4.1,69.3,3.3,5.9,9.2,0.9,0.5,0.4,1.3,15.3
Jose Calderon,81,30.5,11.4,4.2,9.2,45.6,2.4,5.2,44.9,0.6,0.8,82.5,0.4,2.0,2.4,4.7,0.9,0.1,1.3,13.0
Darren Collison,80,25.9,11.4,4.1,8.7,46.7,0.9,2.4,37.6,2.4,2.8,85.7,0.6,1.8,2.4,3.7,1.2,0.2,1.7,12.1
Marco Belinelli,80,25.2,11.4,4.2,8.7,48.5,1.6,3.7,43.0,1.4,1.6,84.7,0.2,2.6,2.8,2.2,0.6,0.1,1.2,11.3
Mike Dunleavy,82,31.5,11.3,4.1,9.4,43.0,1.5,4.0,38.0,1.7,2.0,85.4,0.6,3.6,4.2,2.3,0.8,0.6,1.3,12.2
Jonas Valanciunas,81,28.2,11.3,4.4,8.3,53.1,0.0,0.0,0.0,2.4,3.2,76.2,2.8,6.0,8.8,0.7,0.3,0.9,1.7,15.6
Andray Blatche,73,22.2,11.2,4.4,9.2,47.6,0.2,0.7,27.8,2.2,3.0,74.2,1.6,3.7,5.3,1.5,1.0,0.5,1.5,12.5
John Henson,70,26.5,11.1,4.9,9.1,53.8,0.0,0.0,0.0,1.3,2.5,51.4,2.4,4.7,7.1,1.6,0.6,1.7,1.6,15.0
Brandon Bass,82,27.6,11.1,4.3,8.8,48.6,0.0,0.1,33.3,2.5,2.9,85.8,2.0,3.8,5.7,1.1,0.4,0.9,1.2,13.0
Channing Frye,82,28.2,11.1,4.1,9.5,43.2,2.0,5.3,37.0,1.0,1.2,82.1,0.9,4.2,5.1,1.2,0.7,0.8,1.1,12.2
DeMarre Carroll,73,32.1,11.1,4.1,8.8,47.0,1.3,3.7,36.2,1.5,1.9,77.3,1.5,4.1,5.5,1.8,1.5,0.3,1.1,14.0
Robin Lopez,82,31.8,11.1,4.3,7.9,55.1,0.0,0.0,0.0,2.4,3.0,81.8,4.0,4.6,8.5,0.9,0.3,1.7,1.0,17.4
Jordan Crawford,81,23.0,11.0,4.0,9.7,41.5,1.1,3.5,31.6,1.8,2.1,86.4,0.3,1.9,2.3,3.5,0.6,0.1,1.7,9.7
Terrence Ross,81,26.7,10.9,3.9,9.3,42.3,2.0,5.0,39.5,1.0,1.2,83.7,0.5,2.6,3.1,1.0,0.8,0.3,1.1,9.4
Roy Hibbert,81,29.7,10.8,4.1,9.3,43.9,0.0,0.1,40.0,2.6,3.3,77.0,2.5,4.1,6.6,1.1,0.4,2.2,1.8,13.3
DeAndre Jordan,82,35.0,10.4,4.2,6.3,67.6,0.0,0.0,0.0,2.0,4.6,42.8,4.0,9.5,13.6,0.9,1.0,2.5,1.5,22.2
Lou Williams,60,24.1,10.4,3.3,8.2,40.0,1.3,3.9,34.2,2.5,3.0,84.9,0.2,1.9,2.1,3.5,0.8,0.1,1.5,9.9
Shawn Marion,76,31.7,10.4,4.5,9.3,48.2,0.8,2.1,35.8,0.7,0.9,78.5,1.7,4.8,6.5,1.6,1.2,0.5,1.3,14.0
Amir Johnson,77,28.8,10.4,4.5,7.9,56.2,0.3,0.9,30.3,1.2,1.9,63.6,2.2,4.3,6.6,1.5,0.7,1.1,1.6,14.5
George Hill,76,32.0,10.3,3.6,8.1,44.2,1.3,3.4,36.5,1.9,2.3,80.7,0.7,3.0,3.7,3.5,1.0,0.3,1.2,12.6
Patty Mills,81,18.9,10.2,3.8,8.2,46.4,1.7,3.9,42.5,0.9,1.0,89.0,0.4,1.7,2.1,1.8,0.8,0.1,0.8,9.8
Tim Hardaway Jr.,81,23.1,10.2,3.6,8.5,42.8,1.6,4.4,36.3,1.3,1.6,82.8,0.2,1.3,1.5,0.8,0.5,0.1,0.6,7.4
Richard Jefferson,82,27.0,10.1,3.6,8.0,45.0,1.5,3.7,40.9,1.5,2.0,74.1,0.2,2.5,2.7,1.6,0.7,0.2,1.1,9.2
James Anderson,80,28.9,10.1,3.9,9.0,43.1,1.4,4.4,32.8,1.0,1.3,72.6,0.7,3.0,3.8,1.9,0.9,0.4,1.3,10.2
Matt Barnes,63,27.5,9.9,3.7,8.4,43.8,1.5,4.5,34.3,1.0,1.4,73.3,1.0,3.7,4.6,2.0,0.9,0.4,1.3,11.4
Mario Chalmers,73,29.8,9.8,3.5,7.7,45.4,1.2,3.1,38.5,1.7,2.2,74.2,0.6,2.4,2.9,4.9,1.6,0.2,2.2,12.5
Marcus Thornton,72,24.2,9.8,3.5,8.9,39.4,1.5,4.4,34.5,1.3,1.6,80.4,0.8,2.0,2.8,1.1,0.8,0.2,0.9,7.9
Mo Williams,74,24.8,9.7,3.8,9.1,41.7,1.1,3.0,36.9,1.1,1.2,87.6,0.6,1.5,2.1,4.3,0.7,0.1,2.0,9.6
Martell Webster,78,27.7,9.7,3.3,7.5,43.3,1.9,4.8,39.2,1.3,1.6,84.0,0.5,2.4,2.8,1.2,0.5,0.2,0.7,9.3
Marcus Morris,82,22.0,9.7,3.5,7.9,44.2,1.2,3.2,38.1,1.5,1.9,76.1,1.0,2.9,3.9,1.1,0.9,0.2,1.2,9.7
Raymond Felton,65,31.0,9.7,3.7,9.4,39.5,1.0,3.0,31.8,1.4,1.9,72.1,0.8,2.2,3.0,5.6,1.2,0.4,2.0,11.8
Jordan Hill,72,20.8,9.7,4.0,7.2,54.9,0.0,0.0,0.0,1.7,2.5,68.5,2.7,4.7,7.4,0.8,0.4,0.9,1.0,14.0
Courtney Lee,79,25.0,9.6,3.7,7.8,48.0,0.9,2.5,37.1,1.3,1.4,88.4,0.4,2.0,2.4,1.5,0.8,0.4,0.9,9.5
Ray Allen,73,26.5,9.6,3.3,7.4,44.2,1.6,4.2,37.5,1.4,1.6,90.5,0.3,2.5,2.8,2.0,0.7,0.1,1.2,9.8
Greivis Vasquez,79,22.5,9.6,3.5,8.3,42.1,1.4,3.7,37.7,1.2,1.4,88.0,0.3,1.9,2.2,4.1,0.4,0.1,1.6,9.7
Mike Scott,80,18.5,9.6,3.8,7.9,47.9,0.8,2.5,31.0,1.3,1.7,78.0,0.8,2.8,3.6,0.9,0.4,0.1,1.0,9.1
Kyle Singler,82,28.5,9.6,3.3,7.3,44.7,1.1,3.0,38.2,1.9,2.2,82.6,1.4,2.3,3.7,0.9,0.7,0.5,1.0,10.0
Ricky Rubio,82,32.2,9.5,3.1,8.2,38.1,0.5,1.6,33.1,2.8,3.5,80.2,0.7,3.4,4.2,8.6,2.3,0.1,2.7,16.3
Jarrett Jack,80,28.2,9.5,3.6,8.7,41.0,0.8,2.3,34.1,1.6,1.9,83.9,0.3,2.5,2.8,4.1,0.7,0.3,1.7,10.2
Harrison Barnes,78,28.3,9.5,3.5,8.7,39.9,0.8,2.4,34.7,1.7,2.3,71.8,0.8,3.1,4.0,1.5,0.8,0.3,1.1,9.1
Glen Davis,68,24.4,9.4,4.0,8.7,45.7,0.1,0.2,36.4,1.4,2.0,69.3,1.6,3.6,5.2,1.1,0.9,0.4,1.1,10.5
Brian Roberts,72,23.2,9.4,3.4,8.1,42.0,0.9,2.5,36.0,1.7,1.8,94.0,0.2,1.7,1.9,3.3,0.6,0.1,1.3,9.1
Timofey Mozgov,82,21.6,9.4,3.5,6.6,52.3,0.0,0.3,16.7,2.4,3.2,75.4,2.1,4.4,6.4,0.8,0.3,1.2,1.5,12.7
PJ Tucker,81,30.7,9.4,3.3,7.6,43.1,0.9,2.4,38.7,1.9,2.5,77.6,2.0,4.5,6.5,1.7,1.4,0.3,1.3,13.2
Andre Iguodala,63,32.4,9.3,3.5,7.3,48.0,1.0,2.8,35.4,1.4,2.1,65.2,0.8,3.8,4.7,4.2,1.5,0.3,1.6,13.9
Jerryd Bayless,72,23.4,9.3,3.4,8.6,40.2,1.1,2.9,35.8,1.3,1.6,79.7,0.3,1.7,2.0,2.7,0.8,0.1,1.1,8.3
Marvin Williams,66,25.4,9.1,3.5,8.0,43.9,1.3,3.5,35.9,0.9,1.1,78.1,1.2,3.8,5.1,1.2,0.8,0.5,0.8,11.2
Kirk Hinrich,73,29.0,9.1,3.3,8.5,39.3,1.2,3.3,35.1,1.3,1.7,76.0,0.4,2.2,2.6,3.9,1.1,0.4,1.6,9.9
Danny Green,68,24.3,9.1,3.2,7.4,43.2,1.9,4.7,41.5,0.7,0.9,79.4,0.4,3.0,3.4,1.5,1.0,0.9,1.1,10.3
Boris Diaw,79,25.0,9.1,3.8,7.3,52.1,0.6,1.4,40.2,0.9,1.2,73.9,0.9,3.2,4.1,2.8,0.6,0.4,1.5,11.6
Brandan Wright,58,18.6,9.1,3.9,5.7,67.7,0.0,0.0,0.0,1.3,1.8,72.6,1.8,2.4,4.2,0.5,0.6,0.9,0.6,12.3
Wesley Johnson,79,28.4,9.1,3.5,8.2,42.5,1.3,3.4,36.9,0.8,1.0,79.2,0.9,3.5,4.4,1.6,1.1,1.0,1.1,11.0
Aaron Brooks,72,21.6,9.0,3.2,8.1,40.1,1.3,3.4,38.7,1.2,1.3,87.4,0.6,1.3,1.9,3.2,0.7,0.2,1.6,8.4
Ben McLemore,82,26.7,8.8,3.1,8.3,37.6,1.2,3.6,32.0,1.4,1.7,80.4,0.6,2.2,2.9,1.0,0.5,0.2,1.2,6.7
Kelly Olynyk,70,20.0,8.7,3.3,7.2,46.6,0.6,1.6,35.1,1.4,1.7,81.1,2.0,3.2,5.2,1.6,0.5,0.4,1.5,10.7
Mirza Teletovic,72,19.4,8.6,3.1,7.3,41.8,1.9,4.8,39.0,0.6,0.9,71.0,0.8,2.9,3.7,0.8,0.4,0.3,0.8,8.6
