Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Bob Brown,62,-,11.7,4.5,12.3,36.1,-,-,-,2.8,4.1,68.3,-,-,-,1.6,-,-,-,4.1
Andy Phillip,65,-,11.7,4.4,12.5,34.9,-,-,-,2.9,4.2,70.4,-,-,-,5.8,-,-,-,8.1
Vern Mikkelsen,68,-,11.6,4.2,10.6,39.9,-,-,-,3.2,4.2,75.2,-,-,-,1.8,-,-,-,6.0
Leo Kubiak,62,-,11.5,4.2,12.8,32.6,-,-,-,3.1,3.8,81.4,-,-,-,3.2,-,-,-,5.4
Connie Simmons,60,-,11.3,4.0,12.2,33.1,-,-,-,3.3,5.0,66.2,-,-,-,1.7,-,-,-,3.2
Bob Kinney,60,-,11.1,3.9,10.4,37.5,-,-,-,3.4,5.3,62.8,-,-,-,1.7,-,-,-,4.3
Billy Gabor,56,-,10.9,4.0,12.0,33.7,-,-,-,2.8,4.1,68.9,-,-,-,1.9,-,-,-,3.6
John Hargis,60,-,10.7,3.7,9.2,40.5,-,-,-,3.3,4.6,71.1,-,-,-,1.7,-,-,-,5.6
Don Boven,62,-,10.6,3.4,9.0,37.3,-,-,-,3.9,5.6,68.8,-,-,-,2.2,-,-,-,5.4
Odie Spears,68,-,10.5,4.1,11.4,35.7,-,-,-,2.3,3.4,68.7,-,-,-,2.3,-,-,-,4.4
Vince Boryla,59,-,10.4,3.5,10.2,34.0,-,-,-,3.5,4.5,76.4,-,-,-,1.6,-,-,-,4.2
Bruce Hale,64,-,10.3,3.4,9.6,35.3,-,-,-,3.5,4.5,78.2,-,-,-,3.5,-,-,-,6.6
Al Cervi,56,-,10.2,2.6,7.7,33.2,-,-,-,5.1,6.2,82.9,-,-,-,4.7,-,-,-,8.8
Sidney Hertzberg,68,-,10.2,4.0,12.7,31.8,-,-,-,2.1,2.8,74.9,-,-,-,2.9,-,-,-,3.8
Arnie Risen,62,-,10.1,3.3,9.6,34.4,-,-,-,3.4,5.2,66.4,-,-,-,1.5,-,-,-,3.5
Milo Komenich,64,-,9.9,3.8,13.5,28.3,-,-,-,2.3,3.9,58.4,-,-,-,1.9,-,-,-,0.6
Jack Burmaster,61,-,9.8,3.9,11.7,33.3,-,-,-,2.0,3.0,68.1,-,-,-,2.9,-,-,-,4.0
Jack Toomay,62,-,9.6,3.3,8.3,39.7,-,-,-,3.0,4.3,70.5,-,-,-,1.5,-,-,-,4.8
Bob Carpenter,66,-,9.3,3.2,9.3,34.4,-,-,-,2.9,3.9,74.2,-,-,-,1.4,-,-,-,3.6
Ed Stanczak,57,-,9.1,2.8,8.0,34.9,-,-,-,3.6,4.7,75.2,-,-,-,1.2,-,-,-,3.9
Joseph Reiser,67,-,9.0,2.9,9.6,30.5,-,-,-,3.2,3.8,83.5,-,-,-,2.6,-,-,-,4.3
Bill Calhoun,62,-,9.0,3.3,8.9,37.7,-,-,-,2.4,3.3,71.9,-,-,-,1.9,-,-,-,4.5
Walter Budko,66,-,9.0,3.0,9.9,30.4,-,-,-,3.0,4.0,75.7,-,-,-,2.2,-,-,-,3.4
George Senesky,68,-,9.0,3.3,10.4,32.0,-,-,-,2.3,3.3,70.4,-,-,-,3.9,-,-,-,4.8
Ed Leede,64,-,8.9,2.7,7.9,34.3,-,-,-,3.5,4.9,70.6,-,-,-,2.0,-,-,-,4.3
Leo Mogus,64,-,8.8,2.7,6.8,39.6,-,-,-,3.4,4.7,72.7,-,-,-,1.5,-,-,-,5.0
William Towery,68,-,8.8,3.3,10.0,32.7,-,-,-,2.3,3.0,75.7,-,-,-,2.1,-,-,-,3.4
Howie Shannon,67,-,8.8,3.3,9.6,34.4,-,-,-,2.1,2.7,78.6,-,-,-,2.6,-,-,-,4.4
Jack Coleman,68,-,8.7,3.7,9.8,37.7,-,-,-,1.3,1.8,74.4,-,-,-,2.3,-,-,-,4.4
George Ratkovicz,62,-,8.6,2.6,7.1,36.9,-,-,-,3.4,5.6,60.6,-,-,-,2.0,-,-,-,4.0
Dick McGuire,68,-,8.6,2.8,8.3,33.7,-,-,-,3.0,4.6,65.2,-,-,-,5.7,-,-,-,7.2
Red Holzman,68,-,8.2,3.0,9.2,33.0,-,-,-,2.1,3.1,68.6,-,-,-,2.9,-,-,-,4.0
Clarence Hermsen,67,-,8.1,2.9,9.2,31.9,-,-,-,2.3,3.7,61.9,-,-,-,1.5,-,-,-,1.9
Bob Feerick,60,-,8.1,2.9,8.3,34.4,-,-,-,2.3,2.9,79.9,-,-,-,2.1,-,-,-,4.1
Milt Schoon,62,-,8.0,2.4,5.9,41.0,-,-,-,3.2,4.8,65.3,-,-,-,1.4,-,-,-,4.2
Bob Harris,62,-,7.7,2.7,7.5,36.1,-,-,-,2.3,3.6,62.8,-,-,-,2.1,-,-,-,3.6
Paul Seymour,62,-,7.7,2.8,8.5,33.4,-,-,-,2.0,2.8,71.6,-,-,-,3.0,-,-,-,4.3
Murray Wier,56,-,7.7,2.8,8.6,32.7,-,-,-,2.1,3.0,69.3,-,-,-,1.9,-,-,-,2.9
Alex Hannum,64,-,7.5,2.8,7.6,36.3,-,-,-,2.0,2.9,68.8,-,-,-,2.0,-,-,-,3.8
Brady Walker,68,-,7.5,3.2,8.6,37.4,-,-,-,1.1,1.7,63.2,-,-,-,1.6,-,-,-,3.1
Johnny Macknowski,59,-,7.4,2.6,7.8,33.3,-,-,-,2.2,3.0,73.6,-,-,-,1.1,-,-,-,2.5
Arnie Johnson,68,-,7.3,2.2,5.5,39.6,-,-,-,2.9,4.3,68.0,-,-,-,2.1,-,-,-,4.7
Stan Miasek,68,-,7.3,2.6,6.8,38.1,-,-,-,2.1,3.3,66.1,-,-,-,1.1,-,-,-,3.1
Paul Armstrong,63,-,7.3,2.3,8.2,27.9,-,-,-,2.7,3.8,70.5,-,-,-,2.8,-,-,-,3.0
Ed Peterson,62,-,7.2,2.7,6.3,42.8,-,-,-,1.8,3.0,60.0,-,-,-,0.5,-,-,-,2.9
Francis Crossin,64,-,7.0,2.9,9.0,32.2,-,-,-,1.2,1.6,78.2,-,-,-,2.3,-,-,-,2.9
Ariel Maughan,68,-,7.0,2.4,8.4,27.9,-,-,-,2.3,3.0,76.6,-,-,-,1.5,-,-,-,1.7
Dick O'Keefe,68,-,7.0,2.4,7.8,30.6,-,-,-,2.2,3.0,73.9,-,-,-,1.1,-,-,-,1.9
Joe Dolhon,64,-,6.9,2.2,7.2,31.2,-,-,-,2.5,3.3,73.4,-,-,-,2.4,-,-,-,3.5
Leo Klier,66,-,6.9,2.4,7.8,30.4,-,-,-,2.1,2.9,74.2,-,-,-,1.8,-,-,-,2.5
Frank Kudelka,65,-,6.7,2.6,8.1,32.6,-,-,-,1.4,2.2,63.6,-,-,-,2.0,-,-,-,2.4
Leo Barnhorst,67,-,6.5,2.6,7.4,34.9,-,-,-,1.3,1.9,69.8,-,-,-,2.1,-,-,-,3.2
Warren Perkins,60,-,6.2,2.1,7.0,30.3,-,-,-,1.9,3.3,59.0,-,-,-,1.9,-,-,-,1.9
Chuck Gilmur,68,-,6.1,1.9,5.6,33.5,-,-,-,2.4,3.5,68.0,-,-,-,1.6,-,-,-,2.9
Joe Holland,64,-,6.1,2.3,7.1,32.0,-,-,-,1.5,2.2,69.0,-,-,-,2.0,-,-,-,2.6
Johnny Oldham,59,-,6.1,2.2,7.2,29.8,-,-,-,1.7,2.5,71.0,-,-,-,1.7,-,-,-,1.9
Fran Curran,66,-,6.0,1.5,3.6,41.7,-,-,-,3.0,3.7,82.6,-,-,-,1.1,-,-,-,4.3
Don Ray,61,-,6.0,2.1,6.6,32.3,-,-,-,1.7,2.4,69.8,-,-,-,1.0,-,-,-,1.7
George Sobek,60,-,5.8,1.6,4.2,37.8,-,-,-,2.6,3.4,76.1,-,-,-,1.6,-,-,-,3.9
Mal McMullan,58,-,5.6,2.1,6.6,32.4,-,-,-,1.3,2.4,54.6,-,-,-,1.5,-,-,-,1.5
Andrew Levane,60,-,5.5,2.3,7.0,33.3,-,-,-,0.9,1.4,63.5,-,-,-,2.6,-,-,-,3.0
Estes Parham,66,-,5.5,2.1,6.4,32.5,-,-,-,1.3,2.7,49.4,-,-,-,2.0,-,-,-,1.8
Arnie Ferrin,63,-,5.4,2.1,6.3,33.3,-,-,-,1.2,1.7,69.7,-,-,-,1.5,-,-,-,2.2
Kenny Rollins,66,-,5.4,2.2,6.4,34.2,-,-,-,1.0,1.3,74.2,-,-,-,2.0,-,-,-,2.8
Whitey Von Nieda,59,-,5.3,2.0,5.7,35.7,-,-,-,1.2,1.9,63.5,-,-,-,2.4,-,-,-,3.4
Wayne See,61,-,5.2,1.9,5.0,37.3,-,-,-,1.5,2.2,69.6,-,-,-,2.3,-,-,-,3.8
Goebel Ritter,62,-,5.2,1.6,4.8,33.7,-,-,-,2.0,2.8,71.0,-,-,-,0.8,-,-,-,2.1
Ray Corley,60,-,5.2,2.0,6.2,31.6,-,-,-,1.3,2.0,61.5,-,-,-,1.8,-,-,-,2.0
Jack Cotton,54,-,5.1,1.8,6.1,29.2,-,-,-,1.5,3.0,50.9,-,-,-,1.2,-,-,-,0.5
Herm Schaefer,65,-,5.1,1.9,4.8,38.9,-,-,-,1.3,1.6,85.1,-,-,-,3.1,-,-,-,5.0
Chuck Halbert,68,-,4.8,1.6,4.2,38.0,-,-,-,1.6,2.6,64.0,-,-,-,1.3,-,-,-,2.6
Jim Seminoff,65,-,4.8,1.3,4.4,30.0,-,-,-,2.2,2.9,75.5,-,-,-,3.8,-,-,-,4.9
Andy Duncan,67,-,4.6,1.9,4.3,43.3,-,-,-,0.9,1.6,55.6,-,-,-,0.6,-,-,-,2.1
Jerry Fleishman,65,-,4.6,1.6,5.4,28.9,-,-,-,1.4,2.3,61.6,-,-,-,1.8,-,-,-,1.6
Bob Harrison,66,-,4.5,1.9,5.3,35.9,-,-,-,0.8,1.1,67.6,-,-,-,2.0,-,-,-,2.8
Frank Gates,64,-,4.5,1.8,6.3,28.1,-,-,-,1.0,1.5,62.2,-,-,-,1.4,-,-,-,0.8
Walt Lautenbach,55,-,4.3,1.8,6.0,30.1,-,-,-,0.7,1.0,69.1,-,-,-,1.3,-,-,-,1.1
Jake Bornheimer,60,-,4.2,1.5,5.1,28.9,-,-,-,1.3,2.0,66.7,-,-,-,0.7,-,-,-,0.6
Slater Martin,67,-,4.0,1.6,4.5,35.1,-,-,-,0.9,1.4,63.4,-,-,-,2.2,-,-,-,2.8
Tony Jaros,61,-,3.9,1.4,4.7,29.1,-,-,-,1.2,1.6,75.0,-,-,-,1.0,-,-,-,1.2
Paul Noel,65,-,3.8,1.5,4.5,33.7,-,-,-,0.8,1.3,60.9,-,-,-,1.0,-,-,-,1.4
Bill Roberts,67,-,2.7,1.1,3.3,34.7,-,-,-,0.4,0.6,71.8,-,-,-,0.4,-,-,-,0.7
Clint Wager,63,-,2.3,0.9,3.2,28.1,-,-,-,0.5,0.7,61.7,-,-,-,1.4,-,-,-,1.1
