Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Wally Szczerbiak,82,38.1,18.7,7.4,14.6,50.8,1.1,2.3,45.5,2.8,3.3,83.1,1.5,3.3,4.8,3.1,0.8,0.3,2.2,17.7
Nick Van Exel,72,34.7,18.4,7.0,17.0,40.9,1.7,4.9,34.0,2.8,3.5,80.1,0.4,3.1,3.5,6.6,0.6,0.2,2.2,16.4
Eddie Jones,81,39.0,18.3,6.4,14.8,43.2,1.8,4.7,39.0,3.7,4.4,83.7,0.8,3.9,4.7,3.2,1.4,1.0,1.8,17.6
Elton Brand,80,37.7,18.2,6.7,12.6,52.7,0.0,0.0,0.0,4.9,6.6,74.2,5.0,6.6,11.6,2.4,1.0,2.0,2.2,25.3
Baron Davis,82,40.5,18.1,6.8,16.4,41.7,2.1,5.8,35.6,2.4,4.1,58.0,1.1,3.1,4.3,8.5,2.1,0.6,3.0,19.3
Steve Nash,82,34.6,17.9,6.4,13.3,48.3,1.9,4.2,45.5,3.2,3.6,88.7,0.6,2.5,3.1,7.7,0.6,0.0,2.8,19.3
Pau Gasol,82,36.7,17.6,6.7,13.0,51.8,0.0,0.1,20.0,4.1,5.8,70.9,2.9,6.0,8.9,2.7,0.5,2.1,2.7,21.1
Bonzi Wells,74,31.8,17.0,6.6,14.0,46.9,0.9,2.3,38.4,2.9,3.9,74.1,1.6,4.4,6.0,2.8,1.5,0.3,2.6,16.5
Rashard Lewis,71,36.4,16.8,6.4,13.7,46.8,1.7,4.5,38.9,2.3,2.8,81.0,2.0,5.1,7.0,1.7,1.5,0.6,1.4,18.4
Lamond Murray,71,32.5,16.6,6.1,13.9,43.6,1.4,3.4,42.4,3.0,3.7,81.7,1.1,4.1,5.2,2.2,1.0,0.6,2.0,15.1
Reggie Miller,79,36.6,16.5,5.2,11.6,45.3,2.3,5.6,40.6,3.7,4.1,91.1,0.3,2.5,2.8,3.2,1.1,0.1,1.5,15.5
Andre Miller,81,37.3,16.5,5.9,12.9,45.4,0.3,1.1,25.3,4.5,5.5,81.7,1.3,3.3,4.7,10.9,1.6,0.4,3.0,22.9
Alonzo Mourning,75,32.7,15.7,6.0,11.5,51.6,0.0,0.0,33.3,3.8,5.7,65.7,2.4,6.0,8.4,1.2,0.4,2.5,2.4,18.1
Wesley Person,78,35.8,15.1,6.0,12.1,49.5,1.8,4.1,44.4,1.3,1.6,79.8,0.6,3.1,3.8,2.2,1.0,0.5,0.9,15.1
Kenyon Martin,73,34.3,14.9,6.1,13.2,46.3,0.2,0.9,22.4,2.5,3.7,67.8,1.5,3.8,5.3,2.6,1.2,1.7,2.4,15.1
Keith Van Horn,81,30.4,14.8,5.8,13.4,43.3,1.2,3.6,34.5,1.9,2.4,80.0,1.7,5.8,7.5,2.0,0.8,0.5,1.8,15.7
Jason Kidd,82,37.3,14.7,5.4,13.9,39.1,1.4,4.4,32.1,2.5,3.0,81.4,1.6,5.7,7.3,9.9,2.1,0.2,3.5,21.7
Juwan Howard,81,32.5,14.6,5.7,12.4,46.0,0.0,0.0,0.0,3.2,4.2,76.1,2.8,4.8,7.6,2.1,0.6,0.6,1.9,15.8
Jeff McInnis,81,37.4,14.6,5.7,13.8,41.3,0.9,2.9,32.1,2.3,2.7,83.6,0.6,2.1,2.6,6.2,0.8,0.1,1.8,13.9
Clifford Robinson,80,35.7,14.6,5.7,13.4,42.5,1.4,3.8,37.8,1.8,2.6,69.4,1.0,3.8,4.8,2.5,1.1,1.2,1.9,13.9
Antonio Davis,77,38.7,14.5,5.3,12.5,42.6,0.0,0.0,0.0,3.8,4.6,81.8,3.3,6.3,9.6,2.0,0.7,1.1,2.1,17.8
Shane Battier,78,39.7,14.4,5.3,12.3,42.9,1.3,3.5,37.3,2.5,3.6,70.0,2.3,3.1,5.4,2.8,1.6,1.0,2.0,15.0
Jason Richardson,80,32.9,14.4,5.8,13.6,42.6,1.0,3.1,33.3,1.8,2.6,67.1,1.6,2.7,4.3,3.0,1.3,0.4,2.0,12.6
Brent Barry,81,37.5,14.4,5.0,9.8,50.8,2.0,4.8,42.4,2.4,2.9,84.6,0.7,4.7,5.4,5.3,1.8,0.5,2.0,20.1
Kenny Thomas,72,34.5,14.1,5.5,11.5,47.8,0.0,0.2,0.0,3.1,4.7,66.4,2.2,5.0,7.2,1.9,1.2,0.9,2.0,15.7
Elden Campbell,77,28.0,13.9,5.0,10.3,48.4,0.0,0.0,0.0,4.0,5.0,79.7,1.7,5.2,6.9,1.3,0.8,1.8,1.8,16.6
Kurt Thomas,82,33.8,13.9,5.6,11.4,49.4,0.0,0.1,16.7,2.6,3.2,81.5,2.6,6.5,9.1,1.1,0.9,1.0,1.9,17.7
Mike Bibby,80,33.2,13.7,5.6,12.3,45.3,0.6,1.7,37.0,1.9,2.4,80.3,0.5,2.3,2.8,5.0,1.1,0.2,1.7,13.9
Corliss Williamson,78,21.9,13.6,5.3,10.3,51.0,0.0,0.1,20.0,3.1,3.8,80.5,1.5,2.6,4.1,1.2,0.6,0.3,1.8,12.3
Brad Miller,76,29.8,13.6,4.8,9.6,49.9,0.0,0.1,42.9,3.9,5.0,77.5,3.3,4.9,8.2,2.0,1.0,0.5,1.5,17.8
Damon Stoudamire,75,37.2,13.5,4.9,12.2,40.2,1.4,3.9,35.3,2.3,2.6,88.8,1.0,2.9,3.9,6.5,0.9,0.1,2.0,15.4
Raef LaFrentz,78,31.5,13.5,5.4,11.8,45.8,1.3,3.4,38.8,1.3,1.9,69.5,2.3,5.2,7.4,1.1,0.7,2.7,1.2,17.3
John Stockton,82,31.3,13.4,4.9,9.5,51.7,0.3,1.0,32.1,3.4,3.9,85.7,0.7,2.5,3.2,8.2,1.9,0.3,2.5,19.4
Kerry Kittles,82,31.7,13.4,5.3,11.5,46.6,1.2,3.0,40.5,1.6,2.1,74.4,0.8,2.5,3.4,2.6,1.6,0.4,1.3,13.4
Quentin Richardson,81,26.6,13.3,4.9,11.4,43.2,1.6,4.3,38.1,1.8,2.3,76.5,1.4,2.7,4.1,1.6,1.0,0.3,1.3,11.9
Chauncey Billups,82,28.7,12.5,4.2,10.0,42.3,1.5,3.8,39.4,2.5,2.9,88.5,0.4,2.3,2.8,5.5,0.8,0.2,1.7,14.0
Desmond Mason,75,32.2,12.4,4.8,10.3,46.4,0.2,0.8,27.1,2.7,3.2,84.8,1.2,3.5,4.7,1.4,0.9,0.4,1.4,12.4
Darrell Armstrong,82,33.3,12.4,4.2,10.1,41.9,1.7,4.9,34.9,2.2,2.5,88.8,1.0,2.9,3.9,5.5,1.9,0.1,2.1,15.5
Marcus Fizer,76,25.9,12.3,4.9,11.2,43.8,0.1,0.5,17.1,2.5,3.7,66.8,1.7,3.9,5.6,1.6,0.6,0.3,1.7,11.3
Larry Hughes,73,28.0,12.3,4.7,11.1,42.3,0.2,1.3,19.4,2.6,3.5,73.7,1.1,2.2,3.4,4.3,1.5,0.3,2.3,12.1
David Robinson,78,29.6,12.2,4.4,8.6,50.7,0.0,0.0,0.0,3.4,5.1,68.1,2.4,5.8,8.3,1.2,1.1,1.8,1.3,17.4
Chucky Atkins,79,28.9,12.1,4.7,10.0,46.6,1.7,4.3,41.1,1.1,1.5,69.2,0.4,1.6,2.0,3.3,0.9,0.1,1.6,11.1
Doug Christie,81,34.5,12.0,4.2,9.1,46.0,1.1,3.2,35.2,2.5,3.0,85.1,0.9,3.7,4.6,4.2,2.0,0.3,2.0,15.7
Anfernee Hardaway,80,30.8,12.0,4.9,11.6,41.8,0.3,1.0,27.7,2.0,2.4,81.0,1.2,3.2,4.4,4.1,1.5,0.4,2.4,12.7
Rodney Rogers,77,24.4,11.9,4.6,9.8,47.1,1.1,3.1,37.4,1.5,1.9,78.5,1.7,2.8,4.5,1.5,0.9,0.4,1.4,12.1
Alvin Williams,82,35.7,11.8,4.9,11.8,41.5,0.8,2.4,32.1,1.3,1.7,73.6,0.7,2.7,3.4,5.7,1.6,0.3,1.8,13.7
Matt Harpring,81,31.4,11.8,4.8,10.3,46.1,0.3,0.9,30.4,2.0,2.7,74.3,2.5,4.6,7.1,1.3,0.9,0.1,1.6,13.3
Tim Thomas,74,26.9,11.7,4.3,10.2,42.0,1.3,3.9,32.6,1.9,2.4,79.3,0.9,3.2,4.1,1.4,0.9,0.4,1.7,10.4
Troy Hudson,81,22.9,11.7,4.4,10.1,43.4,0.8,2.3,35.3,2.2,2.5,87.6,0.4,1.4,1.8,3.1,0.7,0.1,2.0,9.4
Ricky Davis,82,23.8,11.7,4.6,9.5,48.1,0.1,0.4,31.4,2.4,3.0,79.0,0.8,2.2,3.0,2.2,0.8,0.3,1.8,10.6
Steven Smith,77,28.7,11.6,4.0,8.9,45.5,1.5,3.2,47.2,2.1,2.4,87.8,0.6,1.9,2.5,2.0,0.7,0.2,1.4,10.5
Dikembe Mutombo,80,36.3,11.5,4.0,8.0,50.1,0.0,0.0,0.0,3.5,4.6,76.4,3.2,7.6,10.8,1.0,0.4,2.4,2.0,19.0
Voshon Lenard,71,23.3,11.5,4.4,10.8,41.0,1.3,3.4,37.1,1.3,1.7,78.3,0.5,2.0,2.6,1.8,0.8,0.4,1.3,9.0
Keon Clark,81,27.0,11.3,4.7,9.6,49.0,0.0,0.1,0.0,1.9,2.8,67.4,2.2,5.2,7.4,1.1,0.7,1.5,1.7,14.5
Derek Fisher,70,28.2,11.2,3.9,9.5,41.1,2.1,5.0,41.3,1.3,1.6,84.7,0.2,1.9,2.1,2.6,0.9,0.1,0.9,10.2
Danny Fortson,77,28.8,11.2,4.0,9.4,42.8,0.0,0.1,25.0,3.2,4.0,79.5,3.8,7.9,11.7,1.6,0.6,0.2,2.1,17.1
Ruben Patterson,75,23.5,11.2,4.3,8.3,51.5,0.1,0.5,25.0,2.6,3.7,70.1,2.1,1.9,4.0,1.4,1.1,0.5,1.5,11.5
Vlade Divac,80,30.3,11.1,4.2,9.0,47.2,0.0,0.2,23.1,2.6,4.3,61.5,2.6,5.8,8.4,3.7,1.0,1.2,2.0,17.0
Michael Olowokandi,80,32.1,11.1,4.8,11.1,43.3,0.0,0.0,0.0,1.5,2.4,62.2,2.1,6.8,8.9,1.1,0.7,1.8,2.2,14.2
Bobby Jackson,81,21.6,11.1,4.1,9.3,44.3,1.0,2.7,36.1,1.8,2.3,81.0,1.0,2.1,3.1,2.0,0.9,0.1,1.1,10.5
Pat Garrity,80,30.0,11.1,4.1,9.6,42.6,2.1,5.0,42.7,0.8,0.9,83.6,1.0,3.3,4.2,1.2,0.8,0.4,0.9,11.1
Derek Anderson,70,26.5,10.8,3.5,8.7,40.4,1.2,3.3,37.3,2.5,3.0,85.6,0.7,2.0,2.7,3.1,1.0,0.1,1.2,10.8
Lee Nailon,79,24.2,10.8,4.7,9.7,48.3,0.0,0.0,50.0,1.4,1.9,74.7,1.3,2.4,3.7,1.2,0.7,0.2,1.2,9.9
Andrei Kirilenko,82,26.3,10.7,3.5,7.7,45.0,0.3,1.2,25.0,3.5,4.5,76.8,1.8,3.1,4.9,1.1,1.4,1.9,1.3,13.5
James Posey,73,30.7,10.7,3.8,10.1,37.6,0.9,3.2,28.3,2.2,2.8,79.3,1.5,4.4,5.9,2.5,1.6,0.5,1.7,12.5
Joe Smith,72,26.7,10.7,4.1,8.1,51.1,0.0,0.0,66.7,2.4,2.9,83.0,2.1,4.2,6.3,1.1,0.5,0.8,1.2,13.8
Rod Strickland,76,30.1,10.4,4.2,9.4,44.3,0.1,0.3,30.8,2.0,2.6,76.6,0.6,2.4,3.1,6.1,1.1,0.1,2.1,12.9
Chris Whitney,82,26.5,10.2,3.3,8.0,41.8,1.6,3.9,40.6,1.9,2.1,88.0,0.1,1.7,1.9,3.8,0.9,0.1,1.0,10.8
Hedo Turkoglu,80,24.6,10.1,3.6,8.6,42.2,0.8,2.1,36.8,2.1,2.9,72.6,0.8,3.8,4.5,2.0,0.7,0.4,1.0,11.0
Bob Sura,78,22.9,10.0,3.2,7.6,42.4,0.5,1.7,31.6,3.0,4.2,72.0,1.1,2.1,3.3,3.5,1.1,0.2,1.7,10.9
Nazr Mohammed,82,26.4,9.7,4.0,8.7,46.1,0.0,0.0,0.0,1.7,2.7,61.7,3.0,5.0,7.9,0.4,0.8,0.7,1.4,12.4
Kenny Anderson,76,31.9,9.6,4.1,9.4,43.6,0.1,0.4,27.3,1.3,1.7,74.2,0.8,2.9,3.6,5.3,1.9,0.1,1.6,13.2
Anthony Mason,82,38.3,9.6,3.9,7.6,50.5,0.0,0.0,100,1.9,2.7,69.7,1.5,6.4,7.9,4.2,0.7,0.3,1.6,16.5
Dale Davis,78,31.4,9.5,3.8,7.4,51.0,0.0,0.0,0.0,1.9,2.7,70.8,3.4,5.5,8.8,1.2,0.8,1.1,0.8,16.2
Darius Miles,82,27.1,9.5,3.8,7.8,48.1,0.0,0.2,15.8,1.9,3.1,62.0,1.3,4.2,5.5,2.2,0.9,1.3,2.0,12.2
Malik Rose,82,21.1,9.4,3.6,7.7,46.3,0.0,0.1,8.3,2.3,3.1,72.0,2.1,3.9,6.0,0.7,0.9,0.5,1.7,10.8
Richard Jefferson,79,24.3,9.4,3.4,7.5,45.7,0.2,0.7,23.2,2.4,3.4,71.3,1.1,2.6,3.7,1.8,0.8,0.6,1.4,9.9
Jamaal Tinsley,80,30.5,9.4,3.6,9.5,38.0,0.5,2.2,24.0,1.6,2.3,70.4,1.0,2.8,3.7,8.1,1.7,0.5,3.4,13.5
Brian Grant,72,31.3,9.3,4.0,8.5,46.9,0.0,0.0,0.0,1.4,1.7,84.9,2.3,5.7,8.0,1.9,0.7,0.4,1.7,13.9
Antonio Daniels,82,26.5,9.2,3.3,7.5,44.0,0.7,2.4,29.1,1.9,2.6,75.2,0.3,1.9,2.1,2.8,0.6,0.1,0.9,9.2
Tony Parker,77,29.4,9.2,3.5,8.3,41.9,0.8,2.5,32.3,1.4,2.1,67.5,0.4,2.1,2.6,4.3,1.2,0.1,2.0,9.8
Lucious Harris,74,21.0,9.1,3.4,7.3,46.4,0.6,1.6,37.3,1.8,2.1,84.2,0.7,2.1,2.8,1.6,0.7,0.1,0.8,9.2
Jon Barry,82,24.2,9.0,3.1,6.4,48.9,1.5,3.1,46.9,1.3,1.4,93.1,0.5,2.3,2.9,3.3,1.1,0.2,1.4,11.9
Anthony Peeler,82,25.1,9.0,3.5,8.3,42.1,1.4,3.5,39.2,0.6,0.7,86.2,0.5,2.1,2.5,2.2,0.7,0.1,0.9,8.7
Eric Piatkowski,71,24.2,8.8,2.9,6.6,43.9,1.6,3.4,46.6,1.4,1.6,89.4,0.6,2.0,2.6,1.6,0.6,0.2,0.9,8.9
Eddie Griffin,73,26.0,8.8,3.3,9.1,36.6,1.2,3.7,33.0,0.9,1.2,74.4,1.6,4.1,5.7,0.7,0.2,1.8,0.6,10.6
Trenton Hassell,78,28.7,8.7,3.4,8.1,42.5,0.8,2.1,36.4,1.1,1.5,76.3,0.8,2.4,3.3,2.2,0.7,0.6,1.3,9.2
Jamaal Magloire,82,18.9,8.5,2.8,5.0,55.1,0.0,0.0,0.0,3.0,4.1,73.0,1.9,3.8,5.6,0.4,0.3,1.0,1.4,11.1
Rasho Nesterovic,82,27.0,8.4,4.0,8.0,49.3,0.0,0.0,0.0,0.5,0.9,54.9,2.4,4.1,6.5,0.9,0.5,1.3,1.1,12.1
Mark Jackson,82,28.9,8.4,3.2,7.2,43.9,1.0,2.4,40.5,1.1,1.3,79.1,0.7,3.1,3.8,7.4,0.9,0.0,1.8,14.3
P.J. Brown,80,32.0,8.4,3.1,6.6,47.4,0.0,0.0,0.0,2.1,2.5,85.8,3.4,6.4,9.8,1.3,0.7,1.0,1.1,16.4
DerMarr Johnson,72,24.0,8.4,3.0,7.5,39.6,1.2,3.4,36.0,1.2,1.5,81.0,0.8,2.6,3.4,1.1,0.9,0.8,1.4,8.3
Jumaine Jones,81,26.5,8.3,3.5,7.9,44.8,0.6,2.1,31.0,0.6,0.8,66.2,1.5,4.5,6.0,1.4,0.9,0.6,1.0,11.6
Moochie Norris,82,27.4,8.1,3.1,7.7,39.8,0.4,1.6,26.9,1.5,2.1,75.1,0.9,2.1,3.0,4.9,1.0,0.0,1.9,10.0
Horace Grant,76,29.1,8.0,3.5,6.8,51.3,0.0,0.0,0.0,1.1,1.5,72.1,2.1,4.2,6.3,1.4,0.8,0.6,0.7,12.7
Rick Fox,82,27.9,7.9,3.1,7.4,42.1,0.8,2.5,31.3,0.9,1.0,82.4,1.1,3.6,4.7,3.5,0.8,0.3,1.6,11.1
Travis Best,74,23.6,7.9,3.1,7.0,44.0,0.3,0.8,35.6,1.4,1.6,89.7,0.3,1.8,2.0,4.4,1.2,0.1,1.3,10.1
Tyronn Lue,71,20.6,7.8,3.1,7.3,42.7,0.9,2.0,44.7,0.7,0.9,76.2,0.2,1.5,1.7,3.5,0.7,0.0,1.4,7.9
Othella Harrington,77,20.3,7.7,3.1,5.8,52.7,0.0,0.0,0.0,1.6,2.2,70.9,1.6,2.9,4.5,0.5,0.4,0.5,1.2,9.0
Chris Mihm,74,22.4,7.7,3.0,7.1,42.0,0.0,0.1,42.9,1.7,2.4,69.3,1.8,3.5,5.3,0.3,0.2,1.2,1.3,8.6
Erick Strickland,79,20.8,7.7,2.4,6.2,38.9,1.2,3.1,38.5,1.7,2.0,84.5,0.3,2.4,2.7,2.3,0.7,0.0,1.2,8.2
Ben Wallace,80,36.5,7.6,3.2,6.0,53.1,0.0,0.0,0.0,1.2,2.9,42.3,4.0,9.0,13.0,1.4,1.7,3.5,0.9,21.9
Erick Dampier,73,23.8,7.6,2.9,6.6,43.5,0.0,0.0,0.0,1.9,2.9,64.5,2.3,3.0,5.3,1.2,0.2,2.3,2.1,9.7
Joe Johnson,77,24.9,7.5,3.3,7.6,43.0,0.5,1.7,29.2,0.5,0.7,77.4,1.0,2.4,3.3,2.3,0.8,0.3,0.9,8.8
Jonathan Bender,78,21.1,7.4,2.5,5.9,43.0,0.6,1.6,36.0,1.8,2.3,77.3,0.8,2.3,3.1,0.8,0.2,0.6,1.2,7.1
Aaron Williams,82,18.9,7.2,2.8,5.4,52.6,0.0,0.0,0.0,1.6,2.3,69.9,1.4,2.7,4.1,0.9,0.4,0.9,1.0,9.4
Devean George,82,21.5,7.1,2.6,6.4,41.1,0.8,2.2,37.1,1.0,1.5,67.5,1.0,2.7,3.7,1.4,0.9,0.5,0.8,8.5
Popeye Jones,79,24.3,7.0,2.8,6.4,43.7,0.1,0.1,36.4,1.3,1.6,81.5,2.9,4.4,7.3,1.6,0.6,0.2,1.1,11.8
Zeljko Rebraca,74,15.9,6.9,2.6,5.1,50.5,0.0,0.0,0.0,1.8,2.4,77.1,1.1,2.8,3.9,0.5,0.4,1.0,1.1,8.6
Tony Battie,74,24.6,6.9,2.9,5.3,54.1,0.0,0.0,0.0,1.2,1.8,67.7,2.5,4.0,6.5,0.5,0.8,0.9,0.7,11.9
Robert Horry,81,26.4,6.8,2.3,5.7,39.8,0.9,2.5,37.4,1.3,1.7,78.3,1.6,4.3,5.9,2.9,1.0,1.1,1.1,12.7
Austin Croshere,76,16.9,6.8,2.4,5.9,41.3,0.6,1.9,33.8,1.3,1.5,85.1,1.0,2.9,3.9,1.0,0.3,0.4,0.9,7.8
Eddy Curry,72,16.0,6.7,2.6,5.2,50.1,0.0,0.0,0.0,1.5,2.2,65.6,1.5,2.2,3.8,0.3,0.2,0.7,1.0,7.5
Scott Padgett,75,17.2,6.7,2.5,5.3,47.6,0.7,1.5,43.4,1.0,1.4,73.5,1.5,2.3,3.8,1.1,0.6,0.2,0.9,8.3
Jacque Vaughn,82,22.6,6.6,2.5,5.3,47.0,0.3,0.7,44.4,1.3,1.5,82.5,0.2,1.8,2.0,4.3,0.8,0.0,1.4,9.2
Kelvin Cato,75,25.6,6.6,2.5,4.3,58.3,0.0,0.0,0.0,1.5,2.6,58.2,2.3,4.7,7.0,0.4,0.5,1.3,0.7,12.2
Jarron Collins,70,20.6,6.4,2.3,4.9,46.1,0.0,0.0,0.0,1.9,2.6,74.0,2.0,2.3,4.2,0.8,0.4,0.3,0.8,8.1
Eric Williams,74,23.6,6.4,1.9,5.2,37.4,0.3,1.2,27.9,2.2,3.0,73.1,0.8,2.2,3.0,1.5,1.0,0.1,1.3,6.6
Scot Pollard,80,23.5,6.4,2.5,4.5,55.0,0.0,0.0,0.0,1.4,2.1,69.3,2.4,4.7,7.1,0.7,0.9,1.0,0.9,12.4
Tyrone Nesby,70,21.4,6.3,2.6,6.0,43.5,0.2,0.7,27.7,0.9,1.3,68.8,1.5,3.0,4.5,1.3,0.9,0.3,0.7,8.8
Tyson Chandler,71,19.6,6.1,2.1,4.3,49.7,0.0,0.0,0.0,1.9,3.1,60.4,1.6,3.2,4.8,0.8,0.4,1.3,1.4,8.6
Shawn Kemp,75,16.5,6.1,2.3,5.4,43.0,0.0,0.1,0.0,1.4,1.7,79.4,1.2,2.6,3.8,0.7,0.6,0.4,1.1,7.1
Troy Murphy,82,17.7,5.9,2.2,5.2,42.1,0.0,0.1,33.3,1.5,1.9,77.6,1.2,2.7,3.9,0.9,0.4,0.3,1.0,6.9
Lindsey Hunter,82,19.7,5.8,2.3,6.0,38.2,1.0,2.5,38.0,0.2,0.5,50.0,0.2,1.3,1.5,1.6,0.8,0.2,0.7,5.2
Kevin Ollie,81,21.3,5.7,1.7,4.4,38.8,0.0,0.0,50.0,2.3,2.8,82.4,0.3,2.0,2.3,3.6,0.8,0.0,1.3,7.9
Jeff Foster,82,21.8,5.7,2.2,4.8,44.9,0.0,0.2,13.3,1.4,2.2,61.0,2.5,4.3,6.8,0.9,0.9,0.5,1.0,10.2
Terry Porter,72,17.9,5.5,1.9,4.5,42.4,0.8,2.0,41.5,0.9,1.2,81.9,0.2,2.1,2.3,2.8,0.6,0.2,1.2,7.6
Tony Massenburg,73,17.1,5.5,2.2,4.8,45.6,0.0,0.0,100,1.2,1.6,71.8,1.4,3.1,4.4,0.4,0.4,0.4,0.9,7.2
Jahidi White,71,19.0,5.4,2.1,3.9,53.8,0.0,0.0,0.0,1.2,2.2,53.9,2.2,4.0,6.3,0.2,0.4,1.1,0.9,9.6
Shandon Anderson,82,19.5,5.0,1.8,4.5,39.9,0.5,1.7,27.7,0.9,1.3,69.2,0.7,2.3,3.0,0.9,0.6,0.2,1.2,5.4
Ryan Bowen,75,22.5,4.9,2.0,4.1,47.9,0.0,0.2,8.3,0.9,1.2,75.0,1.8,2.2,4.0,0.7,1.0,0.5,0.5,8.1
Hanno Mottola,82,16.7,4.8,2.1,4.7,44.0,0.0,0.2,7.7,0.7,0.9,75.0,1.0,2.3,3.3,0.6,0.2,0.2,0.9,5.5
