Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Paul Silas,80,32.7,13.3,5.0,10.6,47.0,-,-,-,3.3,4.8,70.0,-,-,13.0,3.1,-,-,-,22.4
Wilt Chamberlain,82,43.2,13.2,5.2,7.1,72.7,-,-,-,2.8,5.5,51.0,-,-,18.6,4.5,-,-,-,31.6
Don Chaney,79,31.5,13.1,5.2,10.9,48.2,-,-,-,2.7,3.4,78.7,-,-,5.7,2.8,-,-,-,15.3
Calvin Murphy,77,22.0,13.0,4.9,10.6,46.5,-,-,-,3.1,3.5,88.8,-,-,1.9,3.4,-,-,-,12.2
John Brisker,70,23.3,12.8,5.0,11.6,43.5,-,-,-,2.8,3.4,82.2,-,-,4.6,2.1,-,-,-,12.4
Wes Unseld,79,39.1,12.5,5.3,10.8,49.3,-,-,-,1.9,2.7,70.3,-,-,15.9,4.4,-,-,-,26.6
Jim Barnett,82,27.0,11.8,4.8,10.3,46.7,-,-,-,2.2,2.6,84.3,-,-,3.1,3.7,-,-,-,12.7
Nate Williams,80,24.7,11.8,5.2,10.9,47.7,-,-,-,1.3,1.7,79.7,-,-,4.2,1.6,-,-,-,11.5
Otto Moore,82,33.1,11.7,5.1,10.5,48.7,-,-,-,1.5,2.6,60.2,-,-,10.6,2.0,-,-,-,18.0
Jim Fox,74,33.0,11.4,4.3,8.3,51.5,-,-,-,2.9,3.6,80.8,-,-,11.2,2.4,-,-,-,20.3
George Trapp,77,24.1,11.3,4.7,10.7,43.6,-,-,-,1.9,2.5,77.3,-,-,5.9,1.6,-,-,-,12.2
Emanuel Leaks,82,30.9,11.0,4.6,11.4,40.4,-,-,-,1.8,2.4,72.0,-,-,8.3,1.2,-,-,-,12.9
Don Nelson,72,19.8,10.8,4.3,9.0,47.6,-,-,-,2.2,2.6,84.6,-,-,4.4,1.4,-,-,-,11.5
Clem Haskins,77,20.5,10.5,4.4,9.5,46.4,-,-,-,1.7,2.0,83.3,-,-,2.2,2.6,-,-,-,9.9
Fred Boyd,82,28.7,10.5,4.4,11.3,39.2,-,-,-,1.7,2.4,68.0,-,-,2.6,3.7,-,-,-,9.1
Jim Washington,75,37.8,10.4,4.1,9.5,43.2,-,-,-,2.2,3.0,72.8,-,-,10.7,2.3,-,-,-,17.2
Eldo Garrett,78,23.1,10.0,4.4,10.4,41.9,-,-,-,1.2,1.4,87.3,-,-,2.7,2.8,-,-,-,9.2
Jerry Lucas,71,28.2,9.9,4.4,8.6,51.3,-,-,-,1.1,1.4,80.0,-,-,7.2,4.5,-,-,-,17.1
Ollie Johnson,78,27.4,9.9,3.9,7.9,49.7,-,-,-,2.0,2.6,75.7,-,-,5.3,2.6,-,-,-,13.2
Jon McGlocklin,80,24.4,9.6,4.4,8.7,50.2,-,-,-,0.8,0.9,86.3,-,-,2.0,3.0,-,-,-,10.0
Double D Davis,81,26.6,9.4,3.6,9.2,39.2,-,-,-,2.2,2.7,79.3,-,-,7.0,1.5,-,-,-,11.6
Matt Guokas,79,36.0,9.1,4.1,7.2,57.0,-,-,-,0.9,1.1,82.2,-,-,3.1,5.1,-,-,-,14.0
Keith Erickson,76,25.3,9.0,3.9,9.2,43.0,-,-,-,1.2,1.4,80.9,-,-,4.4,3.2,-,-,-,11.2
Bob Weiss,82,25.4,8.7,3.4,8.0,42.6,-,-,-,1.9,2.3,84.1,-,-,1.8,3.6,-,-,-,9.2
Clifford Ray,73,27.5,8.6,3.5,7.1,49.2,-,-,-,1.6,2.6,61.9,-,-,10.9,3.7,-,-,-,18.6
Don Kojis,77,16.1,8.5,3.6,7.5,48.0,-,-,-,1.4,1.8,77.4,-,-,2.6,1.0,-,-,-,7.9
Ron Riley,74,22.1,8.4,3.7,8.6,43.1,-,-,-,1.1,1.6,68.1,-,-,6.9,1.0,-,-,-,10.9
Willie Norwood,79,16.2,8.3,3.2,6.4,49.4,-,-,-,1.9,2.8,68.4,-,-,4.1,0.7,-,-,-,8.9
Bingo Smith,73,14.6,8.2,3.7,8.3,44.4,-,-,-,0.9,1.1,79.0,-,-,2.7,1.5,-,-,-,7.6
Phil Jackson,80,17.4,8.1,3.1,6.9,44.3,-,-,-,1.9,2.4,79.0,-,-,4.3,1.2,-,-,-,9.2
Cliff Meely,82,20.7,7.7,3.3,8.0,40.8,-,-,-,1.1,1.7,67.2,-,-,6.0,1.1,-,-,-,9.5
Lamar Green,80,25.6,6.7,2.8,6.5,43.1,-,-,-,1.1,1.5,75.4,-,-,9.3,1.1,-,-,-,13.1
Kevin Porter,71,17.1,6.6,2.9,6.4,45.5,-,-,-,0.9,1.4,61.4,-,-,1.0,3.3,-,-,-,7.0
Butch Beard,73,19.2,6.6,2.6,6.0,43.9,-,-,-,1.4,1.9,71.4,-,-,2.4,3.4,-,-,-,8.5
John Clemens,72,15.4,6.6,2.9,5.7,51.4,-,-,-,0.8,1.0,77.0,-,-,2.8,1.6,-,-,-,8.0
Rick Adelman,76,24.0,6.6,2.8,6.9,40.8,-,-,-,1.0,1.3,71.6,-,-,2.1,3.9,-,-,-,8.1
Steve Bracey,70,15.0,6.5,2.7,5.6,48.6,-,-,-,1.0,1.6,66.4,-,-,1.5,1.8,-,-,-,6.4
Chris Ford,74,20.8,6.4,2.8,5.9,47.9,-,-,-,0.8,1.3,64.5,-,-,3.6,2.6,-,-,-,9.1
Stan Love,72,13.8,6.4,2.6,6.1,43.6,-,-,-,1.1,1.4,79.0,-,-,4.2,0.6,-,-,-,7.5
Joe Ellis,74,14.2,6.3,2.7,6.6,40.9,-,-,-,0.9,1.3,74.2,-,-,3.8,1.2,-,-,-,7.1
Isaac Stallworth,77,15.9,6.3,2.6,6.8,37.9,-,-,-,1.1,1.5,75.4,-,-,2.9,0.8,-,-,-,5.4
Corky Calhoun,82,24.7,6.0,2.6,5.5,46.9,-,-,-,0.9,1.2,74.0,-,-,4.1,0.9,-,-,-,7.8
Dave Stallworth,73,16.7,6.0,2.5,6.0,41.4,-,-,-,1.1,1.4,77.2,-,-,3.2,1.5,-,-,-,7.0
Ron Williams,73,13.9,6.0,2.5,5.6,44.0,-,-,-,1.0,1.1,90.4,-,-,1.1,1.6,-,-,-,5.4
Dean Meminger,80,18.2,5.7,2.4,4.6,51.5,-,-,-,1.0,1.6,62.8,-,-,2.9,1.7,-,-,-,7.4
Jim Cleamons,80,17.5,5.7,2.4,5.3,45.6,-,-,-,0.9,1.2,74.7,-,-,2.2,2.6,-,-,-,7.3
Dale Schlueter,78,14.6,5.4,2.1,4.1,52.4,-,-,-,1.1,1.6,69.9,-,-,4.5,1.3,-,-,-,8.8
Charlie Johnson,70,12.7,5.4,2.4,5.7,42.8,-,-,-,0.5,0.7,71.7,-,-,1.9,1.7,-,-,-,5.5
Edward Davis,74,14.1,5.1,2.1,4.7,43.8,-,-,-,1.0,1.2,82.6,-,-,3.1,1.0,-,-,-,6.3
Bill Hewitt,73,18.2,4.7,2.1,5.0,41.8,-,-,-,0.6,1.0,55.4,-,-,5.0,1.5,-,-,-,7.9
Dennis Awtrey,82,20.6,4.6,1.8,3.7,47.9,-,-,-,1.0,1.9,56.2,-,-,5.5,2.7,-,-,-,10.0
Jim Davis,73,10.6,4.6,1.8,3.5,51.0,-,-,-,1.0,1.6,63.2,-,-,3.6,0.8,-,-,-,6.6
Steve Kuberski,78,9.8,4.4,1.8,4.4,40.3,-,-,-,0.8,1.1,77.4,-,-,2.5,0.3,-,-,-,4.4
Larue Martin,77,12.9,4.4,1.9,4.8,39.6,-,-,-,0.6,1.0,64.9,-,-,4.6,0.5,-,-,-,6.4
Joby Wright,77,12.1,3.9,1.7,3.6,47.8,-,-,-,0.5,1.2,41.6,-,-,2.8,0.5,-,-,-,4.7
Arthur Williams,81,12.0,3.2,1.4,3.2,42.1,-,-,-,0.5,0.7,76.8,-,-,2.2,2.9,-,-,-,6.4
Hank Finkel,76,6.5,2.4,1.0,2.3,45.1,-,-,-,0.4,0.7,53.8,-,-,2.0,0.3,-,-,-,3.2
Dick Cunningham,74,9.4,2.1,0.9,2.1,41.0,-,-,-,0.4,0.7,58.0,-,-,2.8,0.5,-,-,-,3.9
