Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Bob Love,7,47.1,26.7,11.3,23.0,49.1,-,-,-,4.1,5.1,80.6,-,-,7.3,1.4,-,-,-,22.7
Kareem Abdul-Jabbar,14,41.2,26.6,10.9,21.1,51.5,-,-,-,4.9,7.2,67.3,-,-,17.0,2.5,-,-,-,33.5
Billy Cunningham,7,43.0,25.9,9.6,20.3,47.2,-,-,-,6.7,9.6,70.1,-,-,15.4,5.7,-,-,-,33.4
Gail Goodrich,12,43.2,25.4,8.8,20.6,42.5,-,-,-,7.9,9.4,84.1,-,-,3.2,7.6,-,-,-,22.8
Lou Hudson,5,42.6,25.4,9.8,21.6,45.4,-,-,-,5.8,7.8,74.4,-,-,7.0,3.0,-,-,-,21.6
Archie Clark,7,42.1,23.6,9.4,19.9,47.5,-,-,-,4.7,6.4,73.3,-,-,4.1,4.9,-,-,-,20.4
Walt Frazier,12,41.8,22.6,9.0,17.0,52.9,-,-,-,4.6,6.3,73.3,-,-,5.8,4.5,-,-,-,23.3
Earl Monroe,18,37.3,22.1,8.1,19.8,40.7,-,-,-,5.9,7.5,79.3,-,-,3.6,4.1,-,-,-,16.4
Pete Maravich,5,39.8,22.0,9.2,24.4,37.7,-,-,-,3.6,5.2,69.2,-,-,5.2,4.8,-,-,-,15.2
Walt Bellamy,5,43.2,20.8,8.2,13.8,59.4,-,-,-,4.4,5.8,75.9,-,-,14.4,2.0,-,-,-,30.2
Jack Marin,18,41.7,20.6,8.2,17.7,46.1,-,-,-,4.2,5.2,81.7,-,-,8.1,3.1,-,-,-,21.2
Dick Barnett,12,37.9,19.5,7.9,16.6,47.7,-,-,-,3.7,5.3,69.8,-,-,3.2,3.0,-,-,-,15.4
Bob Dandridge,14,38.2,19.2,8.1,17.4,46.3,-,-,-,3.1,3.9,78.2,-,-,9.6,3.4,-,-,-,22.0
Wilt Chamberlain,12,46.2,18.3,7.1,15.6,45.5,-,-,-,4.2,8.1,51.5,-,-,20.2,4.4,-,-,-,30.5
Oscar Robertson,14,37.1,18.3,7.3,15.0,48.6,-,-,-,3.7,4.9,75.4,-,-,5.0,8.9,-,-,-,23.2
Hal Greer,7,37.9,17.9,7.0,16.0,43.8,-,-,-,3.9,5.1,75.0,-,-,3.6,4.7,-,-,-,15.9
Jerry Lucas,5,34.2,17.8,7.8,15.4,50.6,-,-,-,2.2,3.2,68.8,-,-,10.0,3.2,-,-,-,22.4
Nate Thurmond,5,38.4,17.6,7.2,19.4,37.1,-,-,-,3.2,4.0,80.0,-,-,10.2,3.0,-,-,-,17.8
Happy Hairston,12,39.3,17.0,6.9,13.7,50.6,-,-,-,3.2,4.2,76.0,-,-,9.1,2.8,-,-,-,21.2
Jerry Sloan,7,40.6,17.0,7.3,16.7,43.6,-,-,-,2.4,3.3,73.9,-,-,9.0,2.4,-,-,-,18.1
Dave DeBusschere,12,40.7,16.4,7.0,16.8,41.6,-,-,-,2.4,3.7,65.9,-,-,13.0,1.8,-,-,-,20.2
Jeff Mullins,5,41.0,16.4,6.0,17.0,35.3,-,-,-,4.4,5.0,88.0,-,-,6.4,4.8,-,-,-,16.0
Bob Weiss,7,35.7,15.7,6.0,13.1,45.7,-,-,-,3.7,4.3,86.7,-,-,2.6,8.1,-,-,-,18.7
Willis Reed,12,42.0,15.7,6.8,16.3,41.3,-,-,-,2.2,3.3,66.7,-,-,12.0,2.3,-,-,-,19.3
Jim McMillian,12,43.5,15.1,6.6,15.1,43.6,-,-,-,1.9,2.8,67.6,-,-,5.4,1.8,-,-,-,12.9
Chet Walker,7,33.4,15.0,6.3,14.3,44.0,-,-,-,2.4,3.4,70.8,-,-,7.1,3.1,-,-,-,16.3
Jon McGlocklin,14,35.1,14.9,6.4,12.0,53.6,-,-,-,2.0,2.4,84.8,-,-,2.2,2.4,-,-,-,13.6
Fred Carter,18,33.2,14.6,6.0,14.4,41.5,-,-,-,2.6,4.1,64.4,-,-,4.6,2.0,-,-,-,11.3
Walt Hazzard,5,40.4,14.0,5.0,15.2,32.9,-,-,-,4.0,5.0,80.0,-,-,5.0,5.4,-,-,-,13.2
Kevin Loughery,17,29.4,13.6,4.9,12.5,39.6,-,-,-,3.8,5.0,75.3,-,-,2.2,3.1,-,-,-,10.2
Wes Unseld,18,42.2,13.2,5.3,11.6,46.2,-,-,-,2.6,4.5,56.8,-,-,18.8,3.8,-,-,-,27.7
Ron Williams,5,34.4,13.0,4.8,12.6,38.1,-,-,-,3.4,3.8,89.5,-,-,3.4,5.8,-,-,-,14.0
Greg Smith,14,32.4,11.6,5.0,9.1,54.7,-,-,-,1.6,2.9,55.0,-,-,8.6,2.6,-,-,-,17.3
Jim Washington,7,30.9,11.4,3.9,8.7,44.3,-,-,-,3.7,5.1,72.2,-,-,6.9,1.4,-,-,-,13.4
Jim Fox,7,23.9,11.3,4.7,10.9,43.4,-,-,-,1.9,2.7,68.4,-,-,9.4,2.4,-,-,-,16.1
Jim Davis,5,23.8,11.2,3.4,7.2,47.2,-,-,-,4.4,5.4,81.5,-,-,4.4,0.8,-,-,-,11.6
Bill Bradley,12,30.7,10.5,4.7,11.0,42.4,-,-,-,1.2,1.6,73.7,-,-,3.4,3.6,-,-,-,10.8
