Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Russell Westbrook,5,38.8,37.4,11.8,30.4,38.8,2.6,9.8,26.5,11.2,14.0,80.0,1.8,9.8,11.6,10.8,2.4,0.4,6.0,35.2
LeBron James,18,41.3,32.8,12.1,21.3,56.5,2.4,5.9,41.1,6.3,9.0,69.8,1.1,8.1,9.1,7.8,1.9,1.3,4.0,37.0
Kevin Durant,15,35.5,28.5,9.9,17.9,55.6,2.5,5.7,44.2,6.1,6.9,89.3,1.1,6.9,7.9,4.3,0.8,1.3,2.5,31.7
James Harden,11,37.0,28.5,8.2,19.8,41.3,2.9,10.5,27.8,9.2,10.5,87.8,0.6,4.8,5.5,8.5,1.9,0.5,5.4,26.5
Stephen Curry,17,35.4,28.1,8.9,18.4,48.4,4.2,10.1,41.9,6.1,6.7,90.4,1.3,4.9,6.2,6.7,2.0,0.2,3.4,29.7
Paul George,4,43.0,28.0,8.5,22.0,38.6,4.5,10.5,42.9,6.5,7.5,86.7,1.3,7.5,8.8,7.3,1.8,0.5,3.3,28.5
Damian Lillard,4,37.8,27.8,9.8,22.5,43.3,2.3,8.0,28.1,6.0,6.3,96.0,1.0,3.5,4.5,3.3,1.3,0.5,3.3,21.0
Kawhi Leonard,12,35.8,27.7,8.8,16.8,52.5,2.1,4.6,45.5,7.9,8.5,93.1,1.6,6.2,7.8,4.6,1.7,0.5,2.2,31.4
John Wall,13,39.0,27.2,9.8,21.6,45.2,1.6,4.7,34.4,6.0,7.2,83.9,0.5,3.2,3.7,10.3,1.7,1.2,4.2,26.8
Kyrie Irving,18,36.3,25.9,9.6,20.6,46.8,2.4,6.6,37.3,4.2,4.7,90.5,0.7,2.1,2.8,5.3,1.3,0.4,2.7,21.7
Chris Paul,7,37.1,25.3,9.6,19.3,49.6,2.0,5.4,36.8,4.1,4.7,87.9,0.6,4.4,5.0,9.9,1.7,0.1,2.7,29.0
Bradley Beal,13,38.8,24.8,9.4,19.9,47.1,2.2,7.8,28.7,3.8,4.7,82.0,1.2,2.2,3.4,2.7,1.6,0.6,2.1,19.7
Giannis Antetokounmpo,6,40.5,24.8,10.0,18.7,53.6,0.7,1.7,40.0,4.2,7.7,54.3,1.7,7.8,9.5,4.0,2.2,1.7,3.3,26.7
