Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Josh Smith,6,33.2,17.0,6.5,15.0,43.3,0.8,3.3,25.0,3.2,6.0,52.8,1.7,5.8,7.5,3.5,1.8,0.5,2.7,16.3
Mike Conley,15,38.3,17.0,5.5,14.4,38.4,1.2,4.3,28.1,4.7,6.2,76.3,0.8,3.9,4.7,7.1,1.7,0.3,2.3,18.3
Roy Hibbert,19,36.5,17.0,6.3,12.4,51.1,0.0,0.0,0.0,4.4,5.4,80.6,4.7,5.2,9.9,1.4,0.2,1.9,2.3,21.0
Al Horford,6,36.3,16.7,6.8,13.8,49.4,0.0,0.0,0.0,3.0,4.5,66.7,2.0,6.8,8.8,3.0,1.0,0.8,1.5,20.3
Carlos Boozer,12,35.9,16.4,6.9,14.0,49.4,0.0,0.1,0.0,2.6,3.8,68.9,2.9,6.7,9.6,1.5,0.8,0.1,2.4,17.8
Nate Robinson,12,33.7,16.3,5.9,13.6,43.6,1.8,5.4,33.8,2.6,3.4,75.6,0.5,2.2,2.7,4.4,1.0,0.2,2.7,13.3
Harrison Barnes,12,38.4,16.1,6.0,13.5,44.4,1.6,4.3,36.5,2.5,2.9,85.7,1.5,4.9,6.4,1.3,0.6,0.4,1.3,15.5
David West,19,36.3,15.9,6.1,13.1,46.2,0.0,0.2,0.0,3.8,4.9,76.6,2.2,5.4,7.6,2.1,0.7,0.8,2.4,16.4
Dwyane Wade,22,35.5,15.9,6.5,14.3,45.7,0.0,0.2,25.0,2.7,3.6,75.0,1.7,2.9,4.6,4.8,1.7,1.0,2.6,16.7
Klay Thompson,12,41.3,15.2,6.3,14.5,43.7,2.1,4.9,42.4,0.4,0.5,83.3,0.8,3.8,4.6,1.8,1.0,0.6,2.0,12.9
Joe Johnson,7,38.7,14.9,6.1,14.7,41.7,1.4,5.6,25.6,1.1,1.3,88.9,0.6,2.6,3.1,2.7,1.1,0.0,1.7,11.4
George Hill,18,38.1,14.6,4.6,11.5,40.1,1.9,5.3,35.8,3.5,4.2,82.9,0.3,3.4,3.7,4.3,1.2,0.2,2.2,14.2
JR Smith,11,31.9,14.3,4.9,14.8,33.1,1.6,6.0,27.3,2.8,3.9,72.1,0.5,4.2,4.7,1.4,1.0,0.5,1.8,9.0
Monta Ellis,4,38.0,14.3,6.0,13.8,43.6,0.8,4.8,15.8,1.5,4.0,37.5,0.5,2.8,3.3,5.5,2.5,0.3,3.5,12.0
Raymond Felton,12,37.8,14.1,6.0,13.5,44.4,0.8,2.3,32.1,1.3,2.0,66.7,1.4,2.0,3.4,4.7,1.7,0.4,1.7,14.4
Andre Miller,6,25.7,14.0,4.8,11.5,42.0,0.8,1.8,45.5,3.5,4.5,77.8,1.8,1.5,3.3,3.8,0.3,0.0,2.7,11.2
Kevin Martin,11,29.4,14.0,4.5,11.7,38.0,1.5,4.2,37.0,3.5,3.9,90.7,0.2,2.9,3.1,1.3,0.6,0.3,1.0,10.6
Pau Gasol,4,36.5,14.0,6.3,13.0,48.1,0.0,0.0,0.0,1.5,2.8,54.5,1.8,9.8,11.5,6.5,0.5,0.8,3.3,22.0
Reggie Jackson,11,33.5,13.9,5.2,10.8,47.9,1.2,3.9,30.2,2.4,2.6,89.7,0.4,4.5,4.9,3.6,0.5,0.5,1.9,15.6
Kawhi Leonard,21,36.9,13.5,5.5,10.0,54.5,1.1,2.8,39.0,1.5,2.3,63.3,2.4,6.7,9.0,1.0,1.8,0.5,1.1,19.4
Jeff Teague,6,35.5,13.3,4.5,13.5,33.3,0.5,1.7,30.0,3.8,4.7,82.1,0.5,2.3,2.8,5.0,1.5,0.3,2.3,10.8
Jimmy Butler,12,40.8,13.3,4.2,9.6,43.5,1.3,3.1,40.5,3.8,4.6,81.8,0.8,4.4,5.2,2.7,1.3,0.5,1.3,15.3
Brandon Jennings,4,33.3,13.3,4.3,14.3,29.8,1.5,7.0,21.4,3.3,4.5,72.2,0.3,2.0,2.3,4.0,2.3,0.3,2.8,8.0
Blake Griffin,6,26.3,13.2,4.8,10.7,45.3,0.0,0.0,0.0,3.5,4.3,80.8,1.3,4.2,5.5,2.5,0.0,0.8,2.2,13.2
Serge Ibaka,11,33.3,12.8,5.4,12.3,43.7,0.4,0.8,44.4,1.7,2.2,79.2,3.5,4.8,8.4,0.7,0.0,3.0,0.6,16.9
Kevin Garnett,6,35.3,12.7,5.0,10.0,50.0,0.0,0.3,0.0,2.7,2.8,94.1,1.5,12.2,13.7,3.5,0.8,1.0,3.2,23.3
Omer Asik,6,34.7,12.3,3.7,6.5,56.4,0.0,0.0,0.0,5.0,7.8,63.8,3.5,7.7,11.2,0.5,0.5,1.7,2.0,18.5
Mike Dunleavy,4,22.8,12.3,4.3,7.5,56.7,1.8,4.0,43.8,2.0,2.3,88.9,0.8,3.3,4.0,2.0,0.5,0.0,0.8,14.5
Chris Bosh,23,32.7,12.1,4.8,10.4,45.8,0.7,1.6,40.5,1.9,2.6,73.3,1.7,5.6,7.3,1.5,1.0,1.6,1.2,15.9
Gerald Wallace,7,34.7,12.0,4.4,9.6,46.3,1.6,4.1,37.9,1.6,2.9,55.0,0.7,3.3,4.0,2.4,1.1,0.7,1.3,12.6
Jason Terry,6,31.5,12.0,4.0,9.0,44.4,2.5,5.7,44.1,1.5,1.8,81.8,0.0,2.2,2.2,2.0,0.7,0.3,0.8,11.0
Wilson Chandler,6,34.2,12.0,4.5,12.7,35.5,1.5,4.8,31.0,1.5,2.0,75.0,0.8,4.7,5.5,1.3,1.3,0.5,1.2,10.8
Carl Landry,12,20.5,11.8,4.3,8.3,52.0,0.0,0.0,0.0,3.2,4.3,73.1,1.8,3.3,5.2,1.4,0.6,0.2,1.6,12.4
Matt Barnes,6,27.0,11.8,4.0,7.3,54.5,1.2,2.8,41.2,2.7,3.2,84.2,1.2,3.8,5.0,0.5,0.7,0.3,0.8,13.7
Patrick Beverley,6,33.3,11.8,4.7,10.8,43.1,1.3,4.0,33.3,1.2,1.2,100,1.8,3.7,5.5,2.8,1.2,0.7,1.0,14.8
Manu Ginobili,21,26.7,11.5,3.7,9.2,39.9,1.4,4.6,30.2,2.8,3.8,73.8,0.4,3.3,3.7,5.0,1.1,0.3,2.6,12.5
Ersan Ilyasova,4,29.3,11.5,5.0,11.5,43.5,1.0,2.5,40.0,0.5,0.5,100,2.5,4.8,7.3,1.8,1.3,0.3,1.5,14.0
Devin Harris,6,37.5,11.3,3.8,10.5,36.5,0.8,4.2,20.0,2.8,4.2,68.0,0.3,2.5,2.8,3.7,1.7,0.2,2.0,9.7
Danny Green,21,31.9,11.1,4.0,8.9,44.6,2.6,5.4,48.2,0.6,0.7,80.0,0.9,3.3,4.1,1.5,1.0,1.1,0.9,13.0
Marco Belinelli,12,27.1,11.1,3.7,8.9,41.1,1.3,3.9,34.0,2.4,2.8,87.9,0.0,2.9,2.9,2.6,0.4,0.0,1.3,10.2
Corey Brewer,6,24.3,10.8,3.5,11.3,30.9,1.5,6.0,25.0,2.3,3.5,66.7,0.5,1.3,1.8,1.2,1.0,0.2,1.2,4.8
Jamal Crawford,6,26.8,10.8,4.0,10.3,38.7,1.0,3.7,27.3,1.8,1.8,100,0.3,1.7,2.0,1.7,0.5,0.2,0.7,8.2
Joakim Noah,12,34.1,10.8,4.3,9.9,43.7,0.0,0.0,0.0,2.1,3.3,64.1,4.3,5.3,9.6,2.3,0.8,2.2,2.0,16.9
Larry Sanders,4,28.3,10.8,4.8,8.3,57.6,0.0,0.0,0.0,1.3,2.8,45.5,2.8,5.5,8.3,1.3,0.8,1.3,3.0,14.3
Francisco Garcia,6,27.3,10.7,3.7,8.3,44.0,2.8,6.2,45.9,0.5,0.8,60.0,0.5,2.8,3.3,1.5,0.7,0.8,0.7,11.3
Darius Morris,4,26.3,10.5,4.0,8.8,45.7,0.8,2.3,33.3,1.8,2.3,77.8,0.3,1.0,1.3,3.0,0.5,0.0,1.5,8.5
Andray Blatche,7,19.7,10.3,4.1,8.3,50.0,0.0,0.0,0.0,2.0,2.4,82.4,1.4,3.4,4.9,1.3,0.3,0.4,0.7,11.9
Tony Allen,15,28.1,10.3,3.6,8.3,43.2,0.1,0.5,25.0,2.9,3.9,75.9,2.5,3.6,6.1,1.8,2.0,0.3,1.3,13.5
Ray Allen,23,24.9,10.2,3.2,7.5,43.0,1.7,4.2,40.6,2.0,2.3,87.0,0.6,2.2,2.8,1.3,0.5,0.1,1.2,9.1
Kyle Korver,6,29.5,10.2,3.2,8.2,38.8,2.0,5.7,35.3,1.8,2.0,91.7,0.0,3.3,3.3,0.7,0.3,0.7,1.0,9.0
Lance Stephenson,19,35.4,9.4,3.6,8.9,40.8,0.9,3.4,28.1,1.2,1.9,62.2,0.7,6.8,7.6,3.3,1.2,0.1,1.9,13.7
Mario Chalmers,23,28.3,9.4,3.3,8.0,41.5,1.0,3.0,35.3,1.7,2.3,75.5,0.4,1.9,2.3,3.1,0.9,0.0,1.7,8.9
Iman Shumpert,12,28.1,9.3,3.4,8.3,41.0,1.5,3.5,42.9,1.0,1.2,85.7,1.5,4.5,6.0,1.3,1.1,0.3,1.2,11.8
Jerryd Bayless,15,21.3,9.3,3.3,9.1,35.8,1.2,3.9,30.5,1.5,1.7,88.5,0.1,1.9,2.0,2.1,0.5,0.3,1.1,7.1
Quincy Pondexter,15,23.8,8.9,3.1,6.3,48.9,1.6,3.5,45.3,1.1,1.9,60.7,0.6,1.9,2.5,0.7,0.7,0.1,0.6,8.5
Derek Fisher,11,23.7,8.7,2.9,6.4,45.7,2.2,4.6,47.1,0.7,1.1,66.7,0.1,1.5,1.5,0.7,0.6,0.1,0.7,7.2
C.J. Watson,7,23.0,8.6,3.4,7.9,43.6,0.6,2.1,26.7,1.1,1.7,66.7,0.7,1.7,2.4,1.9,0.7,0.1,0.1,8.6
Caron Butler,6,22.7,8.5,3.7,7.7,47.8,0.7,2.7,25.0,0.5,0.5,100,0.2,2.5,2.7,0.0,0.3,0.3,1.0,6.8
Luc Mbah a Moute,4,34.0,8.3,2.5,5.8,43.5,0.0,1.0,0.0,3.3,4.5,72.2,1.0,2.5,3.5,1.8,1.0,0.0,1.3,8.8
Antawn Jamison,4,19.8,7.3,2.5,5.8,43.5,1.3,3.0,41.7,1.0,1.5,66.7,0.3,1.5,1.8,0.3,0.3,0.5,0.8,5.5
JJ Redick,4,17.3,7.3,2.8,6.3,44.0,1.0,3.0,33.3,0.8,0.8,100,0.0,0.8,0.8,1.3,0.3,0.0,1.5,4.5
Andrew Bogut,12,27.3,7.2,3.3,5.6,58.2,0.0,0.0,0.0,0.7,1.9,34.8,3.3,7.7,10.9,1.8,0.5,1.5,1.8,16.5
JaVale McGee,6,18.7,7.2,3.0,5.2,58.1,0.0,0.0,0.0,1.2,3.0,38.9,2.8,2.3,5.2,0.0,0.7,1.0,1.8,8.2
Tayshaun Prince,15,30.3,7.0,2.9,8.1,35.5,0.3,1.3,26.3,0.9,1.5,60.9,0.8,3.0,3.8,1.9,0.5,0.3,0.7,7.1
Gary Neal,21,18.6,6.8,2.5,6.4,38.5,1.1,3.1,34.8,0.8,0.8,100,0.0,2.1,2.1,0.7,0.1,0.0,0.6,5.3
Avery Bradley,6,31.8,6.7,2.8,7.0,40.5,0.3,1.3,25.0,0.7,0.7,100,0.5,1.7,2.2,1.3,1.8,0.2,1.8,6.2
Brandon Bass,6,34.0,6.7,2.3,4.8,48.3,0.0,0.0,0.0,2.0,2.5,80.0,1.3,5.3,6.7,1.2,0.3,0.2,0.8,11.2
Eric Bledsoe,6,16.2,6.5,2.5,5.0,50.0,0.2,1.5,11.1,1.3,2.0,66.7,0.3,2.2,2.5,3.0,0.3,0.5,0.8,8.8
Taj Gibson,12,17.2,6.5,2.6,5.5,47.0,0.0,0.2,0.0,1.3,1.8,72.7,1.3,1.8,3.0,0.3,0.3,0.5,0.8,6.5
Chris Andersen,20,15.2,6.4,2.3,2.9,80.7,0.0,0.0,0.0,1.8,2.5,73.5,1.6,2.2,3.8,0.2,0.5,1.1,0.6,10.2
Chauncey Billups,6,19.2,6.2,1.8,6.0,30.6,1.0,2.8,35.3,1.5,1.8,81.8,0.3,1.7,2.0,1.0,0.2,0.2,1.3,3.7
Norris Cole,21,19.9,6.1,2.3,4.9,48.0,0.8,1.5,53.1,0.7,0.9,73.7,0.3,1.6,1.9,2.0,0.7,0.1,1.1,7.0
Tiago Splitter,19,20.4,6.1,2.4,4.4,53.6,0.0,0.1,0.0,1.4,1.7,78.8,1.1,1.9,3.1,1.2,0.8,0.7,1.3,8.2
Ivan Johnson,6,18.0,6.0,2.0,4.3,46.2,0.0,0.0,0.0,2.0,3.0,66.7,1.5,1.8,3.3,0.5,0.7,0.5,1.0,6.7
Draymond Green,12,18.6,5.8,2.0,4.7,42.9,0.8,1.9,39.1,1.1,1.4,76.5,1.2,3.1,4.3,1.6,0.5,0.8,1.0,9.0
Kenyon Martin,12,21.1,5.8,2.4,4.2,58.0,0.0,0.0,0.0,0.9,1.7,55.0,1.3,3.2,4.5,0.9,0.8,1.4,0.7,10.2
Thabo Sefolosha,11,27.3,5.7,1.9,5.5,34.4,1.1,3.5,31.6,0.8,1.0,81.8,1.2,3.3,4.5,2.1,1.1,0.5,0.7,9.3
Tyson Chandler,12,29.2,5.7,2.3,4.3,53.8,0.0,0.0,0.0,1.0,1.3,75.0,3.3,4.0,7.3,0.3,0.7,1.2,0.9,11.9
D.J. Augustin,19,16.6,5.2,1.4,3.7,38.0,1.0,2.5,39.6,1.3,1.6,80.6,0.1,0.7,0.8,0.7,0.4,0.0,0.5,3.8
Aaron Brooks,6,11.2,5.0,2.2,5.7,38.2,0.2,1.5,11.1,0.5,0.8,60.0,0.5,1.0,1.5,1.8,0.2,0.2,1.0,3.8
Lamar Odom,6,17.8,5.0,1.8,5.0,36.7,0.8,2.3,35.7,0.5,1.0,50.0,0.7,3.2,3.8,1.8,0.8,0.8,1.7,7.0
Nick Collison,11,16.2,5.0,2.0,4.3,46.8,0.0,0.0,0.0,1.0,1.1,91.7,2.3,2.4,4.6,1.1,0.5,1.0,0.9,8.9
Udonis Haslem,22,16.2,5.0,2.3,3.9,59.3,0.0,0.0,0.0,0.4,0.6,57.1,1.2,2.5,3.6,0.3,0.7,0.2,0.6,7.3
Johan Petro,6,16.8,4.8,2.3,4.5,51.9,0.0,0.0,0.0,0.2,0.3,50.0,0.7,3.0,3.7,0.7,0.2,0.7,0.5,7.2
Shane Battier,22,17.8,4.7,1.2,4.2,29.0,1.2,4.0,29.5,1.0,1.3,82.1,0.4,1.3,1.7,0.5,0.2,0.3,0.2,4.0
Reggie Evans,7,29.9,4.6,1.6,3.3,47.8,0.0,0.0,0.0,1.4,2.6,55.6,2.3,10.0,12.3,0.9,1.0,0.3,0.9,15.3
Pablo Prigioni,11,20.9,4.5,1.5,3.9,39.5,1.2,2.7,43.3,0.2,0.4,50.0,0.2,1.4,1.5,3.2,1.3,0.1,0.5,7.5
Kris Humphries,7,11.9,4.4,2.0,4.4,45.2,0.0,0.0,0.0,0.4,1.0,42.9,1.4,1.9,3.3,0.1,0.1,0.4,0.3,5.1
Tyler Hansbrough,19,12.7,4.1,1.4,3.3,41.9,0.0,0.0,0.0,1.4,2.3,59.1,1.9,1.3,3.2,0.3,0.3,0.0,0.8,4.3
Matt Bonner,20,13.4,4.1,1.4,3.0,47.5,0.8,1.6,46.9,0.5,0.6,83.3,0.5,1.5,2.0,0.3,0.3,0.3,0.1,5.1
Anthony Tolliver,6,11.3,4.0,1.3,2.3,57.1,1.2,1.8,63.6,0.2,0.5,33.3,0.5,1.0,1.5,0.2,0.2,0.2,0.2,4.5
Darrell Arthur,15,11.7,3.9,1.7,3.5,47.2,0.0,0.1,0.0,0.5,0.6,88.9,0.9,1.6,2.5,0.4,0.1,0.3,0.5,4.8
Nazr Mohammed,12,9.5,3.8,1.8,3.4,51.2,0.0,0.0,0.0,0.3,0.6,57.1,1.2,1.5,2.7,0.3,0.2,0.6,0.3,5.4
DeAndre Jordan,6,24.0,3.7,1.7,3.7,45.5,0.0,0.0,0.0,0.3,1.5,22.2,2.5,3.8,6.3,0.2,0.2,1.7,1.5,7.3
Earl Clark,4,20.5,3.5,1.8,4.8,36.8,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2.5,3.0,0.3,0.3,0.3,1.5,2.8
Kosta Koufos,6,16.7,3.3,1.2,3.2,36.8,0.2,0.2,100,0.8,1.0,83.3,1.5,2.0,3.5,0.5,0.5,0.7,0.3,6.0
Cory Joseph,20,9.6,3.0,1.3,2.8,46.4,0.1,0.6,18.2,0.3,0.6,45.5,0.4,1.2,1.6,1.2,0.3,0.1,0.5,3.8
Kendrick Perkins,11,19.1,2.2,0.9,3.5,26.3,0.0,0.1,0.0,0.4,0.4,100,1.4,2.4,3.7,0.6,0.7,0.5,2.1,3.1
Ekpe Udoh,4,13.5,2.0,1.0,2.3,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.5,0.3,0.5,0.5,0.0,3.5
Festus Ezeli,12,11.2,2.0,0.5,1.1,46.2,0.0,0.0,0.0,1.0,1.8,57.1,1.1,1.4,2.5,0.2,0.3,0.6,1.0,3.2
Keyon Dooling,14,8.1,1.9,0.6,1.7,33.3,0.4,0.9,38.5,0.4,0.4,100,0.0,0.4,0.4,0.3,0.1,0.0,0.2,1.3
Ian Mahinmi,18,8.3,1.6,0.7,1.6,44.8,0.0,0.0,0.0,0.2,0.6,30.0,1.1,1.2,2.3,0.1,0.0,0.7,0.7,2.8
John Henson,4,8.3,1.5,0.8,2.8,27.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.5,0.0,0.5,1.8
MarShon Brooks,7,5.7,1.1,0.4,1.1,37.5,0.0,0.1,0.0,0.3,0.3,100,0.1,0.6,0.7,0.4,0.0,0.0,0.4,1.1
Jason Kidd,12,20.6,0.9,0.3,2.1,12.0,0.3,1.4,17.6,0.2,0.2,100,0.6,2.9,3.5,2.0,1.0,0.3,1.1,4.8
Ish Smith,4,2.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,0.0,0.0,0.3,0.5
