Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Fred Brown,6,39.3,28.5,11.3,22.2,51.1,-,-,-,5.8,7.3,79.5,2.0,2.7,4.7,2.8,2.2,0.0,-,25.8
Bob McAdoo,9,45.1,28.0,10.8,23.9,45.1,-,-,-,6.4,9.1,70.7,3.4,10.8,14.2,3.2,0.8,2.0,-,32.4
Fred Carter,3,41.7,28.0,9.7,22.3,43.3,-,-,-,8.7,10.0,86.7,1.3,2.0,3.3,5.0,1.3,0.3,-,24.0
Brian Winters,3,42.0,27.3,13.0,20.7,62.9,-,-,-,1.3,1.7,80.0,1.0,1.3,2.3,5.0,1.7,0.7,-,29.0
Bob Lanier,9,39.9,26.1,10.6,19.1,55.2,-,-,-,5.0,5.6,90.0,4.3,8.3,12.7,3.3,0.9,2.3,-,36.2
Phil Smith,13,37.9,24.0,9.8,18.8,51.8,-,-,-,4.5,6.1,73.4,1.8,2.9,4.7,4.6,1.6,0.5,-,24.7
Rick Barry,13,40.9,24.0,9.7,22.2,43.6,-,-,-,4.6,5.2,88.2,1.5,4.9,6.5,6.5,2.9,1.1,-,27.8
George McGinnis,3,40.0,23.0,9.7,20.3,47.5,-,-,-,3.7,6.0,61.1,3.0,10.7,13.7,4.0,0.3,1.3,-,29.3
Jojo White,18,43.9,22.7,9.2,20.6,44.5,-,-,-,4.3,5.3,82.1,0.7,3.3,3.9,5.4,1.3,0.1,-,21.0
Randy Smith,9,42.9,22.6,9.0,17.9,50.3,-,-,-,4.6,5.4,83.7,0.6,5.2,5.8,8.6,1.6,0.0,-,28.7
Bob Dandridge,3,40.7,22.0,8.0,16.3,49.0,-,-,-,6.0,6.7,90.0,1.0,6.7,7.7,2.7,1.0,0.0,-,24.3
Paul Westphal,19,36.1,21.1,8.7,17.0,51.1,-,-,-,3.7,4.9,76.3,0.7,1.7,2.5,5.1,1.8,0.5,-,21.4
Dave Cowens,18,44.3,21.0,8.7,18.9,45.7,-,-,-,3.7,4.8,75.9,4.8,11.6,16.4,4.6,1.2,0.7,-,32.6
Gary Brokaw,3,36.0,21.0,7.7,12.3,62.2,-,-,-,5.7,6.0,94.4,0.0,3.7,3.7,8.0,1.0,1.0,-,29.7
Tom Burleson,6,34.7,20.8,7.5,12.5,60.0,-,-,-,5.8,7.7,76.1,2.5,7.0,9.5,1.7,1.0,1.3,-,27.5
Elvin Hayes,7,43.6,20.0,7.7,17.4,44.3,-,-,-,4.6,7.9,58.2,2.3,10.3,12.6,1.4,0.7,4.0,-,25.7
Doug Collins,3,39.0,19.3,7.7,17.7,43.4,-,-,-,4.0,4.7,85.7,4.3,2.7,7.0,3.3,1.0,0.3,-,20.3
Phil Chenier,7,37.9,18.0,8.0,18.3,43.8,-,-,-,2.0,2.4,82.4,0.9,2.9,3.7,1.6,0.9,0.4,-,13.9
Alvan Adams,19,35.2,17.9,7.2,15.9,45.2,-,-,-,3.5,4.3,81.7,2.8,7.2,10.1,5.2,1.3,1.1,-,25.9
Jim McMillian,9,38.7,17.2,6.8,14.3,47.3,-,-,-,3.7,4.2,86.8,1.2,2.9,4.1,2.1,1.6,0.4,-,17.3
Jamaal Wilkes,13,34.6,15.9,6.6,15.4,43.0,-,-,-,2.7,3.5,77.8,1.9,6.0,7.9,2.2,0.9,0.6,-,18.1
Charlie Scott,18,35.1,15.4,6.2,15.8,39.1,-,-,-,3.1,4.0,76.4,1.3,2.9,4.2,3.9,1.2,0.4,-,14.6
Curtis Rowe,9,38.4,15.0,5.9,12.3,47.7,-,-,-,3.2,3.8,85.3,2.8,5.0,7.8,2.9,0.7,0.9,-,20.2
Elmore Smith,3,34.7,14.7,5.0,9.0,55.6,-,-,-,4.7,7.0,66.7,1.7,5.7,7.3,0.3,0.7,3.7,-,20.3
Steve Mix,3,44.7,14.7,6.0,15.3,39.1,-,-,-,2.7,3.3,80.0,2.0,4.0,6.0,4.0,3.7,0.7,-,19.0
Jim Cleamons,13,38.7,13.8,5.6,14.2,39.7,-,-,-,2.5,3.1,82.5,1.8,3.7,5.5,4.7,0.6,0.2,-,15.7
Dave Bing,7,29.9,13.7,4.9,10.9,44.7,-,-,-,4.0,5.0,80.0,0.9,1.7,2.6,4.0,1.0,0.3,-,14.6
Campy Russell,13,25.2,13.6,5.0,12.4,40.4,-,-,-,3.6,4.2,85.5,1.9,3.5,5.5,1.1,0.6,0.5,-,13.3
