Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Hakeem Olajuwon,23,43.0,28.9,11.6,22.3,51.9,0.1,0.2,50.0,5.6,7.0,79.5,2.4,8.7,11.0,4.3,1.7,4.0,3.6,34.1
Charles Barkley,10,42.5,27.6,11.0,21.6,50.9,1.4,4.0,35.0,4.2,5.5,76.4,3.4,9.6,13.0,4.8,2.5,0.9,2.7,34.2
Karl Malone,16,43.9,27.1,9.9,21.1,46.7,0.0,0.3,0.0,7.4,10.0,73.8,3.3,9.1,12.4,3.4,1.4,0.8,2.1,29.1
Kevin Johnson,10,42.7,26.6,9.7,21.2,45.8,0.3,1.0,30.0,6.9,8.1,85.2,1.0,2.5,3.5,9.6,1.0,0.1,3.4,24.7
Chris Mullin,3,45.0,25.3,10.0,17.0,58.8,2.0,4.0,50.0,3.3,3.7,90.9,1.3,3.3,4.7,3.7,0.0,1.7,2.3,25.7
Derrick Coleman,4,43.3,24.5,6.8,17.0,39.7,1.3,2.3,55.6,9.8,12.5,78.0,4.8,9.5,14.3,2.5,0.5,1.3,4.5,25.5
Rod Strickland,4,38.5,23.5,9.0,18.0,50.0,0.0,0.3,0.0,5.5,6.8,81.5,0.8,3.3,4.0,9.8,1.0,0.5,2.5,26.0
Reggie Miller,16,36.0,23.2,7.6,16.9,44.8,2.2,5.2,42.2,5.9,7.0,83.9,0.7,2.3,3.0,2.9,1.3,0.3,2.0,18.2
Scottie Pippen,10,38.4,22.8,8.5,19.6,43.4,1.2,4.5,26.7,4.6,5.2,88.5,1.7,6.6,8.3,4.6,2.4,0.7,3.7,23.4
Latrell Sprewell,3,40.7,22.7,8.7,20.0,43.3,2.7,7.7,34.8,2.7,4.0,66.7,0.3,2.7,3.0,7.0,0.7,1.0,3.0,18.7
Patrick Ewing,25,41.3,21.9,8.4,19.2,43.7,0.2,0.4,36.4,4.9,6.5,75.5,3.5,8.2,11.7,2.6,1.3,3.0,3.3,24.8
Clyde Drexler,4,39.3,21.0,7.8,18.3,42.5,0.8,3.3,23.1,4.8,5.8,82.6,2.5,7.8,10.3,5.5,2.0,0.5,2.3,25.5
Shaquille O'Neal,3,42.0,20.7,7.7,15.0,51.1,0.0,0.0,0.0,5.3,11.3,47.1,5.7,7.7,13.3,2.3,0.7,3.0,3.3,23.3
Gerald Wilkins,3,42.0,20.3,6.7,15.0,44.4,2.3,5.3,43.8,4.7,5.3,87.5,1.0,3.3,4.3,3.3,1.0,0.0,1.0,19.0
Danny Manning,11,38.7,20.0,7.6,15.6,48.8,0.0,0.0,0.0,4.7,6.0,78.8,2.5,4.5,7.0,3.4,1.4,0.8,2.4,20.9
