Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Elgin Baylor,9,45.3,33.4,12.3,26.0,47.4,-,-,-,8.8,10.4,84.0,-,-,14.1,3.4,-,-,-,35.7
Wilt Chamberlain,9,46.1,33.2,13.9,28.0,49.6,-,-,-,5.4,12.2,44.5,-,-,25.8,2.1,-,-,-,40.2
Dolph Schayes,3,42.0,29.3,10.0,22.0,45.5,-,-,-,9.3,10.0,93.3,-,-,16.0,2.7,-,-,-,35.3
Paul Arizin,9,41.2,26.3,9.3,21.7,43.1,-,-,-,7.7,8.8,87.3,-,-,9.6,3.7,-,-,-,26.1
Bob Pettit,14,41.1,26.1,9.2,20.9,44.2,-,-,-,7.6,10.1,75.4,-,-,15.8,3.7,-,-,-,31.4
Cliff Hagan,14,38.9,24.2,8.9,21.1,42.2,-,-,-,6.4,7.8,81.7,-,-,9.9,3.9,-,-,-,24.3
Gene Shue,2,44.5,24.0,7.5,19.0,39.5,-,-,-,9.0,10.0,90.0,-,-,6.0,3.0,-,-,-,20.5
Walter Dukes,2,39.0,24.0,8.0,15.5,51.6,-,-,-,8.0,11.0,72.7,-,-,16.5,1.0,-,-,-,31.0
Tom Heinsohn,13,32.5,21.8,8.6,20.5,41.9,-,-,-,4.6,6.2,75.0,-,-,9.7,2.1,-,-,-,20.2
Bill Russell,13,44.0,18.5,7.2,15.8,45.6,-,-,-,4.1,5.8,70.7,-,-,25.8,2.9,-,-,-,37.0
Clyde Lovellette,14,30.4,17.6,6.8,17.3,39.3,-,-,-,4.0,4.9,82.4,-,-,10.8,2.8,-,-,-,19.8
Bailey Howell,2,36.0,17.0,7.0,20.5,34.1,-,-,-,3.0,4.0,75.0,-,-,8.5,1.5,-,-,-,12.5
Bill Sharman,13,28.0,16.8,6.8,16.1,42.1,-,-,-,3.3,4.1,81.1,-,-,3.5,1.5,-,-,-,11.8
Frank Ramsey,13,35.3,16.7,6.2,15.1,41.3,-,-,-,4.2,4.8,87.3,-,-,7.7,2.1,-,-,-,17.0
Larry Costello,3,40.7,16.7,6.7,15.7,42.6,-,-,-,3.3,4.0,83.3,-,-,4.7,6.7,-,-,-,18.3
Frank Selvy,9,36.7,15.7,6.1,17.0,35.9,-,-,-,3.4,4.9,70.5,-,-,6.1,3.2,-,-,-,12.7
Hal Greer,3,28.0,15.7,7.3,14.3,51.2,-,-,-,1.0,1.3,75.0,-,-,4.7,3.3,-,-,-,16.3
Rudy LaRusso,9,35.7,15.4,6.2,14.7,42.4,-,-,-,3.0,3.9,77.1,-,-,7.8,2.4,-,-,-,16.3
Bob Cousy,13,36.0,15.3,6.2,20.2,30.5,-,-,-,3.0,3.9,76.5,-,-,3.7,8.9,-,-,-,13.0
Si Green,14,40.4,14.1,5.8,12.2,47.4,-,-,-,2.5,4.1,60.3,-,-,8.6,6.3,-,-,-,20.9
Johnny Kerr,3,34.7,13.7,5.0,17.0,29.4,-,-,-,3.7,4.0,91.7,-,-,8.3,3.0,-,-,-,12.7
George Yardley,3,29.3,13.3,5.0,13.0,38.5,-,-,-,3.3,4.0,83.3,-,-,5.7,0.3,-,-,-,10.7
Guy Rodgers,9,41.1,13.1,5.4,15.1,36.0,-,-,-,2.2,4.0,55.6,-,-,8.6,6.0,-,-,-,16.2
Woody Sauldsberry,9,33.1,12.9,6.0,17.7,34.0,-,-,-,0.9,1.6,57.1,-,-,7.1,1.3,-,-,-,9.0
Tom Gola,9,37.8,12.6,4.7,11.3,41.2,-,-,-,3.2,4.0,80.6,-,-,10.6,5.6,-,-,-,21.2
Rod Hundley,9,37.4,11.8,4.6,13.6,33.6,-,-,-,2.7,4.1,64.9,-,-,6.8,6.1,-,-,-,14.2
Dick Barnett,3,21.3,10.0,4.0,12.7,31.6,-,-,-,2.0,2.3,85.7,-,-,4.7,1.3,-,-,-,7.0
Shellie McMillon,2,23.5,10.0,4.0,10.5,38.1,-,-,-,2.0,2.5,80.0,-,-,8.0,1.0,-,-,-,12.0
Andy Johnson,9,20.3,8.9,3.1,7.4,41.8,-,-,-,2.7,5.2,51.1,-,-,5.0,2.3,-,-,-,9.3
Earl Lloyd,2,26.5,8.5,3.0,12.0,25.0,-,-,-,2.5,4.0,62.5,-,-,4.5,1.5,-,-,-,4.0
Sam Jones,13,15.2,8.2,3.5,9.0,38.5,-,-,-,1.3,1.6,81.0,-,-,3.2,1.4,-,-,-,6.9
Johnny McCarthy,14,40.4,8.1,3.1,7.6,40.6,-,-,-,1.9,2.6,75.0,-,-,4.6,7.0,-,-,-,14.5
Tom Hawkins,8,14.9,7.4,2.8,5.6,48.9,-,-,-,1.9,2.3,83.3,-,-,2.6,0.4,-,-,-,7.1
Chuck Noble,2,30.5,7.0,3.5,13.0,26.9,-,-,-,0.0,0.0,0.0,-,-,4.5,6.5,-,-,-,8.5
Larry Foust,12,17.1,6.5,2.4,6.2,39.2,-,-,-,1.7,2.1,80.0,-,-,5.7,0.9,-,-,-,8.9
Ray Felix,8,18.4,6.5,2.1,5.1,41.5,-,-,-,2.3,3.1,72.0,-,-,6.6,1.1,-,-,-,10.4
Gene Conley,13,20.7,6.5,2.6,6.8,38.6,-,-,-,1.2,1.7,72.7,-,-,8.9,0.2,-,-,-,11.0
Bob Leonard,9,23.0,6.4,2.2,7.4,29.9,-,-,-,2.0,3.1,64.3,-,-,1.1,5.0,-,-,-,6.2
Jim Krebs,9,17.4,5.7,2.6,6.1,41.8,-,-,-,0.6,1.1,50.0,-,-,5.2,0.9,-,-,-,7.7
Archie Dees,2,9.0,5.5,2.0,6.0,33.3,-,-,-,1.5,1.5,100,-,-,2.0,1.0,-,-,-,4.5
Dick McGuire,2,21.0,5.5,2.5,6.0,41.7,-,-,-,0.5,1.5,33.3,-,-,2.0,4.5,-,-,-,7.5
K.C. Jones,13,17.8,5.5,2.1,6.2,33.8,-,-,-,1.3,1.7,77.3,-,-,3.5,1.1,-,-,-,5.5
Dave Piontek,14,15.7,5.1,1.9,5.6,34.2,-,-,-,1.3,1.8,72.0,-,-,2.9,1.3,-,-,-,5.1
Barney Cable,3,21.0,4.7,1.7,4.7,35.7,-,-,-,1.3,2.7,50.0,-,-,9.3,0.3,-,-,-,10.0
Joe Graboski,9,14.3,4.6,1.9,6.4,29.3,-,-,-,0.8,1.0,77.8,-,-,3.3,1.0,-,-,-,4.1
Connie Dierking,3,10.7,4.0,2.0,6.7,30.0,-,-,-,0.0,0.3,0.0,-,-,5.0,0.3,-,-,-,4.3
Ed Conlin,2,10.0,4.0,1.5,5.0,30.0,-,-,-,1.0,1.0,100,-,-,2.0,0.0,-,-,-,2.5
Charlie Share,9,13.7,2.4,0.7,1.6,42.9,-,-,-,1.1,1.2,90.9,-,-,3.8,0.6,-,-,-,5.8
