Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Charlie Share,2,17.5,9.5,4.0,5.5,72.7,-,-,-,1.5,2.5,60.0,-,-,5.0,1.5,-,-,-,13.5
George King,6,34.5,9.5,3.2,9.0,35.2,-,-,-,3.2,4.7,67.9,-,-,4.8,3.5,-,-,-,10.5
Nat Clifton,14,33.0,9.4,2.8,9.5,29.3,-,-,-,3.9,5.4,71.1,-,-,9.5,2.4,-,-,-,13.1
Bob Donham,3,37.3,9.0,3.0,6.3,47.4,-,-,-,3.0,6.0,50.0,-,-,4.3,5.7,-,-,-,12.7
Slater Martin,13,40.2,9.0,2.9,8.5,34.5,-,-,-,3.2,4.3,73.2,-,-,2.8,4.3,-,-,-,9.5
Noble Jorgensen,7,21.4,8.7,2.7,7.4,36.5,-,-,-,3.3,4.4,74.2,-,-,3.9,0.7,-,-,-,7.4
David Johnson,2,35.0,8.5,4.0,11.5,34.8,-,-,-,0.5,0.5,100,-,-,3.0,3.5,-,-,-,7.5
Frank Brian,2,40.5,8.5,3.0,12.0,25.0,-,-,-,2.5,3.0,83.3,-,-,3.0,4.5,-,-,-,6.5
Vern Gardner,3,25.7,8.0,2.3,6.3,36.8,-,-,-,3.3,3.7,90.9,-,-,4.7,1.0,-,-,-,9.3
Bob Harris,3,29.0,7.7,3.0,7.0,42.9,-,-,-,1.7,1.7,100,-,-,8.3,1.3,-,-,-,13.3
Buckshot O'Brien,2,24.5,7.5,2.5,5.5,45.5,-,-,-,2.5,2.5,100,-,-,1.5,1.5,-,-,-,7.5
Ed Mikan,3,24.7,6.7,2.3,7.3,31.8,-,-,-,2.0,2.3,85.7,-,-,6.7,0.7,-,-,-,8.7
Arnie Johnson,6,27.7,6.5,1.3,4.5,29.6,-,-,-,3.8,5.3,71.9,-,-,5.2,4.0,-,-,-,11.0
Bob Harrison,12,19.6,6.2,2.5,5.7,44.1,-,-,-,1.2,1.4,82.4,-,-,1.7,2.0,-,-,-,6.4
George Kaftan,13,17.8,6.2,2.0,5.1,39.4,-,-,-,2.2,3.2,66.7,-,-,2.3,1.7,-,-,-,6.0
Joe Fulks,3,23.3,5.7,1.7,11.0,15.2,-,-,-,2.3,3.0,77.8,-,-,4.0,0.7,-,-,-,0.3
Neil Johnston,3,10.7,5.3,1.7,3.3,50.0,-,-,-,2.0,2.7,75.0,-,-,3.3,0.3,-,-,-,6.7
Walter Budko,3,19.3,5.3,2.0,4.7,42.9,-,-,-,1.3,2.3,57.1,-,-,4.0,1.7,-,-,-,7.3
Al Cervi,7,12.6,5.1,1.0,4.3,23.3,-,-,-,3.1,3.3,95.7,-,-,1.4,2.1,-,-,-,5.3
Billy Gabor,7,11.4,4.9,1.6,4.7,33.3,-,-,-,1.7,2.3,75.0,-,-,0.9,1.4,-,-,-,3.4
Odie Spears,6,20.5,4.8,1.7,5.5,30.3,-,-,-,1.5,2.7,56.3,-,-,3.5,1.5,-,-,-,4.8
Al McGuire,13,16.0,4.6,1.5,3.9,39.2,-,-,-,1.5,2.1,74.1,-,-,1.3,1.1,-,-,-,4.1
Ray Lumpp,12,16.2,4.1,1.1,4.4,24.5,-,-,-,1.9,2.1,92.0,-,-,1.6,1.3,-,-,-,3.4
Gerry Calabrese,6,8.8,4.0,1.7,4.0,41.7,-,-,-,0.7,0.7,100,-,-,1.3,0.7,-,-,-,3.7
Bill Tosheff,2,34.0,3.5,1.0,9.0,11.1,-,-,-,1.5,1.5,100,-,-,3.0,3.5,-,-,-,2.0
Bob Brannum,3,16.0,3.0,1.3,4.0,33.3,-,-,-,0.3,2.0,16.7,-,-,3.3,1.0,-,-,-,3.0
George Ratkovicz,6,9.8,3.0,0.8,2.5,33.3,-,-,-,1.3,3.3,40.0,-,-,3.7,0.5,-,-,-,3.5
Joe Hutton,12,11.6,2.8,1.0,2.4,41.4,-,-,-,0.8,1.2,64.3,-,-,1.1,1.0,-,-,-,3.0
Dick Dickey,3,10.3,2.7,0.3,2.7,12.5,-,-,-,2.0,2.3,85.7,-,-,1.0,1.7,-,-,-,2.7
John Mahnken,3,16.7,2.3,0.7,2.3,28.6,-,-,-,1.0,2.0,50.0,-,-,3.3,1.0,-,-,-,4.0
Lew Hitch,13,11.7,1.8,0.7,1.9,36.0,-,-,-,0.5,1.6,28.6,-,-,3.4,0.7,-,-,-,3.5
Howie Schultz,12,8.3,1.5,0.5,1.5,33.3,-,-,-,0.5,0.8,60.0,-,-,1.6,0.4,-,-,-,2.2
Horace McKinney,3,6.7,1.3,0.7,3.0,22.2,-,-,-,0.0,0.0,0.0,-,-,2.0,0.7,-,-,-,1.7
Mel Payton,3,6.0,1.3,0.3,0.7,50.0,-,-,-,0.7,0.7,100,-,-,1.0,0.3,-,-,-,2.3
Nelson Bobb,3,9.7,1.3,0.3,1.0,33.3,-,-,-,0.7,1.7,40.0,-,-,0.7,0.3,-,-,-,0.7
Red Holzman,6,10.8,1.2,0.5,2.5,20.0,-,-,-,0.2,1.0,16.7,-,-,1.0,0.3,-,-,-,-0.3
Don Lofgran,2,5.0,0.0,0.0,1.5,0.0,-,-,-,0.0,0.0,0.0,-,-,0.0,0.0,-,-,-,-1.5
