Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Clyde Lee,11,37.5,10.6,4.4,9.4,46.6,-,-,-,1.9,2.9,65.6,-,-,15.7,1.5,-,-,-,21.8
Wilt Chamberlain,17,47.1,10.4,3.8,6.8,55.2,-,-,-,2.9,5.8,50.0,-,-,22.5,3.5,-,-,-,30.5
Jon McGlocklin,6,24.2,10.2,4.5,8.8,50.9,-,-,-,1.2,1.3,87.5,-,-,1.2,2.2,-,-,-,9.0
Steve Bracey,6,20.5,9.8,4.0,7.8,51.1,-,-,-,1.8,2.7,68.8,-,-,2.2,3.3,-,-,-,10.7
Wes Unseld,5,40.2,9.8,4.0,9.6,41.7,-,-,-,1.8,3.8,47.4,-,-,15.2,3.4,-,-,-,20.8
Paul Silas,13,39.4,9.6,3.6,9.2,39.2,-,-,-,2.4,3.8,62.0,-,-,15.1,3.0,-,-,-,20.6
Dennis Awtrey,7,38.3,9.0,3.7,6.9,54.2,-,-,-,1.6,3.1,50.0,-,-,11.0,4.4,-,-,-,19.7
Curtis Perry,6,39.7,8.8,4.2,8.7,48.1,-,-,-,0.5,1.0,50.0,-,-,11.5,2.2,-,-,-,17.5
Phil Jackson,17,19.9,8.7,3.5,7.1,50.0,-,-,-,1.6,2.2,73.7,-,-,4.2,1.4,-,-,-,10.2
Keith Erickson,17,23.8,8.6,3.9,8.6,44.9,-,-,-,0.9,1.3,68.2,-,-,3.5,1.8,-,-,-,8.7
Jerry Lucas,17,21.6,7.5,3.2,6.6,48.2,-,-,-,1.2,1.4,87.0,-,-,5.0,2.3,-,-,-,11.2
Don Chaney,12,24.0,7.5,3.3,6.8,47.6,-,-,-,1.0,1.4,70.6,-,-,3.3,2.1,-,-,-,8.9
Jim Washington,6,37.7,7.2,3.2,8.0,39.6,-,-,-,0.8,2.8,29.4,-,-,10.0,2.3,-,-,-,12.7
Dean Meminger,17,19.0,4.8,1.8,3.3,55.4,-,-,-,1.1,2.0,55.9,-,-,2.2,2.2,-,-,-,6.8
Howard Porter,6,13.2,4.5,2.0,5.7,35.3,-,-,-,0.5,0.7,75.0,-,-,3.0,0.3,-,-,-,4.0
George Trapp,6,16.5,4.2,1.8,5.3,34.4,-,-,-,0.5,0.8,60.0,-,-,3.5,0.5,-,-,-,4.3
Steve Kuberski,12,7.9,3.8,1.6,3.8,41.3,-,-,-,0.6,0.8,70.0,-,-,1.2,0.3,-,-,-,2.7
Joe Ellis,10,10.0,2.4,1.2,3.8,31.6,-,-,-,0.0,0.0,0.0,-,-,1.8,0.7,-,-,-,2.3
John Tresvant,5,10.0,2.4,1.0,3.0,33.3,-,-,-,0.4,0.8,50.0,-,-,3.2,0.6,-,-,-,3.8
Edward Davis,6,9.0,2.3,1.0,2.8,35.3,-,-,-,0.3,0.3,100,-,-,2.0,0.8,-,-,-,3.3
