Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Kobe Bryant,21,41.1,30.1,10.6,22.0,47.9,1.5,5.0,30.2,7.5,9.2,80.9,0.9,4.8,5.7,5.6,1.7,0.4,3.3,26.9
LeBron James,13,42.5,28.2,8.7,21.2,41.1,1.4,5.4,25.7,9.4,12.8,73.1,1.2,6.6,7.8,7.6,1.8,1.3,4.2,26.6
Tracy McGrady,6,41.2,27.0,10.3,24.3,42.5,0.8,4.0,20.8,5.5,8.8,62.3,1.2,7.0,8.2,6.8,1.5,0.8,3.0,24.0
Dirk Nowitzki,5,42.2,26.8,8.6,18.2,47.3,1.2,3.6,33.3,8.4,10.4,80.8,2.0,10.0,12.0,4.0,0.2,1.4,2.0,30.8
Allen Iverson,4,39.5,24.5,9.0,20.8,43.4,0.8,3.5,21.4,5.8,8.3,69.7,1.0,2.0,3.0,4.5,1.0,0.3,1.8,17.3
Chris Paul,12,40.5,24.1,9.3,18.4,50.2,0.4,1.8,23.8,5.2,6.6,78.5,1.3,3.6,4.9,11.3,2.3,0.2,1.8,30.3
Chris Bosh,5,39.8,24.0,8.4,17.8,47.2,0.2,1.4,14.3,7.0,8.4,83.3,4.0,5.0,9.0,3.6,1.6,0.4,2.6,25.2
Amar'e Stoudemire,5,40.8,23.2,9.6,19.8,48.5,0.2,0.8,25.0,3.8,6.0,63.3,3.0,6.0,9.0,0.4,1.4,2.4,2.8,21.2
Carmelo Anthony,4,36.5,22.5,8.0,22.0,36.4,0.5,2.0,25.0,6.0,7.3,82.8,4.8,4.8,9.5,2.0,0.5,0.3,3.0,16.5
Tony Parker,17,38.5,22.4,8.9,18.0,49.7,0.4,1.2,35.0,4.1,5.5,75.3,0.6,3.1,3.7,6.1,0.9,0.1,2.9,19.8
Richard Hamilton,17,38.6,21.6,7.9,16.8,47.0,0.5,1.5,30.8,5.4,5.9,91.1,1.1,3.1,4.2,3.9,1.4,0.5,2.8,19.5
Deron Williams,12,42.8,21.6,7.5,15.3,49.2,2.3,4.7,50.0,4.3,5.5,77.3,1.3,2.3,3.6,10.0,0.6,0.3,3.1,24.0
David West,12,40.4,21.2,8.5,18.3,46.6,0.1,0.2,50.0,4.1,4.6,89.1,1.8,6.8,8.5,2.8,1.1,1.9,1.8,23.5
Kevin Garnett,26,38.0,20.4,8.3,16.8,49.5,0.1,0.3,25.0,3.6,4.5,81.0,2.8,7.8,10.5,3.3,1.3,1.1,2.1,25.3
Tim Duncan,17,39.2,20.2,7.9,17.7,44.9,0.1,0.3,20.0,4.2,6.8,62.6,3.6,10.9,14.5,3.3,0.9,2.1,2.4,26.2
Joe Johnson,7,39.3,20.0,6.7,16.4,40.9,2.3,5.1,44.4,4.3,4.7,90.9,1.3,2.6,3.9,4.0,0.3,0.0,2.3,15.7
Paul Pierce,26,38.1,19.7,6.3,14.2,44.1,1.7,4.6,36.1,5.5,6.8,80.2,0.8,4.2,5.0,4.6,1.1,0.3,3.2,18.1
Rashard Lewis,10,41.7,19.5,7.1,16.3,43.6,2.1,6.8,30.9,3.2,3.9,82.1,2.4,4.8,7.2,3.4,1.1,0.5,2.3,19.5
Dwight Howard,10,42.1,18.9,7.2,12.4,58.1,0.0,0.0,0.0,4.5,8.3,54.2,6.0,9.8,15.8,0.9,0.8,3.4,3.2,27.6
Caron Butler,6,41.0,18.7,6.7,14.5,46.0,0.8,3.5,23.8,4.5,5.2,87.1,1.7,4.0,5.7,3.8,1.8,0.2,2.7,19.0
JR Smith,4,27.0,18.3,5.8,10.8,53.5,1.8,5.5,31.8,5.0,6.0,83.3,0.3,1.5,1.8,1.8,1.0,0.0,1.3,15.5
Manu Ginobili,17,32.9,17.8,5.8,13.6,42.2,2.2,6.0,37.3,4.1,4.5,89.6,0.8,2.9,3.8,3.9,0.6,0.3,2.8,15.3
Hedo Turkoglu,10,39.9,17.5,6.3,14.1,44.7,1.0,3.5,28.6,3.9,4.6,84.8,1.4,5.0,6.4,5.5,0.8,0.2,3.8,18.1
Pau Gasol,21,39.8,16.9,6.7,12.7,53.0,0.0,0.0,0.0,3.4,5.0,69.2,2.6,6.7,9.3,4.0,0.5,1.9,2.1,23.0
Antawn Jamison,6,39.5,16.8,6.5,16.0,40.6,1.2,4.2,28.0,2.7,4.7,57.1,3.2,8.8,12.0,1.0,1.3,1.3,1.7,19.3
Jameer Nelson,10,33.3,16.2,5.7,11.3,50.4,2.0,4.1,48.8,2.8,3.7,75.7,0.4,3.7,4.1,4.7,0.3,0.2,2.1,16.9
Steve Nash,5,36.6,16.2,6.4,14.0,45.7,1.2,4.0,30.0,2.2,2.4,91.7,0.2,2.6,2.8,7.8,0.4,0.2,2.4,17.2
Chauncey Billups,15,32.0,16.1,4.6,11.5,40.1,1.6,4.3,37.5,5.3,6.3,83.2,0.4,2.5,2.9,5.5,0.8,0.1,1.3,16.1
Carlos Boozer,12,36.8,16.0,6.3,15.3,41.5,0.0,0.0,0.0,3.3,4.7,71.4,3.5,8.8,12.3,2.8,0.5,0.2,3.0,18.5
Jason Terry,5,36.0,15.8,5.2,12.0,43.3,2.8,6.4,43.8,2.6,3.0,86.7,0.2,1.4,1.6,4.8,0.4,0.2,1.0,14.6
Josh Smith,7,33.9,15.7,5.0,12.6,39.8,0.4,2.6,16.7,5.3,6.3,84.1,1.0,5.4,6.4,2.9,1.7,2.9,3.7,17.3
Jason Kapono,5,30.4,15.6,6.2,10.6,58.5,2.6,4.8,54.2,0.6,0.8,75.0,0.4,2.2,2.6,0.8,0.4,0.0,0.4,14.4
Ray Allen,26,38.0,15.6,5.1,12.0,42.8,2.1,5.3,39.6,3.2,3.5,91.3,1.0,2.8,3.8,2.7,0.9,0.3,1.5,14.7
Mehmet Okur,12,38.5,15.4,5.5,13.0,42.3,1.6,4.3,37.3,2.8,3.7,77.3,2.8,8.9,11.8,1.9,0.7,0.7,1.6,20.5
Andre Miller,6,38.2,15.3,6.5,14.8,43.8,0.0,0.5,0.0,2.3,3.7,63.6,1.2,2.0,3.2,3.3,0.8,0.0,2.3,10.7
Shaquille O'Neal,5,30.0,15.2,4.4,10.0,44.0,0.0,0.0,0.0,6.4,12.8,50.0,2.6,6.6,9.2,1.0,1.0,2.6,1.8,15.2
Boris Diaw,5,35.6,14.6,7.0,12.8,54.7,0.0,1.4,0.0,0.6,1.2,50.0,1.4,4.2,5.6,4.6,0.6,0.8,2.2,17.6
Lamar Odom,21,37.4,14.3,5.1,10.4,49.1,0.1,0.5,27.3,4.0,6.0,66.1,2.2,7.7,10.0,3.0,0.7,1.3,2.2,19.6
Peja Stojakovic,12,37.9,14.1,4.8,11.1,43.6,2.3,4.3,54.9,2.1,2.3,92.6,0.5,4.9,5.4,0.5,0.5,0.1,0.7,13.5
Linas Kleiza,4,30.5,14.0,5.5,10.3,53.7,0.8,3.5,21.4,2.3,3.3,69.2,2.0,4.5,6.5,0.8,0.3,0.0,1.3,14.5
Luis Scola,6,36.7,14.0,5.0,11.2,44.8,0.0,0.2,0.0,4.0,5.8,68.6,4.0,5.3,9.3,1.3,0.7,0.2,2.0,15.5
Tayshaun Prince,17,39.5,13.8,5.9,12.2,48.1,0.5,1.5,32.0,1.6,2.0,79.4,1.9,3.6,5.5,3.2,0.8,0.5,1.9,15.2
