Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Rick Mahorn,17,21.2,5.7,2.4,4.1,58.0,0.0,0.0,0.0,1.0,1.5,65.4,1.8,3.4,5.1,0.4,0.5,0.8,0.6,9.6
Tim McCormick,4,13.3,5.5,1.8,3.3,53.8,0.0,0.3,0.0,2.0,2.3,88.9,0.5,2.8,3.3,0.0,0.8,0.5,0.0,8.3
Purvis Short,4,9.3,4.8,2.0,5.3,38.1,0.0,0.5,0.0,0.8,1.3,60.0,1.8,0.8,2.5,0.5,0.0,0.0,0.3,3.8
Ben Coleman,3,7.7,4.7,2.0,2.7,75.0,0.0,0.0,0.0,0.7,0.7,100,0.7,1.0,1.7,0.0,0.3,0.0,0.3,5.7
Elston Turner,3,24.7,4.7,2.0,4.3,46.2,0.0,0.3,0.0,0.7,2.0,33.3,0.7,3.0,3.7,1.0,0.3,0.0,0.0,6.0
Derrick Chievous,4,10.0,4.5,1.3,4.3,29.4,0.0,0.0,0.0,2.0,2.5,80.0,1.3,0.3,1.5,0.5,0.3,0.3,0.8,2.8
Randy Breuer,9,18.0,4.3,1.9,3.6,53.1,0.0,0.0,0.0,0.6,1.4,38.5,1.0,3.4,4.4,0.6,0.2,0.7,0.2,7.4
Darnell Valentine,5,16.0,4.2,1.4,4.0,35.0,0.0,0.0,0.0,1.4,1.6,87.5,0.6,0.8,1.4,3.2,1.0,0.0,1.0,6.0
Dave Corzine,16,13.7,4.1,1.7,4.0,42.2,0.0,0.0,0.0,0.7,1.1,64.7,0.9,1.7,2.6,0.6,0.3,0.4,0.7,4.4
Sidney Green,9,14.2,4.0,1.4,3.3,43.3,0.0,0.0,0.0,1.1,1.6,71.4,1.6,2.4,4.0,0.6,0.2,0.1,0.8,5.8
Wayne Cooper,3,14.7,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.0,4.3,0.7,0.3,0.7,0.0,8.0
Rickey Green,8,13.8,3.6,1.5,3.6,41.4,0.1,0.3,50.0,0.5,0.5,100,0.4,1.3,1.6,2.3,0.6,0.0,0.5,5.5
Kelvin Upshaw,3,8.0,3.3,1.7,4.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.7,0.3,0.0,0.3,3.3
Cliff Levingston,5,15.4,3.2,0.6,2.2,27.3,0.2,0.2,100,1.8,2.0,90.0,1.2,2.2,3.4,0.4,0.0,0.6,0.6,5.2
Tree Rollins,5,14.8,3.0,1.2,1.6,75.0,0.0,0.0,0.0,0.6,1.0,60.0,1.0,2.2,3.2,0.2,0.6,1.4,0.2,7.4
Charlie Davis,17,11.2,2.7,1.1,2.8,40.4,0.1,0.4,16.7,0.4,0.5,77.8,0.9,1.6,2.5,0.3,0.2,0.1,0.8,3.3
Dennis Johnson,3,19.7,2.7,1.3,5.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.3,3.0,1.0,0.0,1.0,3.3
Ed Pinckney,3,15.0,2.7,1.0,4.0,25.0,0.0,0.0,0.0,0.7,0.7,100,0.7,1.0,1.7,0.3,0.3,0.3,1.3,1.0
Hersey Hawkins,3,24.0,2.7,1.0,8.0,12.5,0.0,1.7,0.0,0.7,0.7,100,0.3,1.3,1.7,1.3,1.0,0.3,1.0,-1.0
Frank Johnson,4,9.0,2.5,0.5,1.5,33.3,0.0,0.3,0.0,1.5,2.5,60.0,0.3,1.0,1.3,1.8,0.3,0.0,1.0,2.8
Steve Johnson,3,11.3,2.3,0.7,2.7,25.0,0.0,0.0,0.0,1.0,1.0,100,0.3,1.7,2.0,0.0,0.7,0.0,1.0,2.0
Manute Bol,8,18.5,2.3,0.9,4.5,19.4,0.3,2.8,9.1,0.3,0.9,28.6,0.6,3.3,3.9,0.1,0.3,3.6,0.4,5.5
Kenny Walker,9,10.0,2.2,0.3,1.4,23.1,0.0,0.0,0.0,1.6,2.1,73.7,0.6,1.2,1.8,0.2,0.1,0.3,0.4,2.6
Sam Vincent,16,7.1,1.8,0.6,2.1,30.3,0.0,0.1,0.0,0.6,0.8,75.0,0.3,0.3,0.5,1.2,0.2,0.1,0.4,1.8
David Greenwood,3,11.3,1.7,0.7,2.0,33.3,0.0,0.0,0.0,0.3,0.7,50.0,0.7,3.0,3.7,0.3,0.3,0.3,2.0,2.7
Richard Anderson,3,11.7,1.7,0.7,2.0,33.3,0.3,1.3,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,0.0,0.3,0.0,3.0
Scott Brooks,3,7.0,1.7,0.3,2.0,16.7,0.3,0.7,50.0,0.7,0.7,100,0.0,1.3,1.3,1.7,0.0,0.0,0.3,2.7
Spud Webb,5,11.0,1.6,0.6,2.2,27.3,0.0,0.0,0.0,0.4,0.4,100,0.0,0.8,0.8,3.0,0.8,0.0,0.0,4.6
Caldwell Jones,3,16.7,1.3,0.7,1.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,2.7,0.0,0.0,1.0,1.0,3.7
Larry Smith,8,18.5,1.0,0.5,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.9,5.0,2.0,0.8,1.4,0.8,7.9
Chris Welp,3,7.3,0.7,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,2.3,2.3,0.0,0.0,0.0,0.3,1.3
Eric Leckner,3,3.3,0.7,0.3,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,1.0,-0.7
Otis Birdsong,3,6.7,0.7,0.3,1.7,20.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.3,0.3,1.0,0.0
Jim Les,3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0
