Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Cliff Hagan,11,38.0,27.7,10.1,20.1,50.2,-,-,-,7.5,9.0,83.8,-,-,10.5,3.4,-,-,-,30.1
Dolph Schayes,3,43.7,26.7,8.3,21.3,39.1,-,-,-,10.0,12.0,83.3,-,-,15.0,2.0,-,-,-,28.7
Bob Pettit,11,39.1,24.2,8.2,20.9,39.1,-,-,-,7.8,10.7,72.9,-,-,16.5,1.8,-,-,-,26.8
Paul Arizin,8,38.6,23.5,8.3,21.1,39.1,-,-,-,7.0,9.0,77.8,-,-,7.8,2.0,-,-,-,18.4
George Yardley,7,36.3,23.4,7.4,18.1,40.9,-,-,-,8.6,9.6,89.6,-,-,10.3,2.4,-,-,-,24.4
Bill Sharman,11,36.9,21.1,8.2,20.1,40.7,-,-,-,4.7,5.1,92.9,-,-,4.9,2.3,-,-,-,16.0
Gene Shue,7,40.1,18.6,6.4,17.6,36.6,-,-,-,5.7,6.1,93.0,-,-,6.6,4.7,-,-,-,18.3
Jack Twyman,2,37.0,18.5,7.5,22.5,33.3,-,-,-,3.5,6.0,58.3,-,-,11.0,0.5,-,-,-,12.5
Frank Ramsey,11,32.0,18.4,6.7,15.8,42.5,-,-,-,4.9,5.4,91.5,-,-,8.2,1.5,-,-,-,18.5
Bob Cousy,11,41.5,18.0,6.1,17.8,34.2,-,-,-,5.8,6.8,85.3,-,-,6.5,7.5,-,-,-,19.2
Tom Heinsohn,11,31.7,17.5,6.2,17.6,35.1,-,-,-,5.1,6.5,77.8,-,-,10.8,1.6,-,-,-,17.0
Johnny Kerr,3,38.7,16.7,6.0,18.3,32.7,-,-,-,4.7,6.0,77.8,-,-,20.3,1.0,-,-,-,24.3
Clyde Lovellette,2,36.0,16.5,6.0,15.5,38.7,-,-,-,4.5,7.0,64.3,-,-,10.5,0.5,-,-,-,15.5
Walter Dukes,7,40.9,15.9,5.3,14.4,36.6,-,-,-,5.3,8.0,66.1,-,-,13.9,0.6,-,-,-,18.4
