Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Bob Cousy,6,43.3,21.0,5.5,19.3,28.4,-,-,-,10.0,12.5,80.0,-,-,5.3,6.3,-,-,-,16.3
George Mikan,13,32.6,19.4,6.7,14.6,45.8,-,-,-,6.0,7.4,81.3,-,-,13.2,1.9,-,-,-,25.2
Bill Sharman,6,34.3,18.8,5.8,13.5,43.2,-,-,-,7.2,8.3,86.0,-,-,4.2,1.7,-,-,-,15.8
Carl Braun,4,31.3,17.8,4.5,13.0,34.6,-,-,-,8.8,10.0,87.5,-,-,3.0,2.3,-,-,-,13.3
Jack Nichols,6,35.2,16.7,5.8,12.2,47.9,-,-,-,5.0,6.3,78.9,-,-,0.7,5.2,-,-,-,14.8
Bobby Wanzer,6,40.8,16.0,5.0,12.3,40.5,-,-,-,6.0,7.3,81.8,-,-,5.8,4.3,-,-,-,17.5
Dolph Schayes,13,28.8,16.0,4.9,10.8,45.7,-,-,-,6.2,8.3,74.1,-,-,10.5,1.8,-,-,-,20.3
Paul Seymour,13,43.0,14.9,4.5,11.0,41.3,-,-,-,5.8,7.2,80.9,-,-,2.6,4.6,-,-,-,14.3
Arnie Risen,6,33.3,14.8,4.7,11.2,41.8,-,-,-,5.5,7.3,75.0,-,-,9.0,0.7,-,-,-,16.2
Harry Gallatin,4,37.8,13.5,4.0,8.8,45.7,-,-,-,5.5,7.8,71.0,-,-,15.3,1.5,-,-,-,23.3
Jim Pollard,13,41.8,12.3,4.3,11.9,36.1,-,-,-,3.7,4.6,80.0,-,-,8.5,3.2,-,-,-,15.4
Jack Coleman,6,39.7,11.7,4.5,9.0,50.0,-,-,-,2.7,3.0,88.9,-,-,12.3,2.0,-,-,-,21.2
Jack McMahon,6,32.8,11.3,4.5,11.5,39.1,-,-,-,2.3,4.2,56.0,-,-,4.0,4.0,-,-,-,10.5
Connie Simmons,4,27.8,11.3,2.5,7.8,32.3,-,-,-,6.3,9.0,69.4,-,-,8.3,2.5,-,-,-,14.0
Wally Osterkorn,13,41.7,10.8,3.5,9.4,36.9,-,-,-,3.8,6.9,55.6,-,-,9.6,2.8,-,-,-,14.2
George Yardley,4,26.8,10.5,4.0,8.3,48.5,-,-,-,2.5,3.0,83.3,-,-,6.0,0.8,-,-,-,12.5
Mel Hutchins,4,40.5,10.5,3.8,11.5,32.6,-,-,-,3.0,4.3,70.6,-,-,9.3,1.5,-,-,-,12.3
Clyde Lovellette,13,20.4,10.5,4.2,9.2,45.0,-,-,-,2.2,4.5,48.3,-,-,9.7,0.5,-,-,-,13.3
Frank Brian,4,26.5,10.3,3.8,9.0,41.7,-,-,-,2.8,4.0,68.8,-,-,3.0,2.5,-,-,-,9.3
Larry Foust,4,32.3,10.3,2.8,10.3,26.8,-,-,-,4.8,6.3,76.0,-,-,9.5,1.8,-,-,-,12.5
Vern Mikkelsen,13,28.8,10.2,3.9,8.5,45.9,-,-,-,2.4,2.8,86.1,-,-,5.6,1.3,-,-,-,12.2
Slater Martin,13,41.0,9.7,2.8,8.6,33.0,-,-,-,4.0,5.4,74.3,-,-,2.2,4.6,-,-,-,9.4
Bob Lavoy,13,9.5,9.1,2.8,7.3,38.9,-,-,-,3.4,4.3,78.6,-,-,0.4,0.5,-,-,-,4.5
Bill Kenville,13,28.8,8.9,2.8,5.7,48.6,-,-,-,3.4,4.8,71.0,-,-,3.7,1.9,-,-,-,10.2
Andy Phillip,4,34.0,8.8,3.3,9.5,34.2,-,-,-,2.3,3.0,75.0,-,-,3.0,4.3,-,-,-,9.0
Jim Baechtold,4,26.5,8.8,3.0,7.3,41.4,-,-,-,2.8,3.3,84.6,-,-,2.5,2.8,-,-,-,9.3
Bob Davies,6,28.7,8.5,2.8,8.7,32.7,-,-,-,2.8,3.8,73.9,-,-,2.0,2.3,-,-,-,6.0
