Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Jerry West,11,42.7,40.6,14.1,31.9,44.2,-,-,-,12.5,14.0,89.0,-,-,5.7,5.3,-,-,-,32.3
Wilt Chamberlain,11,48.7,29.3,11.2,21.1,53.0,-,-,-,6.9,12.4,55.9,-,-,27.2,4.4,-,-,-,45.5
Sam Jones,12,41.3,28.6,11.3,24.5,45.9,-,-,-,6.1,7.0,86.9,-,-,4.6,2.5,-,-,-,21.5
Oscar Robertson,4,48.8,28.0,9.5,22.3,42.7,-,-,-,9.0,9.8,92.3,-,-,4.8,12.0,-,-,-,31.3
Don Ohl,10,43.2,26.1,10.0,20.8,48.1,-,-,-,6.1,7.8,78.2,-,-,6.4,2.7,-,-,-,22.7
Hal Greer,11,45.9,24.6,9.2,20.2,45.5,-,-,-,6.3,7.9,79.3,-,-,7.4,5.0,-,-,-,24.4
Jerry Lucas,4,48.8,23.3,9.5,18.8,50.7,-,-,-,4.3,5.5,77.3,-,-,21.0,2.3,-,-,-,36.0
Walt Bellamy,10,42.7,20.9,7.4,15.8,46.8,-,-,-,6.1,9.2,66.3,-,-,15.1,3.4,-,-,-,27.9
Bailey Howell,9,38.9,20.8,7.4,14.4,51.5,-,-,-,5.9,7.8,75.7,-,-,11.7,2.1,-,-,-,25.7
Chet Walker,11,42.6,20.3,7.5,15.7,48.0,-,-,-,5.2,6.8,76.0,-,-,7.2,1.6,-,-,-,19.3
Zelmo Beaty,4,38.5,19.3,7.3,14.8,49.2,-,-,-,4.8,6.3,76.0,-,-,13.8,0.3,-,-,-,24.3
Cliff Hagan,4,30.8,18.5,8.5,18.8,45.3,-,-,-,1.5,3.0,50.0,-,-,6.5,1.8,-,-,-,15.0
John Havlicek,12,33.8,18.5,7.3,20.8,35.2,-,-,-,3.8,4.6,83.6,-,-,7.3,2.4,-,-,-,14.0
Dick Barnett,10,28.7,17.5,7.2,15.0,48.0,-,-,-,3.1,3.9,79.5,-,-,3.0,3.3,-,-,-,15.2
Richie Guerin,4,31.3,17.3,6.3,16.3,38.5,-,-,-,4.8,6.3,76.0,-,-,2.0,5.3,-,-,-,13.0
Bill Russell,12,46.8,16.5,6.6,12.5,52.7,-,-,-,3.3,6.3,52.6,-,-,25.2,6.3,-,-,-,39.1
Lenny Wilkens,4,36.8,16.0,5.0,14.3,35.1,-,-,-,6.0,7.3,82.8,-,-,3.0,3.8,-,-,-,12.3
Gus Johnson,10,37.7,15.8,6.2,17.3,35.8,-,-,-,3.4,4.6,73.9,-,-,11.1,3.4,-,-,-,18.0
Rudy LaRusso,11,35.9,15.0,5.1,12.5,40.9,-,-,-,4.8,6.7,71.6,-,-,8.1,2.6,-,-,-,16.5
Leroy Ellis,11,36.8,14.4,5.2,13.2,39.3,-,-,-,4.0,5.9,67.7,-,-,12.1,0.6,-,-,-,17.2
Adrian Smith,4,37.5,14.3,4.5,12.0,37.5,-,-,-,5.3,5.5,95.5,-,-,2.8,5.3,-,-,-,14.5
Kevin Loughery,10,29.7,14.0,5.3,13.7,38.7,-,-,-,3.4,3.8,89.5,-,-,3.4,3.0,-,-,-,11.6
Thomas Sanders,12,30.4,13.3,5.3,12.7,42.1,-,-,-,2.6,3.6,72.1,-,-,8.5,1.6,-,-,-,15.0
Bill Bridges,4,36.3,13.0,5.3,14.8,35.6,-,-,-,2.5,3.8,66.7,-,-,16.8,2.3,-,-,-,21.3
Wayne Embry,4,30.8,12.8,5.3,12.0,43.8,-,-,-,2.3,2.8,81.8,-,-,6.3,2.0,-,-,-,13.8
Tom Heinsohn,12,23.0,12.7,5.5,15.1,36.5,-,-,-,1.7,2.7,62.5,-,-,7.0,1.9,-,-,-,11.0
Jack Twyman,4,24.3,12.3,4.8,12.0,39.6,-,-,-,2.8,2.8,100,-,-,4.3,0.8,-,-,-,10.0
Bob Pettit,4,23.8,11.5,3.8,10.3,36.6,-,-,-,4.0,5.0,80.0,-,-,6.0,2.0,-,-,-,12.0
Lucious Jackson,11,29.2,10.3,4.0,11.8,33.8,-,-,-,2.3,2.9,78.1,-,-,7.2,2.2,-,-,-,11.2
K.C. Jones,12,33.0,10.1,3.6,8.7,41.3,-,-,-,2.9,3.8,77.8,-,-,3.3,6.2,-,-,-,13.6
Tom Hawkins,4,23.8,9.5,4.3,8.3,51.5,-,-,-,1.0,1.3,80.0,-,-,7.0,0.3,-,-,-,12.5
Al Bianchi,11,28.0,9.5,4.1,10.7,38.1,-,-,-,1.3,1.9,66.7,-,-,1.5,2.7,-,-,-,6.4
Willie Naulls,12,15.0,7.3,3.3,7.9,41.1,-,-,-,0.8,1.3,66.7,-,-,4.3,0.8,-,-,-,7.3
Wali Jones,10,16.2,7.3,2.9,6.3,46.0,-,-,-,1.5,2.0,75.0,-,-,2.0,1.8,-,-,-,7.2
Gene Wiley,11,34.5,7.0,3.0,5.4,55.9,-,-,-,1.0,1.7,57.9,-,-,14.4,2.1,-,-,-,20.4
Larry Siegfried,12,13.6,7.0,2.5,6.6,38.0,-,-,-,2.0,2.3,85.7,-,-,2.1,1.8,-,-,-,6.4
Wayne Hightower,10,19.6,6.8,2.7,6.4,42.2,-,-,-,1.4,2.2,63.6,-,-,5.7,0.8,-,-,-,8.8
Jim King,11,16.7,6.5,2.5,5.7,44.4,-,-,-,1.4,1.5,88.2,-,-,3.3,2.2,-,-,-,8.5
Charles Vaughn,4,18.8,6.3,2.3,7.3,31.0,-,-,-,1.8,2.0,87.5,-,-,1.5,2.5,-,-,-,5.0
Dave Gambee,10,13.2,6.2,1.6,4.8,33.3,-,-,-,3.0,3.4,88.2,-,-,2.3,0.6,-,-,-,5.5
Don Nelson,11,19.3,6.1,2.2,4.8,45.3,-,-,-,1.7,2.3,76.0,-,-,5.4,1.7,-,-,-,10.0
Johnny Kerr,11,16.5,5.7,2.2,6.1,35.8,-,-,-,1.4,1.9,71.4,-,-,3.5,2.5,-,-,-,7.3
Larry Costello,10,20.7,5.5,2.2,5.3,41.5,-,-,-,1.1,1.6,68.8,-,-,1.2,2.0,-,-,-,5.1
Enoch Olsen,4,9.8,4.3,1.8,4.3,41.2,-,-,-,0.8,1.3,60.0,-,-,2.3,0.3,-,-,-,3.8
Tom Thacker,4,11.8,3.3,1.3,3.3,38.5,-,-,-,0.8,1.0,75.0,-,-,3.0,0.8,-,-,-,4.8
Darrall Imhoff,11,13.7,3.0,1.2,2.2,54.2,-,-,-,0.6,1.1,58.3,-,-,3.9,1.2,-,-,-,6.6
Paul Silas,4,10.5,2.8,1.0,2.5,40.0,-,-,-,0.8,1.0,75.0,-,-,4.5,0.3,-,-,-,5.8
Si Green,9,7.2,2.0,0.8,1.8,43.8,-,-,-,0.4,0.6,80.0,-,-,0.8,1.7,-,-,-,3.3
