Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
George Gervin,3,40.7,33.3,12.3,24.7,50.0,0.0,0.7,0.0,8.7,10.0,86.7,3.0,3.7,6.7,4.0,1.7,1.0,3.0,30.0
Kareem Abdul-Jabbar,15,41.2,31.9,13.2,23.1,57.2,0.0,0.0,0.0,5.5,7.0,79.0,3.4,8.7,12.1,3.1,1.1,3.9,3.7,37.1
Moses Malone,7,39.3,25.9,10.6,19.7,53.6,0.0,0.1,0.0,4.7,6.1,76.7,6.0,7.9,13.9,1.0,0.6,2.3,3.1,29.9
Billyray Bates,3,34.7,25.0,10.3,19.7,52.5,0.7,2.3,28.6,3.7,4.7,78.6,0.7,2.7,3.3,4.0,1.7,0.3,5.0,19.0
Julius Erving,18,38.6,24.4,9.2,18.8,48.8,0.1,0.5,22.2,6.0,7.6,79.4,1.7,5.8,7.6,4.4,2.0,2.1,3.1,26.2
Gus Williams,15,37.6,23.7,9.7,18.9,51.4,0.1,0.3,20.0,4.1,5.7,72.1,2.0,2.0,4.0,5.6,2.3,0.5,3.1,22.1
Scott Wedman,3,38.7,22.7,9.7,21.3,45.3,0.7,1.0,66.7,2.7,3.7,72.7,2.0,5.0,7.0,3.0,0.3,1.0,0.7,20.7
Otis Birdsong,3,37.3,22.0,10.0,20.7,48.4,0.0,1.0,0.0,2.0,4.7,42.9,3.7,4.0,7.7,2.3,1.3,0.0,2.0,18.0
Larry Bird,9,41.3,21.3,9.2,19.7,46.9,0.4,1.7,26.7,2.4,2.8,88.0,2.4,8.8,11.2,4.7,1.6,0.9,3.7,25.2
Paul Westphal,8,31.6,20.9,8.6,17.8,48.6,0.1,1.5,8.3,3.5,4.0,87.5,0.3,1.0,1.3,3.9,1.4,0.4,1.6,16.5
Walter Davis,8,30.6,20.8,8.6,17.1,50.4,0.0,0.4,0.0,3.5,4.8,73.7,1.1,1.8,2.9,4.4,0.5,0.1,2.5,16.4
Kevin Grevey,2,36.0,20.5,8.0,15.0,53.3,2.5,5.0,50.0,2.0,2.0,100,0.5,2.5,3.0,4.0,2.5,1.0,2.0,22.0
Jamaal Wilkes,16,40.8,20.3,8.8,18.4,47.6,0.0,0.1,0.0,2.8,3.4,81.5,3.3,4.7,8.0,3.0,1.5,0.3,2.2,20.6
Elvin Hayes,2,46.0,20.0,8.0,20.5,39.0,0.0,0.0,0.0,4.0,5.0,80.0,5.0,6.0,11.0,3.0,0.0,2.0,2.0,20.5
Marques Johnson,7,43.3,19.9,7.7,18.3,42.2,0.1,0.4,33.3,4.3,5.7,75.0,2.4,4.4,6.9,2.9,0.7,0.9,1.1,18.0
Eddie Johnson,5,37.6,19.4,7.6,14.8,51.4,0.0,0.0,0.0,4.2,5.6,75.0,0.6,3.0,3.6,4.2,1.6,0.4,2.2,18.4
Ron Brewer,3,35.3,19.0,8.7,20.3,42.6,0.0,1.0,0.0,1.7,3.0,55.6,0.3,0.7,1.0,2.0,1.0,0.3,2.3,8.0
Calvin Murphy,7,37.9,18.7,8.3,15.4,53.7,0.3,0.6,50.0,1.9,1.9,100,0.6,0.9,1.4,3.7,1.6,0.0,2.3,16.0
Magic Johnson,16,41.1,18.3,6.4,12.4,51.8,0.1,0.5,25.0,5.3,6.6,80.2,3.3,7.3,10.5,9.4,3.1,0.4,4.1,30.3
Cedric Maxwell,9,35.6,18.2,6.6,10.3,63.4,0.0,0.0,0.0,5.1,6.8,75.4,3.4,6.6,10.0,2.1,0.6,1.1,2.4,24.1
Robert Reid,7,38.0,18.0,7.4,14.6,51.0,0.0,0.1,0.0,3.1,3.7,84.6,2.0,5.9,7.9,3.7,0.9,1.0,2.7,21.0
Darryl Dawkins,18,33.7,17.3,7.0,13.2,52.9,0.0,0.2,0.0,3.3,5.2,64.5,2.4,5.2,7.6,1.8,0.7,2.3,2.6,19.2
Phil Ford,3,36.7,17.3,6.7,14.3,46.5,1.0,1.3,75.0,3.0,3.7,81.8,0.0,2.0,2.0,8.7,1.7,0.0,4.0,17.3
Dan Roundfield,5,34.8,17.2,6.4,13.8,46.4,0.0,0.2,0.0,4.4,7.0,62.9,5.0,6.6,11.6,2.2,0.8,1.6,2.2,21.2
Dennis Johnson,15,38.8,17.1,6.7,16.3,41.0,0.3,1.0,33.3,3.5,4.1,83.9,1.7,2.6,4.3,3.8,1.8,0.7,2.9,14.5
Norm Nixon,16,40.5,16.9,7.1,14.9,47.7,0.1,0.3,20.0,2.6,3.2,80.4,0.8,2.7,3.5,7.8,2.0,0.2,3.1,18.9
Alvan Adams,8,31.4,16.1,7.0,12.4,56.6,0.0,0.0,0.0,2.1,2.4,89.5,2.3,7.4,9.6,5.8,0.9,1.3,3.0,25.0
Brian Winters,7,38.3,15.9,6.6,14.3,46.0,1.3,3.0,42.9,1.4,1.4,100,0.6,2.4,3.0,5.3,1.6,0.0,2.3,15.7
John Drew,5,30.0,14.6,4.8,12.6,38.1,0.0,0.0,0.0,5.0,7.0,71.4,2.0,4.0,6.0,0.8,1.4,0.0,2.4,10.6
James Silas,3,30.0,14.3,5.3,12.0,44.4,0.0,0.0,0.0,3.7,3.7,100,0.3,2.0,2.3,3.0,2.0,0.3,1.7,13.7
Nate Archibald,9,36.9,14.2,5.0,9.9,50.6,0.1,0.2,50.0,4.1,4.7,88.1,0.3,0.9,1.2,7.9,1.1,0.0,4.2,14.8
Charlie Criss,5,30.4,14.0,5.8,11.8,49.2,0.2,0.6,33.3,2.2,2.4,91.7,0.0,1.0,1.0,4.4,1.2,0.0,2.2,12.2
Mike Bratz,8,21.1,13.0,5.4,10.5,51.2,1.1,2.9,39.1,1.1,1.3,90.0,0.8,1.8,2.5,2.0,1.1,0.0,1.6,11.8
Bobby Jones,18,26.1,12.9,5.0,9.6,52.3,0.0,0.1,0.0,2.9,3.4,85.5,1.6,3.2,4.8,1.7,1.2,1.8,1.3,16.1
Kevin Restani,3,24.7,12.7,5.7,9.3,60.7,0.0,0.3,0.0,1.3,3.0,44.4,2.7,2.7,5.3,1.0,0.0,0.3,0.7,13.3
Fred Brown,15,20.9,12.5,5.3,12.1,44.0,0.7,2.3,29.4,1.2,1.4,85.7,1.1,1.5,2.5,2.1,0.1,0.1,1.5,8.9
Sidney Moncrief,7,26.0,12.4,4.3,7.3,58.8,0.0,0.0,0.0,3.9,4.4,87.1,2.4,2.0,4.4,1.6,0.7,0.1,2.0,13.7
John Johnson,15,32.4,12.4,5.2,10.5,49.4,0.0,0.1,0.0,2.0,2.5,81.1,2.9,3.9,6.8,5.7,0.5,0.2,3.7,16.1
Dave Cowens,9,33.4,12.0,5.4,11.4,47.6,0.0,0.2,0.0,1.1,1.2,90.9,2.0,5.3,7.3,2.3,1.0,0.8,0.9,16.4
