Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Kevin Durant,17,42.5,28.6,9.1,20.3,44.9,2.2,6.4,33.9,8.2,9.8,83.8,1.1,7.1,8.2,2.8,0.9,1.1,2.5,26.5
Dirk Nowitzki,21,39.3,27.7,9.1,18.9,48.5,1.1,2.4,46.0,8.3,8.9,94.1,0.6,7.6,8.1,2.5,0.6,0.6,3.1,26.2
Derrick Rose,16,40.6,27.1,9.3,23.5,39.6,1.6,6.3,24.8,6.9,8.4,82.8,1.3,3.1,4.3,7.7,1.4,0.7,3.7,21.9
Dwight Howard,6,43.0,27.0,8.5,13.5,63.0,0.0,0.2,0.0,10.0,14.7,68.2,4.5,11.0,15.5,0.5,0.7,1.8,5.5,30.3
Carmelo Anthony,4,39.0,26.0,8.3,22.0,37.5,2.3,6.5,34.6,7.3,8.5,85.3,3.3,7.0,10.3,4.8,1.3,0.8,3.3,24.8
Dwyane Wade,21,39.4,24.5,8.6,17.8,48.5,0.7,2.5,26.9,6.6,8.5,77.7,2.0,5.1,7.1,4.4,1.6,1.3,3.0,24.9
Russell Westbrook,17,37.5,23.8,7.9,20.2,39.4,0.8,2.8,29.2,7.1,8.4,85.2,2.1,3.2,5.4,6.4,1.4,0.4,4.6,19.2
LeBron James,21,43.9,23.7,8.3,17.8,46.6,1.4,4.0,35.3,5.7,7.4,76.3,1.6,6.8,8.4,5.9,1.7,1.2,3.1,26.4
Kobe Bryant,10,35.4,22.8,8.3,18.6,44.6,1.2,4.1,29.3,5.0,6.1,82.0,0.8,2.6,3.4,3.3,1.6,0.3,3.1,16.9
Zach Randolph,13,39.6,22.2,7.7,17.2,44.6,0.2,0.6,25.0,6.7,8.2,82.1,3.3,7.5,10.8,2.4,1.1,0.8,2.1,24.2
Chris Paul,6,41.7,22.0,7.0,12.8,54.5,1.5,3.2,47.4,6.5,8.2,79.6,0.5,6.2,6.7,11.5,1.8,0.0,3.7,30.8
Danny Granger,5,36.6,21.6,8.6,18.0,47.8,1.6,4.6,34.8,2.8,3.2,87.5,1.2,4.4,5.6,3.2,1.2,0.2,1.4,20.6
LaMarcus Aldridge,6,43.0,20.8,8.8,19.2,46.1,0.0,0.0,0.0,3.2,4.0,79.2,2.7,4.8,7.5,1.3,1.3,1.7,1.5,20.0
Paul Pierce,9,38.1,20.8,7.6,16.4,45.9,2.3,5.2,44.7,3.3,3.8,88.2,0.6,4.4,5.0,2.8,1.3,0.4,2.7,18.3
Manu Ginobili,5,34.8,20.6,6.2,14.0,44.3,1.8,5.6,32.1,6.4,8.2,78.0,0.4,3.6,4.0,4.2,2.6,0.6,3.4,19.0
Tony Parker,6,36.8,19.7,7.2,15.5,46.2,0.2,1.3,12.5,5.2,6.8,75.6,0.2,2.5,2.7,5.2,1.3,0.3,3.3,15.8
Ray Allen,9,40.1,18.9,6.3,12.1,52.3,3.6,6.2,57.1,2.7,2.8,96.0,0.6,3.2,3.8,2.4,1.2,0.1,1.1,19.4
Joe Johnson,12,41.4,18.8,7.3,16.5,43.9,1.5,3.5,42.9,2.8,3.5,81.0,1.5,3.1,4.6,3.3,1.1,0.1,2.6,15.4
Chris Bosh,21,39.7,18.6,6.6,13.9,47.4,0.0,0.2,0.0,5.4,6.7,81.4,2.2,6.2,8.5,1.1,0.7,0.9,1.9,19.3
Jason Terry,21,32.6,17.5,6.1,12.8,47.8,2.0,4.5,44.2,3.3,4.0,84.3,0.3,1.6,1.9,3.2,1.2,0.1,1.5,15.2
Luol Deng,16,42.9,16.9,6.1,14.4,42.6,1.4,4.3,32.4,3.3,3.9,83.9,1.7,4.9,6.6,2.7,1.5,0.6,1.6,17.8
Carl Landry,6,35.5,15.8,5.2,11.3,45.6,0.0,0.0,0.0,5.5,6.0,91.7,1.8,3.2,5.0,1.0,0.7,0.5,2.0,14.3
Elton Brand,5,37.0,15.6,6.8,12.4,54.8,0.0,0.0,0.0,2.0,2.6,76.9,2.4,6.0,8.4,0.6,0.4,1.2,0.8,19.2
Ty Lawson,5,33.4,15.6,5.2,10.4,50.0,1.0,2.2,45.5,4.2,4.6,91.3,1.4,2.0,3.4,3.8,1.0,0.2,1.2,17.2
Trevor Ariza,6,40.2,15.5,5.8,14.2,41.2,1.2,3.5,33.3,2.7,3.7,72.7,1.2,5.3,6.5,3.3,1.3,0.5,1.2,16.7
Jamal Crawford,12,29.8,15.4,5.1,12.9,39.4,1.8,5.0,35.0,3.5,4.3,82.4,0.1,1.3,1.3,2.5,0.8,0.3,1.3,10.4
Gerald Wallace,6,37.7,15.2,5.0,11.2,44.8,0.5,2.8,17.6,4.7,5.3,87.5,1.5,7.7,9.2,2.8,1.3,0.5,2.5,19.7
Mike Conley,13,39.0,15.2,5.5,14.1,38.8,0.8,2.8,29.7,3.4,4.1,83.0,0.5,3.3,3.8,6.4,1.1,0.2,2.3,15.1
Josh Smith,12,36.5,15.1,5.8,14.3,40.4,0.3,2.0,12.5,3.3,5.6,59.7,1.5,7.0,8.5,2.9,1.1,2.1,2.2,16.8
Marc Gasol,13,39.9,15.0,5.5,10.8,51.1,0.0,0.2,0.0,3.9,5.6,69.9,3.2,8.1,11.2,2.2,1.1,2.2,2.0,22.7
Kevin Garnett,9,36.4,14.9,6.2,14.1,44.1,0.0,0.1,0.0,2.4,3.2,75.9,2.3,8.6,10.9,2.6,1.9,1.0,2.1,20.4
Andre Miller,6,32.3,14.8,5.5,11.2,49.3,0.7,1.7,40.0,3.2,4.0,79.2,0.8,2.3,3.2,5.5,0.3,0.0,2.2,15.2
Amar'e Stoudemire,4,33.5,14.5,5.3,13.8,38.2,0.0,0.0,0.0,4.0,6.0,66.7,2.8,5.0,7.8,1.8,0.3,0.8,3.0,11.5
Andrew Bynum,10,32.0,14.4,5.7,10.5,54.3,0.0,0.0,0.0,3.0,3.6,83.3,3.6,6.0,9.6,0.8,0.5,1.4,2.0,19.3
Jrue Holiday,5,37.6,14.2,4.8,11.6,41.4,2.2,4.2,52.4,2.4,3.0,80.0,0.6,3.2,3.8,5.6,2.0,0.4,2.2,16.4
Nene,5,32.4,14.2,4.4,9.2,47.8,0.0,0.0,0.0,5.4,9.6,56.3,2.8,6.2,9.0,1.6,1.0,0.8,1.6,16.0
Rajon Rondo,9,38.3,14.0,5.7,11.9,47.7,0.0,0.3,0.0,2.7,4.2,63.2,1.2,4.2,5.4,9.6,1.1,0.0,3.7,18.7
Jameer Nelson,6,36.0,13.2,5.2,13.7,37.8,1.0,4.3,23.1,1.8,2.3,78.6,1.2,3.0,4.2,5.0,2.0,0.0,1.3,14.0
Pau Gasol,10,35.8,13.1,4.7,11.2,42.0,0.1,0.2,50.0,3.6,4.5,80.0,3.2,4.6,7.8,3.8,0.4,1.7,1.7,17.7
James Harden,17,31.6,13.0,3.9,8.2,47.5,1.4,4.5,30.3,3.9,4.7,82.5,0.6,4.8,5.4,3.6,1.2,0.8,1.6,17.2
Wesley Matthews,6,33.7,13.0,4.5,9.5,47.4,1.3,3.5,38.1,2.7,3.2,84.2,0.3,0.8,1.2,1.0,0.7,0.2,1.2,9.3
Tim Duncan,6,35.3,12.7,5.5,11.5,47.8,0.0,0.0,0.0,1.7,2.7,62.5,2.7,7.8,10.5,2.7,0.5,2.5,3.0,18.8
Carlos Boozer,16,31.7,12.6,4.8,11.1,43.3,0.0,0.1,0.0,3.0,3.8,80.0,2.5,7.2,9.7,1.8,0.6,0.4,1.8,16.3
Lamar Odom,10,28.6,12.1,4.5,9.8,45.9,0.4,2.0,20.0,2.7,3.8,71.1,1.3,5.2,6.5,2.1,0.2,0.4,1.5,13.4
Danilo Gallinari,5,29.6,12.0,3.8,8.8,43.2,1.4,3.0,46.7,3.0,4.2,71.4,0.2,3.2,3.4,2.0,0.8,0.0,1.4,10.6
Shawn Marion,21,32.9,11.9,5.0,10.7,46.7,0.0,0.2,0.0,1.9,2.2,85.1,2.2,4.1,6.3,2.1,1.0,0.9,1.7,14.5
Kenyon Martin,5,29.6,11.8,4.8,10.0,48.0,0.0,0.0,0.0,2.2,3.6,61.1,1.2,6.6,7.8,1.6,0.4,0.4,1.4,14.0
George Hill,6,31.5,11.7,3.3,8.3,40.0,0.7,2.5,26.7,4.3,5.0,86.7,0.8,4.2,5.0,2.3,1.5,0.3,1.3,13.8
Raymond Felton,5,30.4,11.6,3.6,10.0,36.0,0.8,3.2,25.0,3.6,4.8,75.0,0.0,1.8,1.8,4.2,1.2,0.0,2.0,9.2
Andre Iguodala,5,36.4,11.4,4.4,10.4,42.3,0.6,2.8,21.4,2.0,2.8,71.4,1.4,5.6,7.0,6.8,1.0,0.4,2.8,17.0
Thaddeus Young,5,25.4,11.4,5.0,12.0,41.7,0.0,0.2,0.0,1.4,2.4,58.3,3.4,2.4,5.8,0.8,0.8,0.2,1.4,9.6
Al Horford,12,39.0,11.3,4.8,11.4,42.3,0.0,0.2,0.0,1.7,2.2,76.9,2.1,7.5,9.6,3.5,0.4,1.0,1.4,17.3
O.J. Mayo,13,27.8,11.3,4.0,10.3,38.8,1.5,3.8,40.8,1.8,2.2,79.3,0.8,2.4,3.2,2.4,0.8,0.3,1.3,9.9
Tyler Hansbrough,5,32.8,11.2,4.0,12.0,33.3,0.0,0.0,0.0,3.2,3.6,88.9,2.6,2.8,5.4,1.0,1.2,0.0,1.8,8.6
Lou Williams,5,26.0,10.8,3.4,10.4,32.7,1.2,4.0,30.0,2.8,3.8,73.7,0.0,1.6,1.6,3.0,1.0,0.0,0.8,7.6
Toney Douglas,4,28.0,10.8,3.8,10.3,36.6,1.8,4.5,38.9,1.5,1.5,100,0.5,2.8,3.3,2.3,0.5,0.0,1.0,9.3
Metta World Peace,9,31.9,10.6,3.9,8.8,44.3,1.0,3.1,32.1,1.8,2.3,76.2,1.9,2.7,4.6,2.2,1.1,0.8,1.0,12.8
Roy Hibbert,5,26.4,10.4,4.0,9.0,44.4,0.0,0.0,0.0,2.4,3.4,70.6,3.0,3.8,6.8,0.6,0.4,1.8,2.6,11.4
Serge Ibaka,17,28.8,9.8,3.9,8.5,46.2,0.0,0.1,0.0,1.9,2.4,82.5,2.8,4.5,7.3,0.2,0.2,3.1,1.2,14.4
JR Smith,5,15.2,9.8,3.2,9.0,35.6,1.8,4.2,42.9,1.6,2.2,72.7,0.2,1.8,2.0,1.0,0.4,0.0,1.6,5.2
Marco Belinelli,6,28.8,9.7,3.8,10.5,36.5,1.3,4.3,30.8,0.7,0.7,100,0.0,0.8,0.8,0.7,0.8,0.0,0.7,4.7
Darren Collison,5,29.2,9.4,3.6,9.2,39.1,0.8,1.2,66.7,1.4,2.2,63.6,0.8,1.8,2.6,4.0,1.0,0.4,1.8,9.2
