Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Bailey Howell,9,26.8,15.3,6.6,13.6,48.4,-,-,-,2.2,3.3,66.7,-,-,7.3,0.6,-,-,-,15.1
Billy Cunningham,15,22.6,15.0,5.5,14.7,37.6,-,-,-,3.9,6.0,65.6,-,-,6.2,2.2,-,-,-,12.1
Tom Meschery,15,27.2,12.9,5.3,11.7,45.1,-,-,-,2.3,3.1,76.1,-,-,7.9,1.7,-,-,-,15.3
Flynn Robinson,4,18.0,12.5,6.0,11.8,51.1,-,-,-,0.5,1.0,50.0,-,-,1.8,2.0,-,-,-,10.0
Jerry Lucas,4,45.8,12.5,6.0,13.8,43.6,-,-,-,0.5,0.5,100,-,-,19.3,2.0,-,-,-,26.0
Larry Siegfried,9,28.9,12.3,4.2,11.3,37.3,-,-,-,3.9,4.8,81.4,-,-,4.4,4.9,-,-,-,13.7
Mccoy McLemore,3,15.0,12.3,4.0,10.0,40.0,-,-,-,4.3,5.0,86.7,-,-,3.0,1.3,-,-,-,10.0
Joe Caldwell,9,24.1,12.2,4.7,11.7,40.0,-,-,-,2.9,4.3,66.7,-,-,4.3,1.4,-,-,-,9.6
Dick Van Arsdale,4,38.3,11.5,3.8,11.8,31.9,-,-,-,4.0,5.5,72.7,-,-,6.3,3.5,-,-,-,11.8
Guy Rodgers,3,32.3,11.3,5.0,13.3,37.5,-,-,-,1.3,1.7,80.0,-,-,2.0,6.0,-,-,-,10.7
Adrian Smith,4,30.0,11.3,4.5,12.0,37.5,-,-,-,2.3,3.0,75.0,-,-,2.0,2.8,-,-,-,7.8
Gail Goodrich,3,27.0,11.0,3.7,10.3,35.5,-,-,-,3.7,6.0,61.1,-,-,3.0,3.3,-,-,-,8.3
Lucious Jackson,15,36.2,11.0,4.3,10.7,39.8,-,-,-,2.5,3.4,72.5,-,-,11.7,2.0,-,-,-,17.3
Richie Guerin,9,25.3,10.7,4.0,9.6,41.9,-,-,-,2.7,3.3,80.0,-,-,2.6,4.3,-,-,-,11.3
Bill Russell,9,43.3,10.6,3.4,9.6,36.0,-,-,-,3.7,5.8,63.5,-,-,22.0,5.6,-,-,-,29.9
Howard Komives,4,32.0,10.5,4.0,14.8,27.1,-,-,-,2.5,3.3,76.9,-,-,2.8,3.8,-,-,-,5.5
Jerry Chambers,3,14.7,10.3,4.0,7.7,52.2,-,-,-,2.3,2.3,100,-,-,2.7,0.3,-,-,-,9.7
Rod Thorn,9,17.3,10.1,3.7,8.6,42.9,-,-,-,2.8,3.0,92.6,-,-,3.1,1.2,-,-,-,9.3
Darrall Imhoff,3,28.7,10.0,4.3,8.0,54.2,-,-,-,1.3,1.7,80.0,-,-,12.3,1.7,-,-,-,20.0
Tom Hawkins,3,31.7,10.0,4.3,10.3,41.9,-,-,-,1.3,2.7,50.0,-,-,6.7,3.3,-,-,-,12.7
Fred Hetzel,13,23.7,9.5,3.9,10.2,38.3,-,-,-,1.7,2.2,78.6,-,-,7.2,1.8,-,-,-,11.7
Erwin Mueller,3,28.0,8.7,2.7,8.7,30.8,-,-,-,3.3,4.7,71.4,-,-,4.7,3.0,-,-,-,9.0
Jim Washington,3,12.7,8.0,3.3,7.3,45.5,-,-,-,1.3,1.7,80.0,-,-,3.3,0.7,-,-,-,7.7
Keith Erickson,3,22.7,8.0,4.0,9.0,44.4,-,-,-,0.0,0.0,0.0,-,-,3.7,1.3,-,-,-,8.0
Don Nelson,9,15.8,7.1,3.0,6.6,45.8,-,-,-,1.1,1.9,58.8,-,-,4.7,1.0,-,-,-,8.4
Walt Hazzard,3,28.7,6.7,2.0,8.3,24.0,-,-,-,2.7,3.3,80.0,-,-,2.7,5.3,-,-,-,7.7
K.C. Jones,9,28.2,6.6,2.7,8.3,32.0,-,-,-,1.2,2.0,61.1,-,-,2.7,5.3,-,-,-,8.1
Jim Barnes,3,16.7,6.3,2.3,6.3,36.8,-,-,-,1.7,1.7,100,-,-,4.0,0.7,-,-,-,7.0
Paul Neumann,15,16.9,6.2,1.9,5.9,33.0,-,-,-,2.3,3.1,74.5,-,-,1.1,2.3,-,-,-,4.9
Neil Johnson,4,16.0,5.8,2.0,6.8,29.6,-,-,-,1.8,2.0,87.5,-,-,5.8,1.3,-,-,-,7.8
Emmette Bryant,4,19.0,5.3,1.3,5.3,23.8,-,-,-,2.8,2.8,100,-,-,2.3,2.3,-,-,-,5.8
Thomas Sanders,9,16.0,4.9,2.3,6.8,34.4,-,-,-,0.2,0.6,40.0,-,-,4.8,0.6,-,-,-,5.4
Gerry Ward,3,19.3,4.7,2.0,5.3,37.5,-,-,-,0.7,1.3,50.0,-,-,1.7,2.7,-,-,-,5.0
Matt Guokas,15,16.8,4.3,1.7,4.3,40.6,-,-,-,0.9,1.1,76.5,-,-,2.0,1.5,-,-,-,5.1
Paul Silas,8,15.3,3.6,1.1,4.5,25.0,-,-,-,1.4,2.3,61.1,-,-,6.5,0.8,-,-,-,6.6
Alvin Attles,15,15.8,3.1,1.3,3.1,43.5,-,-,-,0.4,1.1,37.5,-,-,4.1,2.5,-,-,-,7.3
John Clemens,3,6.7,2.0,0.0,1.3,0.0,-,-,-,2.0,2.3,85.7,-,-,1.0,0.7,-,-,-,2.0
