Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Gus Williams,2,40.5,32.5,13.0,23.5,55.3,0.0,1.0,0.0,6.5,7.5,86.7,2.0,1.5,3.5,4.0,2.5,0.0,3.0,28.0
Kareem Abdul-Jabbar,15,39.2,27.1,10.9,19.1,56.8,0.0,0.1,0.0,5.3,7.1,75.5,1.7,6.0,7.7,2.8,1.1,3.7,3.3,29.0
Kiki Vandeweghe,8,39.6,26.8,10.9,20.0,54.4,0.0,0.5,0.0,5.0,6.3,80.0,0.8,5.8,6.5,4.0,0.5,0.9,1.5,26.8
Moses Malone,13,40.3,26.0,9.7,18.1,53.6,0.0,0.1,0.0,6.6,9.2,71.7,5.4,10.5,15.8,1.5,1.5,1.9,3.1,32.7
Walter Davis,3,37.7,26.0,10.0,23.0,43.5,0.3,0.7,50.0,5.7,7.0,81.0,1.7,3.3,5.0,4.3,2.0,1.7,1.7,23.0
Alex English,7,38.6,25.9,9.6,21.4,44.7,0.0,0.3,0.0,6.7,7.6,88.7,2.9,3.4,6.3,6.0,0.6,1.0,3.0,24.0
George Gervin,11,39.7,25.2,9.8,18.9,51.9,0.0,0.2,0.0,5.5,6.3,88.4,1.9,4.8,6.7,3.4,1.1,0.4,4.2,22.7
Bernard King,6,30.7,23.5,9.3,16.2,57.7,0.2,0.5,33.3,4.7,5.8,80.0,1.3,2.7,4.0,2.2,0.3,0.0,1.7,20.3
Jim Paxson,7,37.1,23.3,9.7,16.6,58.6,0.3,0.6,50.0,3.6,4.7,75.8,0.6,1.6,2.1,2.6,1.3,0.1,2.1,19.3
Johnny Moore,11,37.6,22.5,9.5,17.9,53.3,0.8,1.5,52.9,2.5,3.2,80.0,0.7,3.5,4.3,14.6,2.5,0.3,2.5,32.6
Marques Johnson,9,42.4,22.0,9.4,19.4,48.6,0.0,0.1,0.0,3.1,4.8,65.1,3.1,4.9,8.0,4.2,0.9,0.8,2.3,21.9
Albert King,2,34.0,21.0,9.0,19.0,47.4,0.5,1.0,50.0,2.5,3.0,83.3,2.0,2.0,4.0,1.5,1.0,0.0,2.0,15.0
Mike Mitchell,11,38.4,20.9,9.3,18.2,51.0,0.1,0.2,50.0,2.3,3.0,75.8,3.0,6.5,9.5,1.1,0.6,1.7,2.3,22.0
Larry Bird,6,40.0,20.5,8.2,19.3,42.2,0.2,0.7,25.0,4.0,4.8,82.8,3.3,9.2,12.5,6.8,2.2,0.5,3.2,27.3
Dan Issel,8,28.4,20.4,8.6,17.0,50.7,0.0,0.1,0.0,3.1,3.6,86.2,1.6,5.6,7.3,3.1,1.1,0.6,1.3,22.4
Jamaal Wilkes,15,39.3,19.9,9.1,18.2,49.8,0.0,0.1,0.0,1.8,2.9,61.4,2.8,3.2,6.0,3.4,1.3,0.7,2.2,18.9
Buck Williams,2,42.5,19.0,5.5,11.0,50.0,0.0,0.0,0.0,8.0,10.0,80.0,4.5,7.0,11.5,2.0,1.0,1.0,2.5,24.5
Norm Nixon,14,38.4,19.0,8.1,16.9,47.7,0.2,0.5,42.9,2.6,3.6,74.0,0.9,2.5,3.4,6.4,1.3,0.1,2.4,18.0
Sidney Moncrief,9,41.9,18.9,6.9,15.8,43.7,0.0,0.1,0.0,5.1,6.8,75.4,3.1,3.6,6.7,3.7,2.0,0.3,3.0,18.0
Calvin Natt,7,39.1,18.9,7.1,14.6,49.0,0.1,0.3,50.0,4.4,6.9,64.6,3.1,6.0,9.1,1.6,1.1,0.1,1.3,19.7
Andrew Toney,12,29.8,18.8,7.3,15.4,47.0,0.0,0.4,0.0,4.3,5.8,75.4,0.9,1.4,2.3,4.6,0.9,0.1,3.8,13.4
Julius Erving,13,37.9,18.4,7.3,16.2,45.0,0.0,0.1,0.0,3.8,5.2,72.1,2.5,5.2,7.6,3.4,1.2,2.1,3.0,19.2
Darryl Dawkins,2,29.5,18.0,8.5,11.0,77.3,0.0,0.5,0.0,1.0,1.0,100,1.0,4.0,5.0,1.0,2.0,2.5,4.0,22.0
Dennis Johnson,3,36.0,18.0,7.3,16.0,45.8,0.0,0.3,0.0,3.3,4.0,83.3,2.0,5.7,7.7,5.7,1.7,0.7,2.7,21.7
Magic Johnson,15,42.9,17.9,6.7,13.7,48.5,0.0,0.7,0.0,4.5,5.4,84.0,3.4,5.1,8.5,12.8,2.3,0.8,4.3,30.1
Dan Roundfield,3,41.3,17.7,8.0,16.7,48.0,0.0,0.3,0.0,1.7,3.7,45.5,2.0,12.0,14.0,3.3,1.3,1.3,3.7,23.3
Johnny Davis,3,37.7,17.0,7.0,17.3,40.4,0.0,0.3,0.0,3.0,3.3,90.0,0.3,1.3,1.7,9.0,0.0,0.0,1.7,15.3
