Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Allen Iverson,5,47.6,31.2,11.8,25.2,46.8,2.4,5.8,41.4,5.2,5.8,89.7,0.0,2.2,2.2,10.0,2.0,0.4,4.2,27.6
Tracy McGrady,7,43.0,30.7,11.1,24.4,45.6,2.4,6.6,37.0,6.0,7.3,82.4,1.7,5.7,7.4,6.7,1.6,1.4,3.7,29.6
Amar'e Stoudemire,15,40.1,29.9,10.2,18.9,53.9,0.0,0.2,0.0,9.5,12.2,78.1,4.0,6.7,10.7,1.2,0.7,2.0,3.1,29.9
Dwyane Wade,14,40.8,27.4,9.7,20.1,48.4,0.1,0.7,10.0,7.9,9.9,79.9,1.6,4.1,5.7,6.6,1.6,1.1,4.4,25.7
Vince Carter,4,44.8,26.8,8.8,24.0,36.5,1.5,4.8,31.6,7.8,9.0,86.1,2.3,6.3,8.5,5.8,2.3,0.0,3.8,23.0
Ray Allen,11,39.6,26.5,9.3,19.5,47.4,2.8,7.5,37.8,5.1,5.7,88.9,1.1,3.2,4.3,3.9,1.3,0.4,3.1,22.3
Steve Nash,15,40.7,23.9,9.3,17.9,52.0,1.4,3.6,38.9,3.8,4.1,91.9,0.6,4.2,4.8,11.3,0.9,0.2,4.7,27.5
Dirk Nowitzki,13,42.4,23.7,7.9,19.7,40.2,0.8,2.3,33.3,7.1,8.5,82.9,1.9,8.2,10.1,3.3,1.4,1.6,2.5,24.3
Gilbert Arenas,10,45.0,23.6,7.3,19.4,37.6,1.8,7.7,23.4,7.2,9.4,76.6,0.8,4.4,5.2,6.2,2.1,0.6,3.9,19.5
Tim Duncan,23,37.8,23.6,8.6,18.5,46.4,0.0,0.2,20.0,6.4,8.9,71.7,3.8,8.7,12.4,2.7,0.3,2.3,2.7,26.2
Paul Pierce,7,39.6,22.9,6.7,13.3,50.5,1.0,3.9,25.9,8.4,9.7,86.8,1.0,6.7,7.7,4.6,1.9,1.4,2.7,27.9
Peja Stojakovic,5,40.6,22.0,7.8,16.6,47.0,2.2,6.0,36.7,4.2,4.4,95.5,1.2,4.0,5.2,1.4,0.8,0.2,0.4,20.2
Yao Ming,7,31.4,21.4,7.9,12.0,65.5,0.0,0.0,0.0,5.7,7.9,72.7,3.3,4.4,7.7,0.7,0.3,2.7,2.7,23.9
Pau Gasol,4,33.3,21.3,9.8,20.0,48.8,0.3,0.3,100,1.5,3.0,50.0,3.8,3.8,7.5,2.5,0.5,1.8,1.8,20.0
Kirk Hinrich,6,35.5,21.2,7.5,16.7,45.0,2.8,5.5,51.5,3.3,4.8,69.0,0.7,3.0,3.7,5.8,2.0,0.7,2.3,20.3
Manu Ginobili,23,33.6,20.8,6.3,12.4,50.7,1.8,4.2,43.8,6.4,8.0,79.5,0.8,5.0,5.8,4.2,1.2,0.3,2.9,21.7
Larry Hughes,10,40.1,20.7,6.8,18.1,37.6,0.7,3.3,21.2,6.4,7.7,83.1,1.7,5.4,7.1,3.7,2.0,0.7,2.5,19.1
Richard Hamilton,25,43.2,20.0,7.9,17.5,45.3,0.4,1.4,29.4,3.8,4.8,79.8,1.2,3.1,4.3,4.3,0.8,0.1,3.1,16.0
Mike Bibby,5,40.0,19.6,7.2,18.4,39.1,1.0,4.6,21.7,4.2,5.4,77.8,1.0,3.4,4.4,6.6,1.4,0.4,2.6,17.4
Shaquille O'Neal,13,33.2,19.4,7.8,13.9,55.8,0.0,0.0,0.0,3.8,8.2,47.2,1.5,6.4,7.8,1.9,0.4,1.5,3.2,17.3
Carmelo Anthony,5,36.0,19.2,7.0,16.6,42.2,0.0,0.2,0.0,5.2,6.4,81.3,2.8,2.6,5.4,2.0,0.6,0.2,2.6,14.0
Chris Webber,5,37.2,19.0,7.8,19.0,41.1,1.0,2.8,35.7,2.4,3.2,75.0,2.4,3.4,5.8,2.8,1.2,0.2,2.2,14.8
Chauncey Billups,25,39.4,18.7,5.8,13.6,42.8,1.8,5.0,34.9,5.3,6.0,89.3,0.9,3.4,4.3,6.5,1.0,0.2,2.0,20.3
