Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Kareem Abdul-Jabbar,16,47.4,32.2,14.0,25.1,55.7,-,-,-,4.2,5.7,73.6,4.2,11.6,15.8,4.9,1.3,2.4,-,43.9
Bob McAdoo,6,45.2,31.7,12.7,26.5,47.8,-,-,-,6.3,7.8,80.9,2.3,11.3,13.7,1.5,1.0,2.2,-,34.7
John Havlicek,18,45.1,27.1,11.1,22.8,48.4,-,-,-,4.9,5.6,88.1,1.6,4.9,6.4,6.0,1.3,0.3,-,28.7
Bob Lanier,7,43.3,26.3,11.0,21.7,50.7,-,-,-,4.3,5.4,78.9,3.7,11.6,15.3,3.0,0.6,2.0,-,35.3
Elvin Hayes,7,46.1,25.9,10.9,20.4,53.1,-,-,-,4.1,5.9,70.7,4.4,11.4,15.9,3.0,0.7,2.1,-,36.3
Bob Love,11,44.5,23.0,9.5,23.4,40.5,-,-,-,4.1,5.4,76.3,2.5,3.3,5.7,2.2,1.3,0.5,-,17.5
Walt Frazier,12,40.9,22.5,9.4,18.8,50.2,-,-,-,3.7,4.1,89.8,1.8,6.2,7.9,4.0,1.8,0.3,-,26.8
Phil Chenier,7,44.3,22.4,8.9,19.6,45.3,-,-,-,4.7,5.3,89.2,0.9,5.3,6.1,1.7,1.9,1.1,-,22.0
Chet Walker,11,36.6,20.9,7.4,14.5,50.9,-,-,-,6.2,7.2,86.1,2.4,3.2,5.5,1.6,0.9,0.1,-,21.0
Dave Cowens,18,42.9,20.5,8.9,20.6,43.5,-,-,-,2.6,3.3,79.7,3.3,10.0,13.3,3.7,1.2,0.9,-,27.3
Gail Goodrich,5,37.8,19.6,7.0,18.0,38.9,-,-,-,5.6,6.6,84.8,1.4,1.8,3.2,6.0,1.4,0.2,-,18.4
Bob Dandridge,16,40.5,19.3,8.5,17.3,49.3,-,-,-,2.3,2.9,76.6,1.9,5.7,7.6,2.8,1.4,0.6,-,22.3
Elmore Smith,5,34.2,19.2,8.4,17.6,47.7,-,-,-,2.4,3.4,70.6,3.8,6.8,10.6,1.2,1.4,1.6,-,23.8
Dave Bing,7,44.6,18.9,7.9,18.7,42.0,-,-,-,3.1,4.3,73.3,0.9,2.9,3.7,6.0,0.4,0.1,-,17.1
Earl Monroe,12,33.9,17.4,6.8,13.8,49.1,-,-,-,3.9,4.6,85.5,0.7,3.3,4.0,2.1,0.7,0.8,-,17.3
Garfield Heard,6,40.0,16.8,7.0,15.3,45.7,-,-,-,2.8,4.0,70.8,3.7,11.0,14.7,2.5,1.5,2.0,-,28.0
Jojo White,18,42.5,16.6,7.3,17.2,42.6,-,-,-,1.9,2.6,73.9,0.9,3.2,4.2,5.4,0.8,0.1,-,16.6
Norm Van Lier,11,42.4,14.6,5.5,13.1,42.4,-,-,-,3.5,4.3,83.0,1.0,3.3,4.3,6.8,1.5,0.3,-,19.3
Jim McMillian,6,37.3,14.5,6.3,15.3,41.3,-,-,-,1.8,2.7,68.8,4.0,4.8,8.8,2.0,0.7,0.2,-,16.3
Randy Smith,6,37.8,14.2,6.0,15.0,40.0,-,-,-,2.2,3.3,65.0,0.8,3.5,4.3,4.5,1.7,0.2,-,14.7
Oscar Robertson,16,43.1,14.0,5.6,12.5,45.0,-,-,-,2.8,3.3,84.6,0.9,2.4,3.4,9.3,0.9,0.3,-,20.5
Ernie DiGregorio,6,40.0,13.7,6.2,14.3,43.0,-,-,-,1.3,1.5,88.9,0.5,2.2,2.7,8.7,0.2,0.0,-,16.8
Bill Bradley,12,35.4,12.6,5.3,13.3,39.6,-,-,-,2.1,2.4,86.2,0.7,1.7,2.3,1.1,0.6,0.3,-,8.5
Mike Riordan,7,38.1,12.3,5.1,12.4,41.4,-,-,-,2.0,2.3,87.5,1.0,2.4,3.4,2.4,0.6,0.3,-,11.4
Dave DeBusschere,12,33.7,12.0,5.3,13.8,38.0,-,-,-,1.5,2.4,62.1,2.1,6.2,8.3,3.2,0.6,0.3,-,14.8
Stu Lantz,7,32.4,12.0,4.0,8.4,47.5,-,-,-,4.0,4.6,87.5,1.4,2.7,4.1,2.0,0.3,0.0,-,13.4
Jim Price,5,32.2,11.8,5.0,13.2,37.9,-,-,-,1.8,2.6,69.2,1.6,2.2,3.8,2.6,1.4,0.0,-,10.6
Don Nelson,18,25.9,11.4,4.6,9.1,50.0,-,-,-,2.3,2.9,77.4,1.4,4.0,5.4,1.9,0.4,0.2,-,14.1
Phil Jackson,12,24.8,11.3,4.5,9.7,46.6,-,-,-,2.3,2.5,90.0,1.3,3.5,4.8,1.3,0.8,0.4,-,13.1
Kevin Porter,7,27.9,10.7,4.7,12.1,38.8,-,-,-,1.3,2.0,64.3,1.4,1.0,2.4,4.6,1.1,0.0,-,10.7
Wes Unseld,7,42.4,10.1,4.4,9.0,49.2,-,-,-,1.3,2.1,60.0,3.1,9.0,12.1,3.9,0.6,0.1,-,21.4
Clifford Ray,11,32.9,9.7,4.6,9.3,50.0,-,-,-,0.5,1.4,33.3,4.0,7.1,11.1,3.2,1.3,1.9,-,21.6
Don Chaney,18,30.3,9.5,3.6,7.8,46.1,-,-,-,2.3,2.8,82.0,2.1,2.2,4.3,2.2,1.3,0.5,-,13.1
Happy Hairston,5,34.4,9.2,3.0,7.2,41.7,-,-,-,3.2,3.6,88.9,3.0,7.4,10.4,3.8,1.0,0.2,-,20.0
Don Adams,7,36.6,9.1,4.0,10.4,38.4,-,-,-,1.1,2.0,57.1,2.4,4.9,7.3,2.9,0.9,0.1,-,13.0
George Trapp,7,17.0,8.9,4.3,7.3,58.8,-,-,-,0.3,0.3,100,0.6,2.6,3.1,0.3,0.0,0.7,-,10.0
Ron Williams,15,23.6,8.7,3.8,8.1,46.7,-,-,-,1.1,1.3,80.0,0.4,1.4,1.8,3.1,0.6,0.2,-,9.8
Jon McGlocklin,14,23.8,8.4,3.9,7.9,49.5,-,-,-,0.6,0.8,72.7,0.1,1.1,1.1,3.1,0.4,0.1,-,9.0
Curtis Rowe,7,32.7,8.3,3.6,7.4,48.1,-,-,-,1.1,1.9,61.5,2.3,5.1,7.4,1.6,0.4,0.9,-,14.0
Paul Silas,18,31.9,8.0,2.8,7.0,39.7,-,-,-,2.4,2.9,83.0,2.9,7.7,10.6,2.6,0.7,0.5,-,17.7
Pat Riley,5,21.2,7.8,3.6,10.0,36.0,-,-,-,0.6,0.8,75.0,0.6,0.6,1.2,2.0,0.8,0.0,-,5.2
John Gianelli,12,28.2,7.3,2.9,7.2,40.7,-,-,-,1.5,2.1,72.0,3.3,4.1,7.3,1.9,0.3,0.5,-,12.6
Archie Clark,7,23.1,7.3,2.9,8.4,33.9,-,-,-,1.6,2.9,55.0,0.4,1.4,1.9,2.1,0.7,0.0,-,5.1
Curtis Perry,16,18.5,6.2,2.9,5.8,50.0,-,-,-,0.4,0.8,58.3,2.1,2.9,5.1,0.8,0.6,0.1,-,9.6
Bill Bridges,5,28.8,6.0,2.4,8.2,29.3,-,-,-,1.2,2.6,46.2,2.8,3.2,6.0,1.2,1.4,0.0,-,7.4
Edward Davis,15,16.3,5.7,2.1,4.3,49.2,-,-,-,1.5,1.6,91.7,0.5,1.7,2.3,0.8,0.3,0.1,-,6.9
Paul Westphal,18,13.4,5.7,2.6,5.6,46.0,-,-,-,0.6,0.8,73.3,0.3,0.8,1.2,1.7,0.4,0.1,-,5.9
Howard Porter,11,13.6,5.5,2.5,8.0,30.7,-,-,-,0.5,0.5,100,1.4,2.6,4.0,0.5,0.4,0.5,-,5.2
Bob Weiss,11,22.8,4.7,2.1,6.7,31.1,-,-,-,0.5,0.5,100,0.5,1.4,1.8,2.9,0.6,0.1,-,5.5
Jim Davis,7,9.9,3.7,1.6,2.7,57.9,-,-,-,0.6,0.9,66.7,0.6,1.7,2.3,0.7,0.3,0.1,-,5.7
Willis Reed,11,12.0,3.4,1.5,4.1,37.8,-,-,-,0.3,0.5,60.0,0.4,1.6,2.0,0.4,0.2,0.0,-,3.2
Tom Kozelko,7,8.3,3.3,1.4,1.9,76.9,-,-,-,0.4,0.6,75.0,0.6,0.6,1.1,0.1,0.0,0.0,-,4.0
Dennis Awtrey,10,15.8,3.0,1.2,2.8,42.9,-,-,-,0.6,1.0,60.0,1.1,2.9,4.0,1.3,0.6,0.2,-,7.1
Nick Weatherspoon,7,12.4,2.9,1.3,2.7,47.4,-,-,-,0.3,0.7,40.0,1.6,2.3,3.9,0.0,0.3,0.3,-,5.4
Dean Meminger,12,14.9,1.9,0.9,2.7,34.4,-,-,-,0.1,0.4,20.0,0.8,1.3,2.0,2.1,0.3,0.0,-,4.3
Jerry Lucas,11,10.5,0.9,0.5,1.9,23.8,-,-,-,0.0,0.0,0.0,0.5,1.5,2.0,0.8,0.4,0.0,-,2.6
