Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Bill Russell,10,45.1,13.1,4.7,13.2,35.6,-,-,-,3.7,6.7,55.2,-,-,27.2,4.4,-,-,-,33.2
Guy Rodgers,12,34.9,12.3,4.8,14.4,32.9,-,-,-,2.8,3.9,70.2,-,-,4.8,7.5,-,-,-,13.8
Jerry Lucas,10,37.0,12.2,4.8,12.3,39.0,-,-,-,2.6,3.7,70.3,-,-,12.5,3.4,-,-,-,19.5
Alvin Attles,12,32.2,12.2,4.8,12.0,40.3,-,-,-,2.5,4.7,53.6,-,-,3.1,2.5,-,-,-,8.4
Tom Hawkins,10,27.3,10.1,4.3,9.7,44.3,-,-,-,1.5,2.2,68.2,-,-,9.3,1.1,-,-,-,14.4
Nate Thurmond,12,34.2,10.0,3.5,8.2,42.9,-,-,-,3.0,4.4,67.9,-,-,12.3,1.0,-,-,-,17.3
Arlen Bockhorn,10,30.1,9.7,4.1,10.8,38.0,-,-,-,1.5,2.0,75.0,-,-,3.9,3.9,-,-,-,10.3
Thomas Sanders,10,29.2,9.1,3.4,9.4,36.2,-,-,-,2.3,3.4,67.6,-,-,6.8,0.6,-,-,-,9.4
Willie Naulls,10,17.7,9.1,3.7,9.5,38.9,-,-,-,1.7,2.3,73.9,-,-,4.6,0.8,-,-,-,8.1
Rudy LaRusso,5,37.8,9.0,2.6,6.6,39.4,-,-,-,3.8,4.4,86.4,-,-,6.0,2.2,-,-,-,12.6
Charles Vaughn,12,20.2,8.8,3.6,8.4,42.6,-,-,-,1.6,2.2,73.1,-,-,2.1,1.8,-,-,-,7.2
Gary Phillips,11,23.3,8.7,3.2,8.8,36.1,-,-,-,2.4,3.6,65.0,-,-,2.2,1.8,-,-,-,5.8
Wayne Hightower,12,23.8,6.8,2.4,9.3,25.9,-,-,-,1.9,2.8,69.7,-,-,4.2,1.5,-,-,-,4.7
Connie Dierking,5,14.2,6.6,2.8,6.6,42.4,-,-,-,1.0,1.8,55.6,-,-,6.0,1.0,-,-,-,9.0
K.C. Jones,10,31.2,6.3,2.5,7.2,34.7,-,-,-,1.3,2.5,52.0,-,-,3.7,6.8,-,-,-,10.9
Frank Ramsey,10,13.8,6.2,2.2,6.3,34.9,-,-,-,1.8,2.1,85.7,-,-,2.1,1.0,-,-,-,4.9
Al Bianchi,5,13.6,5.4,2.4,5.8,41.4,-,-,-,0.6,0.8,75.0,-,-,0.8,0.8,-,-,-,3.4
Leroy Ellis,5,28.8,5.4,1.6,5.4,29.6,-,-,-,2.2,3.0,73.3,-,-,9.8,0.8,-,-,-,11.4
Bill Bridges,12,20.0,5.3,2.2,6.9,31.3,-,-,-,1.0,1.6,63.2,-,-,7.0,2.0,-,-,-,9.0
Mike Farmer,11,9.9,4.2,1.7,3.1,55.9,-,-,-,0.7,0.9,80.0,-,-,1.5,0.8,-,-,-,4.9
Don Nelson,5,11.2,3.4,1.4,2.6,53.8,-,-,-,0.6,0.6,100,-,-,2.6,0.4,-,-,-,5.2
Larry Costello,5,7.2,3.2,0.6,2.8,21.4,-,-,-,2.0,2.0,100,-,-,0.6,0.8,-,-,-,2.4
Gene Wiley,5,9.6,2.6,1.0,1.6,62.5,-,-,-,0.6,0.6,100,-,-,3.2,0.0,-,-,-,5.2
