Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Tracy McGrady,4,44.5,33.8,12.8,30.8,41.5,0.5,2.5,20.0,7.8,9.5,81.6,1.5,5.0,6.5,8.3,1.8,1.3,2.0,29.8
Allen Iverson,22,46.2,32.9,11.7,30.0,38.9,2.2,6.5,33.8,7.3,9.5,77.4,0.7,4.0,4.7,6.1,2.4,0.3,2.9,23.0
Reggie Miller,4,44.3,31.3,10.3,22.5,45.6,3.8,8.8,42.9,7.0,7.5,93.3,1.8,3.3,5.0,2.5,0.8,0.5,2.8,24.5
Shaquille O'Neal,16,42.3,30.4,11.9,21.5,55.5,0.0,0.0,0.0,6.6,12.5,52.5,5.7,9.8,15.4,3.2,0.4,2.4,3.6,32.8
Kobe Bryant,16,43.4,29.4,10.5,22.4,46.9,0.7,2.1,32.4,7.8,9.4,82.1,1.8,5.4,7.3,6.1,1.6,0.8,3.2,28.3
Karl Malone,5,39.8,27.6,9.8,24.2,40.5,0.2,0.4,50.0,7.8,9.8,79.6,1.8,7.0,8.8,3.4,1.0,0.8,3.8,21.4
Vince Carter,12,44.9,27.3,10.2,23.3,43.6,2.1,5.1,41.0,4.8,6.2,78.4,3.1,3.4,6.5,4.7,1.7,1.7,2.3,25.0
Ray Allen,18,42.7,25.1,8.8,18.4,47.7,3.2,6.6,47.9,4.4,4.8,91.9,1.1,3.1,4.1,6.0,1.3,0.6,2.4,24.7
Jamal Mashburn,10,41.9,24.9,8.4,20.8,40.4,0.7,2.1,33.3,7.4,8.8,84.1,1.8,4.4,6.2,5.7,1.2,0.3,3.0,21.5
Tim Duncan,13,40.5,24.4,9.2,18.9,48.8,0.1,0.1,100,5.8,9.2,63.9,4.2,10.3,14.5,3.8,1.1,2.7,3.8,29.5
Dirk Nowitzki,10,39.9,23.4,6.9,16.3,42.3,1.3,4.6,28.3,8.3,9.4,88.3,1.4,6.7,8.1,1.4,1.1,0.8,1.4,22.9
Chris Webber,8,43.5,23.3,9.5,24.5,38.8,0.0,0.1,0.0,4.3,6.1,69.4,4.3,7.3,11.5,3.1,1.1,1.0,3.9,19.3
Peja Stojakovic,8,38.4,21.6,6.5,16.0,40.6,1.1,3.3,34.6,7.5,7.8,96.8,2.1,4.3,6.4,0.4,0.6,0.4,2.3,17.4
Kevin Garnett,4,41.3,21.0,6.8,14.5,46.6,0.0,0.8,0.0,7.5,9.0,83.3,2.5,9.5,12.0,4.3,1.0,1.5,1.5,29.0
Allan Houston,5,37.8,20.8,7.6,12.8,59.4,1.2,2.2,54.5,4.4,4.4,100,0.0,1.8,1.8,1.4,1.0,0.2,2.0,18.0
Michael Finley,10,43.4,19.7,7.2,20.0,36.0,1.7,4.7,36.2,3.6,4.4,81.8,1.3,4.0,5.3,4.4,1.2,0.2,2.4,14.8
Glenn Robinson,18,38.2,19.4,7.7,17.9,42.9,1.3,3.4,38.7,2.8,3.1,89.3,1.4,5.0,6.4,3.3,0.6,1.3,2.6,18.1
Eddie Jones,3,36.0,19.0,7.3,14.7,50.0,2.3,5.3,43.8,2.0,2.3,85.7,0.7,5.3,6.0,2.3,1.0,0.3,2.3,18.7
Latrell Sprewell,5,42.4,18.4,7.0,17.2,40.7,0.6,2.8,21.4,3.8,5.0,76.0,0.6,2.4,3.0,3.4,1.0,0.2,4.0,10.6
Jalen Rose,4,41.0,18.0,7.5,19.8,38.0,1.3,4.0,31.3,1.8,1.8,100,0.8,3.8,4.5,2.8,1.5,0.3,2.3,12.5
Baron Davis,10,39.7,17.8,5.9,12.3,48.0,2.0,5.0,40.0,4.0,5.6,71.4,0.9,3.5,4.4,5.8,2.8,0.5,2.2,21.1
Damon Stoudamire,3,38.0,17.7,6.3,15.3,41.3,0.7,4.3,15.4,4.3,4.3,100,0.3,2.7,3.0,4.3,0.7,0.3,3.0,14.0
Sam Cassell,18,37.9,17.4,6.1,15.4,39.6,0.6,1.7,33.3,4.7,5.4,86.6,0.7,3.9,4.6,6.7,1.1,0.2,2.9,17.0
David Wesley,10,39.4,17.0,6.3,13.4,47.0,1.3,3.3,39.4,3.1,4.1,75.6,0.4,2.6,3.0,3.9,1.6,0.1,1.4,16.1
Steven Smith,3,40.7,17.0,5.3,11.3,47.1,1.3,3.7,36.4,5.0,5.3,93.8,1.7,2.7,4.3,2.3,0.7,0.3,3.3,15.0
Rasheed Wallace,3,42.7,16.7,6.3,17.0,37.3,1.3,3.7,36.4,2.7,4.7,57.1,1.7,6.3,8.0,2.3,0.3,1.0,1.3,14.3
David Robinson,13,31.5,16.6,5.8,12.2,47.2,0.0,0.1,0.0,5.1,7.3,69.5,3.0,8.8,11.8,1.7,1.3,2.4,2.2,22.9
Antonio Davis,12,40.4,16.4,6.4,12.8,50.0,0.0,0.0,0.0,3.6,4.4,81.1,3.4,7.7,11.1,1.9,0.8,1.8,1.8,23.1
Terrell Brandon,4,38.3,15.3,6.8,15.5,43.5,1.0,2.3,44.4,0.8,0.8,100,0.5,3.8,4.3,6.3,1.0,0.5,2.0,16.5
Clifford Robinson,4,28.5,15.0,5.3,12.5,42.0,1.0,4.0,25.0,3.5,5.5,63.6,1.5,2.5,4.0,1.0,1.5,0.5,2.3,10.5
Shawn Marion,4,34.8,14.8,5.8,15.5,37.1,0.3,0.3,100,3.0,3.5,85.7,2.5,5.8,8.3,0.8,1.5,1.5,1.5,15.0
Aaron McKie,23,38.8,14.6,5.4,13.1,41.5,1.2,2.8,42.2,2.6,3.3,78.7,1.0,4.1,5.2,5.3,1.5,0.1,2.0,16.3
Kurt Thomas,5,37.2,14.4,5.0,9.4,53.2,0.0,0.0,0.0,4.4,6.2,71.0,3.4,7.8,11.2,1.8,0.4,1.0,1.8,20.8
Jason Kidd,4,41.5,14.3,5.5,17.3,31.9,1.0,4.3,23.5,2.3,3.0,75.0,2.3,3.8,6.0,13.3,2.0,0.0,3.0,20.0
Bryon Russell,5,42.8,14.2,5.0,11.2,44.6,2.0,4.4,45.5,2.2,2.4,91.7,0.8,6.4,7.2,3.0,0.6,0.2,0.4,18.4
Wally Szczerbiak,4,35.8,14.0,4.5,9.3,48.6,0.0,0.3,0.0,5.0,6.3,80.0,1.0,3.5,4.5,2.5,1.3,0.8,3.0,14.0
Dikembe Mutombo,23,42.7,13.9,4.4,9.0,49.0,0.0,0.0,0.0,5.0,6.4,77.7,4.9,8.8,13.7,0.7,0.7,3.1,1.6,24.5
Alvin Williams,12,40.5,13.8,5.8,13.3,43.1,0.8,2.3,35.7,1.4,2.1,68.0,0.5,2.4,2.9,4.2,1.3,0.7,1.3,13.2
Scottie Pippen,3,39.0,13.7,5.3,12.7,42.1,1.0,5.7,17.6,2.0,3.0,66.7,0.7,5.0,5.7,2.3,2.7,0.7,4.0,12.7
Steve Nash,10,37.0,13.6,4.5,10.8,41.7,1.6,3.9,41.0,3.0,3.4,88.2,0.6,2.6,3.2,6.4,0.6,0.1,2.5,14.7
Antonio Daniels,13,31.2,13.5,4.8,10.1,48.1,1.3,3.5,37.0,2.5,2.7,94.3,0.3,1.7,2.0,2.9,0.5,0.1,1.0,12.7
Derek Fisher,16,36.0,13.4,4.8,9.9,48.4,2.2,4.3,51.5,1.6,2.1,76.5,0.3,3.5,3.8,3.0,1.3,0.1,0.8,15.3
Juwan Howard,10,39.1,13.4,4.9,13.6,36.0,0.0,0.0,0.0,3.6,4.5,80.0,2.9,5.4,8.3,1.4,0.6,0.5,1.4,13.2
Darrell Armstrong,4,41.8,13.3,4.3,11.3,37.8,1.8,4.8,36.8,3.0,3.3,92.3,1.3,4.3,5.5,4.8,2.0,0.5,2.8,16.0
Eddie House,3,21.3,12.7,5.3,13.3,40.0,0.7,2.3,28.6,1.3,1.7,80.0,0.3,1.3,1.7,1.7,1.0,0.3,1.7,7.3
Glen Rice,5,28.8,12.2,4.8,10.4,46.2,1.2,2.8,42.9,1.4,1.6,87.5,0.6,3.8,4.4,0.6,0.6,0.2,1.4,10.8
Elden Campbell,10,28.7,12.1,4.2,10.6,39.6,0.0,0.0,0.0,3.7,4.9,75.5,2.7,5.2,7.9,0.7,0.5,1.1,1.7,13.0
Mike Miller,4,28.0,12.0,4.8,12.0,39.6,1.8,4.5,38.9,0.8,1.0,75.0,1.3,3.3,4.5,1.8,0.0,0.8,0.8,10.8
Pat Garrity,4,29.3,12.0,4.3,9.0,47.2,2.5,5.0,50.0,1.0,1.3,80.0,0.3,1.0,1.3,0.5,0.0,0.3,0.5,8.5
Tony Delk,4,28.5,11.8,4.5,10.8,41.9,1.0,2.5,40.0,1.8,2.8,63.6,1.3,2.8,4.0,1.0,0.8,0.0,1.3,9.0
Alonzo Mourning,3,30.3,11.7,4.0,8.3,48.0,0.0,0.0,0.0,3.7,6.3,57.9,1.0,4.3,5.3,1.0,0.0,1.7,1.7,11.0
Arvydas Sabonis,3,34.7,11.3,4.7,9.7,48.3,0.0,0.7,0.0,2.0,2.7,75.0,2.7,5.7,8.3,2.7,0.3,2.3,0.7,18.7
Tim Thomas,18,26.6,11.3,3.6,7.9,44.8,1.2,2.8,43.1,2.9,3.6,81.5,1.2,3.3,4.5,1.6,0.5,0.6,1.2,12.2
Austin Croshere,4,32.3,10.8,3.5,8.8,40.0,0.5,2.5,20.0,3.3,3.8,86.7,1.3,3.8,5.0,1.5,1.0,0.5,2.3,10.8
Vlade Divac,8,28.1,10.8,3.5,10.0,35.0,0.1,0.4,33.3,3.6,4.8,76.3,2.5,5.9,8.4,2.4,1.0,1.5,2.3,14.1
Donyell Marshall,5,32.0,10.4,4.4,10.8,40.7,0.2,1.6,12.5,1.4,1.8,77.8,2.6,5.0,7.6,1.6,0.4,1.0,1.8,12.4
Brian Grant,3,28.0,10.0,3.3,8.0,41.7,0.0,0.0,0.0,3.3,4.7,71.4,2.0,6.0,8.0,0.3,0.0,1.7,2.0,12.0
Rick Fox,16,35.8,10.0,3.6,8.1,45.0,1.1,3.6,31.6,1.6,1.9,86.7,0.8,4.1,4.9,3.6,1.9,0.4,2.3,13.9
Doug Christie,8,38.0,9.9,3.1,8.5,36.8,0.6,2.1,29.4,3.0,3.6,82.8,0.9,3.5,4.4,3.3,2.5,1.1,2.4,12.8
Danny Manning,5,19.2,9.8,3.8,6.8,55.9,0.4,0.4,100,1.8,2.4,75.0,0.4,1.8,2.2,0.6,0.6,0.8,1.4,9.0
John Stockton,5,37.2,9.8,3.4,7.4,45.9,0.0,1.6,0.0,3.0,4.2,71.4,2.2,3.4,5.6,11.4,2.0,0.6,1.4,22.8
Jermaine O'Neal,4,39.3,9.8,4.3,9.8,43.6,0.0,0.3,0.0,1.3,2.5,50.0,3.0,9.5,12.5,1.8,0.0,2.5,1.8,18.0
Travis Best,4,40.8,9.8,4.3,9.8,43.6,0.3,0.8,33.3,1.0,1.0,100,1.5,3.3,4.8,9.3,1.0,0.0,1.5,17.8
Eric Snow,23,31.2,9.3,3.8,9.1,41.4,0.0,0.3,0.0,1.7,2.4,72.7,1.1,2.6,3.7,4.5,1.2,0.1,2.0,10.9
Charles Oakley,12,32.6,9.3,3.9,9.0,43.5,0.3,0.7,37.5,1.2,1.4,82.4,1.7,4.7,6.3,1.8,1.0,0.6,1.8,11.8
Chris Childs,12,31.7,9.1,3.1,7.5,41.1,1.3,3.0,41.7,1.7,1.9,87.0,0.2,3.0,3.2,6.5,1.0,0.3,2.9,12.4
Mario Elie,4,25.8,9.0,3.5,7.8,45.2,0.5,3.3,15.4,1.5,2.0,75.0,0.5,2.8,3.3,1.8,0.8,0.3,0.5,9.8
Mark Jackson,5,31.2,9.0,4.0,8.0,50.0,0.4,1.6,25.0,0.6,0.6,100,0.6,4.6,5.2,5.2,1.6,0.0,2.0,15.0
Jason Williams,8,23.9,8.8,3.3,7.6,42.6,1.4,3.8,36.7,0.9,0.9,100,0.0,2.3,2.3,2.9,1.0,0.0,2.6,7.9
Rodney Rogers,4,20.5,8.8,3.0,10.0,30.0,0.5,2.5,20.0,2.3,3.5,64.3,0.8,2.8,3.5,0.5,0.5,0.8,1.3,4.5
Anthony Peeler,4,34.3,8.5,3.5,13.3,26.4,1.5,4.3,35.3,0.0,0.0,0.0,0.8,2.8,3.5,1.8,1.8,0.3,1.5,4.5
Bo Outlaw,4,33.5,8.5,4.0,6.5,61.5,0.0,0.0,0.0,0.5,2.8,18.2,2.8,7.8,10.5,2.3,1.3,1.5,2.3,17.0
Terry Porter,13,25.1,8.3,3.0,6.6,45.3,1.0,3.0,33.3,1.3,1.7,77.3,0.1,1.8,1.8,3.4,0.8,0.0,1.7,8.7
P.J. Brown,10,38.5,8.0,2.8,6.7,41.8,0.0,0.0,0.0,2.4,2.9,82.8,4.1,5.9,10.0,1.1,1.2,1.4,1.2,16.1
Scott Williams,17,22.2,7.9,3.5,7.1,49.2,0.0,0.0,0.0,0.9,1.6,57.1,2.6,4.5,7.2,0.7,0.6,1.4,0.7,12.8
Olden Polynice,5,20.0,7.8,3.2,6.0,53.3,0.0,0.2,0.0,1.4,2.0,70.0,3.2,0.6,3.8,0.2,0.2,0.4,1.2,7.8
Hedo Turkoglu,8,17.6,7.5,2.5,5.8,43.5,1.0,1.8,57.1,1.5,1.5,100,0.9,2.6,3.5,1.4,0.4,0.1,0.8,8.9
Tyrone Hill,23,32.3,7.2,2.8,6.9,40.9,0.0,0.0,0.0,1.6,2.3,67.9,2.3,5.0,7.3,0.4,0.6,0.5,1.1,10.1
Bobby Jackson,8,22.8,7.0,2.6,6.0,43.8,0.5,1.8,28.6,1.3,1.8,71.4,0.8,2.5,3.3,2.3,1.0,0.0,0.9,8.8
Eddie Robinson,10,19.2,6.9,3.1,6.0,51.7,0.1,0.3,33.3,0.6,0.6,100,0.9,2.4,3.3,0.9,0.4,0.4,0.5,8.5
Dell Curry,12,15.2,6.5,2.3,5.3,42.2,1.2,3.1,37.8,0.8,1.0,83.3,0.2,1.0,1.2,0.8,0.5,0.1,0.9,4.9
Shawn Bradley,10,25.6,6.4,2.7,5.1,52.9,0.0,0.0,0.0,1.0,1.3,76.9,2.4,4.7,7.1,0.5,0.4,3.0,1.0,13.7
Anthony Carter,3,23.0,6.0,3.0,6.3,47.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.7,0.7,0.3,3.3,6.0
Horace Grant,16,26.4,6.0,2.3,6.0,38.5,0.0,0.0,0.0,1.4,1.9,73.3,2.5,3.5,6.0,1.2,0.9,0.8,0.9,9.8
LaPhonso Ellis,4,19.3,6.0,2.3,5.8,39.1,0.0,0.3,0.0,1.5,2.0,75.0,1.8,1.8,3.5,0.0,0.3,0.8,1.3,5.3
