Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Michael Jordan,3,45.0,43.7,16.0,31.7,50.5,0.3,0.3,100,11.3,13.0,87.2,1.7,4.7,6.3,5.7,2.3,1.3,4.7,37.3
Dominique Wilkins,9,40.0,28.6,10.4,24.1,43.3,0.1,0.6,20.0,7.6,8.8,86.1,2.2,3.8,6.0,2.8,1.0,0.2,3.3,20.3
Kiki Vandeweghe,4,37.3,28.0,10.0,17.3,58.0,0.0,0.5,0.0,8.0,8.0,100,0.5,0.8,1.3,2.0,0.5,0.5,2.3,22.8
Alex English,10,39.4,27.3,10.6,22.9,46.3,0.0,0.1,0.0,6.1,7.1,85.9,1.8,1.7,3.5,5.2,0.4,0.4,2.8,20.7
Hakeem Olajuwon,20,38.3,26.9,10.3,19.4,53.0,0.0,0.1,0.0,6.4,10.0,63.8,5.1,6.8,11.8,2.0,2.0,3.5,2.2,31.2
Isiah Thomas,4,40.8,26.5,10.3,22.8,45.1,0.0,1.3,0.0,6.0,9.0,66.7,2.0,3.5,5.5,12.0,2.3,0.8,4.3,27.3
Larry Bird,18,42.8,25.9,9.5,18.4,51.7,1.3,3.1,41.1,5.6,6.1,92.7,1.9,7.4,9.3,8.2,2.1,0.6,2.6,34.2
Kareem Abdul-Jabbar,14,34.9,25.9,11.2,20.1,55.7,0.0,0.0,0.0,3.4,4.4,78.7,1.9,4.1,5.9,3.5,1.1,1.7,3.0,25.2
Wes Matthews,3,38.7,25.3,11.7,18.0,64.8,0.0,0.3,0.0,2.0,2.7,75.0,0.3,2.0,2.3,8.0,2.0,0.0,3.7,27.0
Charles Barkley,12,41.4,25.0,8.7,15.0,57.8,0.1,1.3,6.7,7.6,10.9,69.5,5.0,10.8,15.8,5.6,2.3,1.3,5.4,34.8
Kevin McHale,18,39.7,24.9,9.3,16.1,57.9,0.0,0.1,0.0,6.2,7.8,79.4,2.8,5.8,8.6,2.7,0.4,2.4,2.7,27.9
Mark Aguirre,10,34.5,24.7,10.5,21.4,49.1,0.2,0.6,33.3,3.5,5.5,63.6,2.1,5.0,7.1,5.4,0.9,0.0,2.3,22.9
Otis Birdsong,3,44.0,23.0,9.7,18.3,52.7,0.0,1.0,0.0,3.7,6.3,57.9,1.7,2.3,4.0,3.3,2.0,1.0,3.0,19.0
Bill Laimbeer,4,42.0,22.5,8.5,17.0,50.0,0.3,0.3,100,5.3,5.8,91.3,5.0,9.0,14.0,0.3,0.5,0.8,2.0,27.0
Jeff Malone,5,39.4,22.0,8.4,20.6,40.8,0.0,0.4,0.0,5.2,5.8,89.7,0.8,2.4,3.2,3.4,1.4,0.6,2.2,15.6
Karl Malone,4,36.0,21.8,9.5,18.0,52.8,0.0,0.0,0.0,2.8,6.5,42.3,1.5,6.0,7.5,1.0,2.0,0.0,1.5,18.5
Kelly Tripucka,4,43.8,21.8,8.3,17.8,46.5,0.0,0.0,0.0,5.3,5.8,91.3,2.5,3.3,5.8,2.3,0.8,0.5,4.0,17.0
Terry Cummings,14,36.4,21.6,9.3,18.1,51.4,0.0,0.0,0.0,3.1,4.4,69.4,2.4,7.5,9.9,3.0,1.4,1.1,2.8,24.1
Magic Johnson,14,38.6,21.6,7.9,14.6,53.7,0.0,0.8,0.0,5.9,7.6,76.6,1.5,5.6,7.1,15.1,1.9,0.1,3.2,34.0
Cliff T. Robinson,5,35.4,21.4,9.2,18.6,49.5,0.0,0.0,0.0,3.0,6.2,48.4,3.4,5.2,8.6,3.4,2.0,0.6,3.0,20.4
Orlando Woolridge,3,45.0,21.0,8.3,20.7,40.3,0.0,0.3,0.0,4.3,5.0,86.7,2.0,2.7,4.7,1.3,1.0,0.3,1.3,14.0
Maurice Cheeks,12,43.3,20.8,7.8,15.2,51.6,0.0,0.6,0.0,5.2,6.1,84.9,1.1,3.6,4.7,7.1,1.1,0.3,2.7,23.0
Rolando Blackman,10,37.1,20.8,8.3,16.7,49.7,0.0,0.1,0.0,4.2,5.3,79.2,1.5,2.0,3.5,3.2,0.8,0.1,2.0,16.9
Buck Williams,3,42.0,20.7,7.0,9.7,72.4,0.0,0.0,0.0,6.7,8.7,76.9,4.0,6.3,10.3,0.7,2.0,0.3,2.0,27.3
Ralph Sampson,20,37.1,20.0,7.8,15.1,51.8,0.1,0.1,100,4.3,5.9,72.9,3.3,7.5,10.8,4.0,1.5,1.8,3.6,25.6
James Worthy,14,38.5,19.6,8.6,15.5,55.8,0.0,0.3,0.0,2.3,3.4,68.1,1.6,3.1,4.6,3.2,1.1,0.7,2.6,18.8
Mike Gminski,3,36.3,19.3,5.3,14.3,37.2,0.0,0.0,0.0,8.7,9.0,96.3,3.7,6.3,10.0,1.7,1.3,0.7,3.0,20.7
Mychal Thompson,4,35.0,19.0,7.8,13.5,57.4,0.0,0.0,0.0,3.5,6.5,53.8,2.8,5.5,8.3,3.5,0.3,0.8,2.5,20.5
Eddie Johnson,3,32.0,18.7,8.0,18.3,43.6,0.0,1.0,0.0,2.7,3.0,88.9,3.3,3.7,7.0,1.3,1.0,0.3,2.0,15.7
Mike Woodson,3,36.7,18.7,7.3,16.3,44.9,0.0,0.7,0.0,4.0,4.0,100,2.3,1.3,3.7,1.7,1.3,0.7,3.7,13.3
Gus Williams,5,39.8,18.2,7.6,15.8,48.1,0.2,2.0,10.0,2.8,3.6,77.8,0.8,1.2,2.0,6.6,2.2,0.0,1.4,18.6
Clyde Drexler,4,36.3,18.0,6.5,14.3,45.6,0.5,1.3,40.0,4.5,5.8,78.3,2.3,4.0,6.3,6.5,1.5,0.8,4.8,19.3
Calvin Natt,10,29.3,17.9,6.6,14.2,46.5,0.1,0.2,50.0,4.6,5.9,78.0,1.7,6.2,7.9,2.8,0.2,0.3,2.2,18.0
Randy Wittman,9,38.7,17.8,7.9,15.0,52.6,0.0,0.2,0.0,2.0,2.9,69.2,0.4,2.2,2.7,3.3,1.1,0.1,1.4,15.6
Julius Erving,12,36.1,17.7,6.8,15.0,45.0,0.2,0.9,18.2,4.0,5.4,73.8,2.2,3.7,5.8,4.2,0.9,1.3,3.3,17.0
Dennis Johnson,18,39.7,16.2,6.1,13.6,44.5,0.3,0.9,37.5,3.7,4.7,79.8,1.3,2.9,4.2,5.9,2.2,0.3,2.8,17.4
Paul Pressey,14,37.9,16.1,5.4,11.2,48.4,0.4,1.3,33.3,4.8,6.3,76.1,1.4,2.9,4.3,7.9,1.3,0.9,3.6,19.6
Bob Hansen,4,35.0,16.0,6.8,9.3,73.0,0.5,0.8,66.7,2.0,2.3,88.9,2.5,2.0,4.5,2.8,0.8,0.3,1.8,19.8
Byron Scott,14,33.6,16.0,6.4,12.9,49.7,0.4,1.2,35.3,2.7,3.0,90.5,1.1,2.9,3.9,3.0,1.4,0.1,2.1,15.5
Thurl Bailey,4,36.8,16.0,7.0,19.3,36.4,0.0,0.3,0.0,2.0,2.8,72.7,2.8,5.3,8.0,3.3,0.5,0.5,1.3,14.0
