Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Anthony Parker,6,40.0,15.2,4.3,10.3,41.9,1.3,3.3,40.0,5.2,6.5,79.5,0.5,4.8,5.3,1.0,1.5,0.3,1.2,14.8
Grant Hill,4,35.8,15.0,4.8,9.5,50.0,0.0,0.0,0.0,5.5,8.3,66.7,0.5,5.0,5.5,3.8,0.5,0.3,2.5,15.0
Jason Kidd,12,40.3,14.6,5.3,12.3,43.2,2.8,6.8,42.0,1.1,2.1,52.0,1.9,9.0,10.9,10.9,1.8,0.4,3.4,27.3
Jerry Stackhouse,6,28.2,14.3,3.8,11.0,34.8,1.8,5.2,35.5,4.8,5.5,87.9,0.8,2.8,3.7,2.5,0.7,0.2,3.0,10.5
Rasheed Wallace,16,35.8,14.3,5.4,12.3,43.7,1.6,4.5,34.7,2.0,2.4,84.2,1.2,6.5,7.7,1.8,1.2,1.8,1.2,18.2
Jameer Nelson,4,32.3,14.3,5.3,12.5,42.0,1.3,3.5,35.7,2.5,2.8,90.9,1.0,2.0,3.0,3.3,0.8,0.0,2.3,11.5
Tayshaun Prince,16,41.6,14.1,5.2,12.5,41.5,1.1,2.8,40.9,2.6,3.4,75.9,1.7,4.8,6.4,3.8,0.9,0.3,1.9,15.5
Hedo Turkoglu,4,39.0,13.8,6.3,12.5,50.0,0.8,2.3,33.3,0.5,1.0,50.0,0.5,2.8,3.3,3.5,1.3,1.0,2.5,13.5
Antonio Daniels,4,44.0,13.3,4.3,9.5,44.7,0.3,1.3,20.0,4.5,5.3,85.7,0.5,4.0,4.5,11.8,1.3,0.3,1.8,23.3
Devin Harris,6,27.2,13.2,5.2,10.5,49.2,0.5,1.7,30.0,2.3,3.2,73.7,0.2,1.8,2.0,5.0,1.0,0.2,1.5,13.7
Jose Calderon,6,24.3,13.0,5.8,11.5,50.7,0.5,2.0,25.0,0.8,1.0,83.3,0.3,1.3,1.7,5.3,0.8,0.0,2.5,12.5
Zydrunas Ilgauskas,20,32.5,12.6,4.9,9.9,49.2,0.0,0.0,0.0,2.9,3.4,83.8,3.3,6.4,9.7,0.9,0.5,0.8,1.6,17.2
Darko Milicic,4,28.8,12.3,5.0,8.5,58.8,0.0,0.0,0.0,2.3,4.3,52.9,2.5,2.0,4.5,1.0,0.3,1.0,0.5,13.0
Kirk Hinrich,10,36.2,12.1,4.4,11.7,37.6,1.3,4.3,30.2,2.0,2.6,76.9,0.4,3.8,4.2,7.5,0.9,0.3,2.3,14.8
Mehmet Okur,17,34.4,11.8,4.2,10.8,38.8,1.5,4.6,31.6,1.9,2.5,78.6,2.2,5.6,7.8,1.8,1.4,0.9,1.4,15.1
Antoine Walker,4,23.0,11.8,3.8,9.3,40.5,2.0,4.0,50.0,2.3,2.8,81.8,0.5,1.8,2.3,1.5,0.5,0.3,1.0,9.3
Drew Gooden,20,30.3,11.4,5.0,10.1,49.3,0.0,0.1,0.0,1.5,2.0,76.9,2.5,5.6,8.0,1.0,0.5,0.5,1.4,14.5
Larry Hughes,18,35.5,11.3,3.8,11.1,34.7,1.1,3.0,35.2,2.6,3.5,74.6,0.5,3.4,3.9,2.4,1.4,0.4,2.3,9.1
Michael Finley,20,26.9,11.3,3.7,8.9,41.0,2.2,5.3,41.9,1.8,2.0,89.7,0.4,2.5,2.9,1.1,0.6,0.2,0.7,9.9
Mikki Moore,12,33.3,11.3,4.7,8.3,56.0,0.0,0.0,0.0,1.9,2.4,79.3,1.9,3.7,5.6,1.2,0.8,0.6,1.7,13.6
Matt Barnes,11,30.0,11.1,4.1,9.1,45.0,1.7,4.1,42.2,1.2,1.6,72.2,2.4,3.4,5.7,2.4,1.5,0.4,1.8,13.7
Andrea Bargnani,6,30.2,11.0,3.7,7.7,47.8,1.2,2.8,41.2,2.5,3.2,78.9,0.5,3.5,4.0,1.0,0.8,0.5,1.2,11.5
Rafer Alston,7,44.1,10.9,3.6,10.6,33.8,2.3,7.1,32.0,1.4,1.9,76.9,0.9,6.0,6.9,5.0,1.9,0.4,2.4,15.1
Darius Songaila,4,22.5,10.8,5.0,10.3,48.8,0.0,0.5,0.0,0.8,0.8,100,1.3,2.0,3.3,1.0,0.8,0.0,1.0,9.5
Jarvis Hayes,4,34.8,10.8,3.8,11.5,32.6,1.8,4.8,36.8,1.5,1.8,85.7,1.0,2.5,3.5,1.0,0.5,0.3,0.0,8.0
Shane Battier,7,38.9,10.3,3.3,7.3,45.1,2.7,6.1,44.2,1.0,1.1,87.5,0.4,2.1,2.6,2.1,1.7,1.0,1.1,12.4
Al Harrington,11,23.8,10.2,3.5,8.9,39.8,1.4,3.5,39.5,1.7,2.7,63.3,1.5,3.1,4.6,0.5,0.5,0.6,0.9,9.2
Raja Bell,11,39.8,10.2,3.6,7.9,46.0,1.8,4.1,44.4,1.1,1.3,85.7,0.5,2.5,3.0,1.8,0.9,0.2,1.4,10.3
Bostjan Nachbar,12,23.4,9.9,3.3,7.9,42.1,1.5,4.0,37.5,1.8,1.8,95.5,0.4,2.5,2.9,1.5,0.6,0.1,1.5,8.8
Chris Webber,16,25.3,9.9,4.1,7.9,52.4,0.0,0.1,0.0,1.6,3.1,53.1,2.3,4.0,6.3,1.5,0.9,0.6,1.6,12.3
Andrei Kirilenko,17,31.0,9.6,3.2,7.2,44.7,0.2,0.5,33.3,3.0,3.8,78.5,1.6,3.6,5.2,2.6,0.9,2.4,2.1,13.8
Derek Fisher,16,27.8,9.5,3.1,7.6,40.5,0.8,2.0,37.5,2.6,2.8,93.3,0.3,1.3,1.6,2.6,1.0,0.1,1.2,8.9
Matt Harpring,17,25.5,9.3,3.6,8.0,45.6,0.0,0.2,0.0,2.0,2.8,72.3,1.9,2.9,4.8,1.4,0.4,0.2,1.3,9.6
Sasha Pavlovic,20,30.8,9.2,3.6,9.5,38.1,1.0,2.9,34.5,1.0,1.8,52.8,0.7,1.9,2.6,1.6,1.0,0.3,1.8,6.0
Andres Nocioni,10,19.7,8.8,3.1,8.6,36.0,1.3,3.9,33.3,1.3,1.8,72.2,0.3,3.2,3.5,0.8,0.2,0.5,1.3,6.5
Ben Wallace,10,36.9,8.7,3.0,5.3,56.6,0.0,0.1,0.0,2.7,5.4,50.0,2.9,6.6,9.5,1.4,1.5,1.7,1.0,16.8
Kwame Brown,5,26.6,8.6,3.8,7.2,52.8,0.0,0.0,0.0,1.0,1.8,55.6,2.6,3.0,5.6,0.2,0.2,0.8,1.8,9.4
P.J. Brown,10,22.8,8.3,3.3,6.7,49.3,0.0,0.0,0.0,1.7,2.3,73.9,1.7,3.0,4.7,1.2,0.8,0.2,0.8,10.4
Daniel Gibson,20,20.1,8.3,2.5,5.8,43.1,1.4,3.3,40.9,1.9,2.2,88.4,0.5,1.2,1.6,1.1,0.6,0.2,0.5,7.7
Monta Ellis,11,21.6,8.0,2.9,7.5,39.0,0.1,0.8,11.1,2.1,2.5,82.1,0.7,1.5,2.3,0.9,0.9,0.2,1.8,5.5
James Posey,4,34.8,7.8,2.5,6.5,38.5,1.5,4.8,31.6,1.3,1.3,100,0.3,7.5,7.8,1.5,2.0,1.3,1.3,15.0
Marcus Camby,5,36.8,7.6,3.4,9.0,37.8,0.0,0.0,0.0,0.8,1.2,66.7,2.4,12.4,14.8,2.0,0.8,3.2,2.0,20.4
Kurt Thomas,11,19.3,7.5,3.1,5.9,52.3,0.0,0.0,0.0,1.4,1.5,88.2,1.0,3.9,4.9,1.1,0.5,0.8,0.8,11.1
Udonis Haslem,4,25.8,7.5,3.0,6.3,48.0,0.0,0.0,0.0,1.5,2.0,75.0,1.0,4.3,5.3,1.0,0.3,0.5,0.5,10.3
Keyon Dooling,4,16.3,7.3,3.0,6.3,48.0,0.3,0.8,33.3,1.0,1.5,66.7,0.3,1.5,1.8,1.3,0.5,0.3,0.5,6.8
Luke Walton,5,25.6,7.2,2.8,7.2,38.9,1.0,2.4,41.7,0.6,0.8,75.0,1.8,2.4,4.2,2.6,1.4,0.2,3.0,8.0
Steve Blake,5,36.0,7.2,2.8,6.2,45.2,1.6,3.2,50.0,0.0,0.0,0.0,0.2,2.2,2.4,4.6,0.6,0.0,2.0,9.4
Morris Peterson,6,30.5,6.8,2.5,4.8,51.7,1.0,2.0,50.0,0.8,1.0,83.3,0.8,3.7,4.5,0.3,0.3,0.3,1.0,8.8
Boris Diaw,10,23.5,6.6,2.8,5.9,47.5,0.0,0.6,0.0,1.0,1.5,66.7,1.3,1.9,3.2,3.0,0.7,0.2,1.7,8.4
Bruce Bowen,20,34.5,6.5,2.4,6.0,39.5,1.7,3.7,44.6,0.2,0.3,50.0,0.6,3.5,4.1,1.3,1.4,0.2,0.7,9.0
Jordan Farmar,5,22.8,6.4,2.4,5.6,42.9,0.4,2.0,20.0,1.2,1.4,85.7,0.2,2.6,2.8,1.6,1.2,0.2,1.0,7.8
Andris Biedrins,11,24.3,6.4,2.5,3.4,73.0,0.0,0.0,0.0,1.5,2.7,53.3,1.7,4.5,6.3,0.5,0.7,1.5,0.8,12.4
Alonzo Mourning,4,13.8,6.3,2.5,2.8,90.9,0.0,0.0,0.0,1.3,3.3,38.5,0.3,1.8,2.0,0.3,0.0,0.8,0.3,6.8
Gordan Giricek,17,18.1,6.1,2.2,5.4,41.8,0.8,1.5,53.8,0.8,0.9,87.5,0.2,1.4,1.6,1.0,0.2,0.1,1.3,4.5
DeShawn Stevenson,4,30.5,6.0,2.3,11.5,19.6,0.8,4.8,15.8,0.8,1.8,42.9,0.5,2.0,2.5,1.8,0.5,0.8,0.8,0.5
Mickael Pietrus,11,19.0,6.0,1.5,4.5,34.7,0.6,2.5,25.9,2.3,3.3,69.4,1.2,2.6,3.8,0.5,0.5,0.8,0.6,7.1
Roger Mason Jr.,4,14.0,6.0,1.8,4.0,43.8,1.3,2.5,50.0,1.3,1.5,83.3,0.0,0.5,0.5,0.3,0.3,0.0,0.8,3.8
Anderson Varejao,20,22.4,6.0,2.3,4.5,51.1,0.0,0.2,0.0,1.4,2.4,56.3,2.3,3.7,6.0,0.6,1.1,0.6,1.0,9.8
Paul Millsap,17,15.5,5.9,2.5,4.7,52.5,0.0,0.1,0.0,0.9,1.4,66.7,2.2,2.2,4.4,0.5,0.6,0.5,0.8,8.5
Antonio McDyess,16,22.1,5.8,2.3,6.6,34.9,0.0,0.1,0.0,1.2,1.6,73.1,2.6,4.5,7.1,1.1,0.7,0.9,1.1,9.8
Jason Williams,4,28.0,5.8,1.8,7.0,25.0,1.3,4.3,29.4,1.0,1.3,80.0,0.0,2.0,2.0,3.5,1.3,0.3,0.8,6.5
Fabricio Oberto,20,20.8,5.6,2.5,4.0,62.5,0.0,0.1,0.0,0.6,1.1,57.1,2.1,2.9,4.9,0.7,0.3,0.2,0.5,9.3
Tyrus Thomas,10,12.2,5.1,1.6,4.1,39.0,0.0,0.0,0.0,1.9,3.0,63.3,1.2,2.2,3.4,0.6,1.0,0.5,1.5,5.5
Etan Thomas,4,21.0,5.0,1.8,4.3,41.2,0.0,0.0,0.0,1.5,2.3,66.7,0.5,5.0,5.5,0.3,0.5,0.8,1.5,7.3
James Jones,11,15.5,5.0,1.7,3.3,52.8,0.7,1.6,44.4,0.8,1.0,81.8,0.3,1.1,1.4,0.3,0.2,0.2,0.4,4.9
Jason Kapono,4,19.3,5.0,2.0,4.3,47.1,0.5,1.0,50.0,0.5,0.5,100,0.0,1.3,1.3,0.5,0.5,0.0,0.3,4.8
Juwan Howard,7,22.4,5.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.6,63.6,1.4,3.0,4.4,1.0,0.7,0.0,0.6,7.0
Maurice Evans,5,16.4,5.0,2.0,5.2,38.5,1.0,2.6,38.5,0.0,0.0,0.0,0.6,1.0,1.6,0.6,0.4,0.0,0.0,4.4
Luther Head,7,20.1,4.6,1.6,5.1,30.6,0.9,3.3,26.1,0.6,1.1,50.0,0.3,2.4,2.7,1.1,0.4,0.3,1.0,4.0
Robert Horry,18,20.1,4.3,1.4,3.3,41.7,0.7,2.1,35.1,0.8,0.9,82.4,0.9,3.0,3.9,1.6,0.6,1.3,0.8,8.8
Andrew Bynum,5,11.0,4.0,1.6,3.0,53.3,0.0,0.0,0.0,0.8,2.0,40.0,1.6,3.0,4.6,0.0,0.0,0.4,0.4,6.0
Jason Maxiell,14,10.4,4.0,1.6,2.4,66.7,0.0,0.1,0.0,0.9,1.6,52.2,0.8,1.6,2.4,0.1,0.3,0.6,0.5,5.4
Antoine Wright,12,13.6,3.8,1.4,3.0,47.2,0.3,0.5,50.0,0.8,0.8,90.0,0.4,1.5,1.9,0.1,0.4,0.3,0.4,4.5
Tony Battie,4,21.8,3.8,1.8,4.5,38.9,0.0,0.0,0.0,0.3,1.0,25.0,0.8,3.3,4.0,0.3,0.0,0.0,0.0,4.5
Chuck Hayes,7,28.1,3.7,1.7,2.4,70.6,0.0,0.1,0.0,0.3,0.7,40.0,2.0,4.4,6.4,0.4,1.3,0.4,1.0,10.1
Brian Cook,5,10.2,3.6,1.2,3.6,33.3,0.6,1.4,42.9,0.6,0.6,100,0.4,0.8,1.2,0.0,0.0,0.2,0.4,2.2
Chris Duhon,9,19.1,3.6,1.0,3.4,29.0,0.7,2.1,31.6,0.9,1.1,80.0,0.3,1.4,1.8,2.3,0.3,0.1,0.8,4.7
Donyell Marshall,19,10.7,3.5,1.2,3.6,33.3,0.7,2.4,31.1,0.4,0.6,63.6,0.6,1.5,2.2,0.3,0.2,0.2,0.3,3.4
DeSagana Diop,6,23.3,3.5,1.5,2.5,60.0,0.0,0.0,0.0,0.5,1.2,42.9,2.7,4.2,6.8,0.3,0.5,1.7,0.7,10.5
Devean George,6,18.2,3.5,0.8,4.2,20.0,0.5,2.0,25.0,1.3,1.7,80.0,0.7,2.3,3.0,0.7,1.0,0.3,1.2,3.7
Thabo Sefolosha,9,11.0,3.3,1.1,2.9,38.5,0.3,0.9,37.5,0.8,1.3,58.3,0.4,1.4,1.9,0.8,0.2,0.0,0.8,3.1
Francisco Elson,20,11.5,3.3,1.3,2.2,59.1,0.0,0.1,0.0,0.7,1.0,70.0,1.1,2.0,3.1,0.1,0.4,0.3,1.0,5.1
Brent Barry,19,11.8,3.1,1.1,3.2,35.0,0.8,2.6,30.6,0.1,0.1,100,0.2,1.1,1.3,1.1,0.2,0.1,0.6,3.2
Josh Boone,12,9.8,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.6,1.0,1.6,0.3,0.1,0.3,0.3,2.9
Juan Dixon,6,10.5,3.0,1.3,3.5,38.1,0.3,1.3,25.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,1.2,0.0,1.7,1.5
Trevor Ariza,4,11.8,2.8,1.3,4.0,31.3,0.0,0.0,0.0,0.3,1.0,25.0,1.3,1.0,2.3,1.3,0.3,0.0,1.0,2.0
Joey Graham,6,18.2,2.7,1.0,3.5,28.6,0.0,0.2,0.0,0.7,0.8,80.0,0.2,3.2,3.3,0.3,0.7,0.0,1.0,3.3
Marcus Williams,12,6.5,2.4,1.0,3.0,33.3,0.1,1.1,7.7,0.3,0.4,80.0,0.3,0.6,0.8,1.1,0.1,0.0,1.0,1.3
Jason Collins,12,27.4,2.3,1.0,1.8,57.1,0.0,0.0,0.0,0.3,0.9,36.4,1.3,2.0,3.3,0.2,0.6,0.3,1.3,4.0
Carlos Delfino,16,8.4,2.3,0.9,2.3,40.5,0.2,1.0,18.8,0.3,0.4,66.7,0.4,0.9,1.3,0.5,0.3,0.1,0.4,2.6
Jacque Vaughn,20,10.4,2.2,1.0,2.5,40.0,0.0,0.0,0.0,0.2,0.3,50.0,0.1,0.4,0.5,1.4,0.2,0.0,0.6,2.0
Eduardo Najera,5,19.2,1.8,0.8,3.4,23.5,0.0,0.6,0.0,0.2,0.4,50.0,2.2,3.4,5.6,0.4,0.4,0.2,0.4,5.2
Smush Parker,5,11.8,1.8,0.4,2.6,15.4,0.2,1.2,16.7,0.8,0.8,100,0.8,0.6,1.4,0.6,0.6,0.2,0.6,1.8
Eric Snow,19,12.8,1.7,0.6,2.0,31.6,0.0,0.2,0.0,0.4,0.7,57.1,0.4,1.1,1.5,1.5,0.6,0.1,0.4,3.3
Linas Kleiza,5,13.2,1.6,0.6,2.6,23.1,0.2,1.2,16.7,0.2,0.4,50.0,0.0,1.6,1.6,0.4,0.0,0.0,0.0,1.4
Kris Humphries,6,11.5,1.5,0.5,1.5,33.3,0.0,0.0,0.0,0.5,1.3,37.5,1.2,1.7,2.8,0.2,0.2,0.3,0.5,2.7
Dikembe Mutombo,7,5.7,1.3,0.4,0.4,100,0.0,0.0,0.0,0.4,0.4,100,0.7,0.9,1.6,0.1,0.0,0.4,0.0,3.4
Michael Ruffin,4,7.0,0.5,0.3,0.8,33.3,0.0,0.3,0.0,0.0,0.0,0.0,1.3,1.0,2.3,0.0,0.8,0.0,0.0,3.0
Greg Buckner,6,7.3,0.2,0.0,1.2,0.0,0.0,0.7,0.0,0.2,0.3,50.0,0.3,0.7,1.0,0.3,0.3,0.2,0.3,0.3
