Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Alvan Adams,3,26.3,17.0,7.7,15.3,50.0,0.0,0.0,0.0,1.7,2.0,83.3,1.3,4.3,5.7,3.7,2.3,0.3,2.0,19.0
Thurl Bailey,10,37.5,16.9,6.2,15.2,40.8,0.0,0.0,0.0,4.5,5.5,81.8,2.1,7.1,9.2,2.7,0.5,1.8,2.1,19.0
Byron Scott,19,30.8,16.9,7.3,14.1,51.7,0.5,1.1,47.6,1.8,2.3,79.5,0.8,1.9,2.7,2.6,2.2,0.2,1.3,16.1
Andrew Toney,13,34.0,16.8,6.4,13.4,47.7,0.5,1.1,42.9,3.6,4.7,77.0,0.6,1.8,2.5,5.1,0.9,0.4,3.8,13.8
Roy Hinson,4,30.0,16.8,6.5,12.0,54.2,0.0,0.0,0.0,3.8,5.8,65.2,2.5,5.0,7.5,0.8,0.8,2.3,2.0,18.5
Clyde Drexler,9,37.7,16.7,6.1,14.9,41.0,0.2,0.8,28.6,4.2,5.0,84.4,3.0,3.1,6.1,9.2,2.6,1.0,3.2,22.8
Jay Humphries,3,30.0,16.3,6.7,10.3,64.5,0.0,0.0,0.0,3.0,4.0,75.0,0.3,1.3,1.7,5.3,0.7,0.0,2.7,16.7
Jeff Malone,4,31.5,16.3,6.8,14.0,48.2,0.3,0.8,33.3,2.5,3.3,76.9,0.8,0.8,1.5,2.0,1.3,0.0,1.0,12.0
Jay Vincent,4,33.5,15.5,5.0,14.0,35.7,0.0,0.0,0.0,5.5,7.3,75.9,2.3,3.3,5.5,0.8,1.5,0.8,2.8,10.5
Phil Hubbard,4,25.3,15.5,6.0,11.3,53.3,0.3,0.3,100,3.3,4.3,76.5,2.8,2.3,5.0,0.8,0.8,0.0,1.8,14.0
Paul Pressey,8,37.0,15.3,5.6,11.0,51.1,0.1,0.4,33.3,3.9,4.8,81.6,1.9,4.1,6.0,7.6,2.3,0.6,4.0,21.5
Quintin Dailey,4,32.3,15.3,6.5,15.5,41.9,0.3,1.8,14.3,2.0,2.8,72.7,1.3,2.0,3.3,2.8,1.0,0.0,1.3,11.3
Maurice Cheeks,13,37.2,15.2,6.2,11.8,52.9,0.0,0.4,0.0,2.8,3.2,85.7,0.9,2.6,3.5,5.2,2.4,0.4,2.6,18.1
Rickey Green,10,30.2,15.0,5.7,10.6,53.8,0.1,0.7,14.3,3.5,3.8,92.1,1.0,2.0,3.0,7.5,1.2,0.0,2.0,19.5
Charles Barkley,13,31.4,14.9,5.8,10.7,54.0,0.3,0.5,66.7,3.1,4.8,63.5,4.0,7.1,11.1,2.0,1.8,1.2,2.7,21.5
Kelly Tripucka,9,32.0,14.8,5.4,13.1,41.5,0.0,0.1,0.0,3.9,4.4,87.5,2.1,2.2,4.3,3.2,0.4,0.3,2.1,12.8
Mychal Thompson,9,27.8,14.8,5.6,11.3,49.0,0.0,0.0,0.0,3.7,5.4,67.3,2.8,5.2,8.0,1.6,0.8,1.3,2.1,16.8
Cliff T. Robinson,4,30.8,14.8,6.3,14.0,44.6,0.0,0.0,0.0,2.3,3.0,75.0,3.0,4.5,7.5,1.0,1.0,0.5,0.8,15.5
Bill Laimbeer,9,36.1,14.7,5.3,11.9,44.9,0.0,0.2,0.0,4.0,5.7,70.6,4.0,6.7,10.7,1.7,0.8,0.8,1.8,18.6
Vinnie Johnson,9,26.1,14.2,5.9,11.4,51.5,0.0,0.3,0.0,2.4,3.1,78.6,1.7,1.3,3.0,3.2,0.7,0.1,1.7,13.3
Mike Gminski,3,27.0,14.0,6.0,11.0,54.5,0.0,0.0,0.0,2.0,2.0,100,1.3,5.0,6.3,1.3,1.0,1.7,3.3,16.0
John Lucas,5,30.4,13.6,5.2,16.0,32.5,0.4,2.8,14.3,2.8,4.4,63.6,1.4,2.8,4.2,5.4,1.2,0.0,1.4,10.6
Charlie Pittman,3,27.3,13.3,4.7,7.7,60.9,0.0,0.0,0.0,4.0,5.7,70.6,2.0,4.3,6.3,3.0,0.0,1.0,3.0,16.0
Terry Tyler,9,19.9,13.3,5.4,11.1,49.0,0.0,0.1,0.0,2.4,3.0,81.5,1.7,2.8,4.4,0.3,0.7,0.4,1.0,12.0
Johnny Moore,5,33.6,13.2,5.0,10.8,46.3,0.2,0.6,33.3,3.0,4.6,65.2,2.6,3.4,6.0,8.4,2.0,0.4,3.2,19.4
Jeff Wilkins,10,25.7,12.9,5.1,11.8,43.2,0.0,0.1,0.0,2.7,3.5,77.1,1.3,5.0,6.3,1.3,0.4,0.5,1.5,12.4
Jim Paxson,9,23.6,12.9,5.2,11.2,46.5,0.3,1.1,30.0,2.1,2.7,79.2,0.7,1.6,2.2,2.3,0.7,0.0,0.6,11.0
Kenny Carr,9,29.4,12.9,5.6,10.6,52.6,0.0,0.1,0.0,1.8,2.2,80.0,3.3,4.4,7.8,1.1,0.3,0.2,2.6,14.3
Darnell Valentine,9,27.1,12.8,4.8,9.8,48.9,0.0,0.0,0.0,3.2,3.4,93.5,0.7,1.2,1.9,6.4,1.8,0.0,2.3,15.3
John Bagley,4,42.0,12.8,5.5,14.0,39.3,0.0,0.8,0.0,1.8,2.5,70.0,0.3,3.8,4.0,10.0,2.5,0.0,4.3,15.8
John Long,9,28.3,12.4,5.3,11.7,45.7,0.1,0.4,25.0,1.7,1.7,100,1.1,0.8,1.9,1.4,1.6,0.2,1.2,10.0
Dan Issel,15,21.7,12.4,4.9,10.6,45.9,0.1,0.1,100,2.6,3.2,81.3,0.9,2.7,3.6,1.8,0.8,0.3,0.9,11.7
Ron Brewer,3,31.0,12.0,5.0,10.0,50.0,0.0,0.3,0.0,2.0,2.7,75.0,0.3,1.3,1.7,1.7,1.0,0.0,1.0,9.7
Lonnie Shelton,4,26.5,11.5,4.8,8.5,55.9,0.0,0.0,0.0,2.0,2.5,80.0,1.5,4.0,5.5,1.0,0.5,0.3,1.5,13.0
Bob McAdoo,19,20.9,11.4,4.8,10.2,47.2,0.0,0.1,0.0,1.8,2.5,74.5,1.3,3.2,4.5,0.8,0.5,1.4,1.7,10.9
Mike McGee,17,15.3,11.2,4.5,8.4,53.5,0.5,1.1,50.0,1.7,2.5,69.0,1.2,0.9,2.1,0.7,0.4,0.1,0.8,9.0
Danny Ainge,21,32.7,11.0,4.6,9.9,46.6,0.3,0.8,43.8,1.4,1.9,76.9,1.0,1.8,2.8,5.8,1.5,0.0,1.5,13.9
Wayne Cooper,15,21.4,10.9,4.5,9.5,46.9,0.0,0.0,0.0,2.0,2.7,75.0,2.3,3.9,6.2,1.3,0.5,2.4,1.3,14.4
Rodney McCray,5,36.2,10.6,3.8,6.8,55.9,0.0,0.0,0.0,3.0,4.6,65.2,1.8,4.2,6.0,2.2,1.2,0.2,2.6,13.0
Michael Cooper,19,26.4,10.4,3.7,6.6,56.3,0.4,1.4,30.8,2.5,2.7,92.3,0.6,3.4,4.0,4.9,1.1,0.5,1.9,15.9
Kyle Macy,3,28.3,10.3,4.3,8.7,50.0,0.3,1.3,25.0,1.3,1.7,80.0,1.0,1.7,2.7,3.0,2.0,0.0,2.0,11.3
Mike Evans,15,18.7,10.3,4.1,9.5,43.4,1.1,3.4,33.3,0.9,1.1,82.4,0.2,1.9,2.1,3.1,0.9,0.2,2.4,8.6
Brad Davis,4,28.3,10.3,3.3,6.5,50.0,0.8,2.0,37.5,3.0,3.3,92.3,0.3,1.8,2.0,5.5,1.0,0.3,1.5,14.0
Darren Daye,4,21.3,10.3,4.3,7.5,56.7,0.0,0.0,0.0,1.8,4.0,43.8,1.5,1.5,3.0,3.5,0.8,0.0,1.5,10.5
John Paxson,5,22.8,10.2,4.2,8.4,50.0,0.4,1.8,22.2,1.4,1.8,77.8,0.0,1.0,1.0,4.2,1.0,0.0,1.0,10.8
Ricky Pierce,8,24.8,9.9,4.5,9.1,49.3,0.0,0.3,0.0,0.9,1.1,77.8,1.0,1.3,2.3,1.9,0.4,0.1,2.1,7.5
David Greenwood,4,34.8,9.5,3.8,7.0,53.6,0.0,0.0,0.0,2.0,2.5,80.0,2.5,5.3,7.8,1.3,1.5,1.0,1.8,15.5
Dan Roundfield,9,23.9,9.1,3.7,7.6,48.5,0.0,0.0,0.0,1.8,1.9,94.1,2.1,4.6,6.7,1.7,0.4,0.7,1.7,12.9
Marc Iavaroni,5,23.2,9.0,3.0,5.6,53.6,0.0,0.2,0.0,3.0,4.0,75.0,1.6,3.6,5.2,2.6,1.0,0.4,3.0,11.6
Steve Colter,9,18.4,8.9,4.0,8.3,48.0,0.3,1.2,27.3,0.6,0.9,62.5,0.4,1.3,1.8,4.1,0.6,0.0,1.1,9.6
Clint Richardson,13,21.6,8.8,4.1,7.2,56.4,0.0,0.0,0.0,0.7,0.8,90.0,1.1,1.8,2.9,2.1,0.8,0.2,1.3,10.2
Scott Wedman,21,16.7,8.7,3.5,6.4,54.5,0.5,1.0,45.5,1.2,1.8,68.4,1.0,1.8,2.8,1.6,0.6,0.0,0.6,9.6
Alton Lister,8,25.4,8.6,3.4,7.5,45.0,0.0,0.0,0.0,1.9,4.0,46.9,3.4,4.4,7.8,1.9,0.8,1.9,2.0,12.6
Darryl Dawkins,3,21.3,8.3,3.7,7.7,47.8,0.0,0.0,0.0,1.0,1.3,75.0,1.3,3.3,4.7,1.3,0.7,2.0,2.3,10.3
Dave Corzine,4,19.3,8.3,3.5,5.3,66.7,0.0,0.0,0.0,1.3,1.5,83.3,2.3,3.3,5.5,0.8,0.5,0.3,1.3,12.0
Bobby Jones,13,23.8,8.2,3.5,6.0,59.0,0.0,0.0,0.0,1.1,1.5,70.0,1.7,2.0,3.7,1.2,0.9,1.2,1.5,10.8
Bill Hanzlik,15,20.7,8.0,3.0,6.1,48.9,0.0,0.1,0.0,2.0,2.7,73.2,1.6,1.5,3.1,2.2,0.9,0.4,1.5,9.3
Craig Hodges,8,27.0,8.0,3.5,9.6,36.4,0.5,2.9,17.4,0.5,0.6,80.0,0.3,1.4,1.6,3.3,1.5,0.1,2.3,6.0
Elston Turner,15,23.9,7.6,3.3,6.8,49.0,0.1,0.1,100,0.8,1.3,63.2,2.0,2.9,4.9,3.1,1.1,0.1,1.7,11.1
Robert Reid,5,17.4,7.6,3.8,9.0,42.2,0.0,0.8,0.0,0.0,0.0,0.0,0.6,2.8,3.4,1.0,0.8,0.4,1.2,6.8
Ben Poquette,4,22.8,7.5,3.3,5.3,61.9,0.0,0.0,0.0,1.0,1.3,80.0,1.0,2.5,3.5,0.3,0.5,1.5,1.0,10.0
Greg Ballard,4,16.3,7.5,2.8,6.0,45.8,0.0,0.5,0.0,2.0,2.3,88.9,1.0,2.5,3.5,1.5,0.8,0.0,1.3,8.5
Michael Holton,3,18.3,7.3,3.0,6.3,47.4,0.0,1.3,0.0,1.3,1.3,100,0.0,0.7,0.7,3.0,0.0,0.0,1.0,6.7
Sam Bowie,9,28.8,7.3,2.9,6.6,44.1,0.0,0.0,0.0,1.6,2.8,56.0,1.8,6.7,8.4,2.3,0.4,2.3,1.3,14.7
Charles Jones,4,27.5,7.3,2.5,4.8,52.6,0.0,0.0,0.0,2.3,4.0,56.3,2.8,3.8,6.5,0.8,0.8,2.5,1.5,12.3
Wes Matthews,4,22.8,7.3,2.8,8.0,34.4,0.0,0.8,0.0,1.8,2.3,77.8,0.5,1.0,1.5,3.0,1.3,0.0,1.8,5.5
Jeff Cook,5,19.6,7.0,1.8,3.6,50.0,0.0,0.2,0.0,3.4,5.0,68.0,1.2,4.6,5.8,0.8,1.0,1.2,1.2,11.2
Kent Benson,9,15.8,7.0,2.8,5.1,54.3,0.0,0.0,0.0,1.4,1.7,86.7,1.0,3.0,4.0,0.4,0.9,0.2,0.7,9.3
John Stockton,10,18.6,6.8,2.1,4.5,46.7,0.0,0.2,0.0,2.6,3.5,74.3,0.7,2.1,2.8,4.3,1.1,0.2,1.6,10.3
Rod Foster,3,18.7,6.7,2.3,8.3,28.0,0.0,1.3,0.0,2.0,2.7,75.0,0.0,1.0,1.0,2.3,1.7,0.0,1.7,3.3
Derek Harper,4,33.0,6.5,2.5,5.3,47.6,0.3,0.8,33.3,1.3,1.8,71.4,0.3,2.8,3.0,5.0,1.5,0.3,1.0,12.0
Ray Williams,19,14.6,6.3,2.5,6.1,40.5,0.1,0.8,13.3,1.3,1.3,96.0,0.7,1.2,1.9,3.2,0.6,0.1,1.7,6.6
Mel Turpin,4,11.3,6.3,3.0,4.8,63.2,0.0,0.0,0.0,0.3,0.5,50.0,0.8,1.3,2.0,0.0,1.0,0.3,1.3,6.3
Kurt Rambis,19,19.7,6.1,2.5,4.3,59.3,0.0,0.0,0.0,1.0,1.5,67.9,2.2,4.6,6.8,0.9,0.9,0.5,1.0,11.9
Audie Norris,8,13.6,5.9,2.4,4.0,59.4,0.0,0.0,0.0,1.1,2.8,40.9,2.8,2.6,5.4,0.4,0.5,0.6,1.4,8.1
Dale Ellis,4,17.0,5.8,2.5,5.8,43.5,0.5,1.3,40.0,0.3,0.5,50.0,1.0,0.8,1.8,0.8,1.0,0.0,1.0,4.8
Kelvin Ransey,3,21.0,5.7,2.0,5.3,37.5,0.0,0.0,0.0,1.7,1.7,100,0.0,1.7,1.7,5.7,0.7,0.3,0.7,10.0
Paul Mokeski,8,19.3,5.5,2.0,4.5,44.4,0.0,0.0,0.0,1.5,1.5,100,1.0,3.3,4.3,1.5,0.3,0.5,1.5,8.0
Randy Breuer,8,13.0,5.5,1.9,3.3,57.7,0.0,0.0,0.0,1.8,2.6,66.7,1.1,1.9,3.0,0.0,0.3,0.3,1.0,5.8
Rich Kelley,9,19.3,5.4,2.0,4.2,47.4,0.0,0.0,0.0,1.4,1.7,86.7,2.8,3.6,6.3,1.6,0.8,0.6,1.6,10.7
Fred Roberts,10,13.0,5.4,1.9,4.3,44.2,0.0,0.0,0.0,1.6,2.0,80.0,0.6,1.1,1.7,0.9,0.7,0.3,1.4,4.8
Jerome Kersey,8,7.5,4.8,2.0,3.9,51.6,0.0,0.0,0.0,0.8,1.0,75.0,0.6,0.5,1.1,0.8,0.9,0.3,0.3,5.4
T.R. Dunn,15,24.7,4.5,1.8,4.3,41.5,0.0,0.0,0.0,0.9,1.3,73.7,1.8,2.2,4.0,2.3,1.6,0.2,0.7,9.1
Earl Cureton,9,14.8,4.1,1.8,3.8,47.1,0.0,0.1,0.0,0.6,1.0,55.6,1.1,3.4,4.6,0.4,1.0,0.2,0.4,7.4
Cedric Maxwell,20,11.9,3.8,1.1,2.2,48.8,0.0,0.0,0.0,1.7,2.2,79.1,0.9,1.5,2.4,0.4,0.5,0.1,0.5,5.0
Alvin Scott,3,21.3,3.7,1.0,4.0,25.0,0.0,0.3,0.0,1.7,2.0,83.3,1.0,1.7,2.7,3.3,0.3,1.3,2.0,6.0
Mitchell Wiggins,5,9.0,3.6,1.8,3.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.8,0.2,0.8,0.0,0.6,3.0
Dudley Bradley,4,10.3,3.5,1.3,2.3,55.6,0.3,1.3,20.0,0.8,1.0,75.0,0.5,1.0,1.5,1.5,0.5,0.0,1.3,4.5
Jawann Oldham,4,22.8,3.5,1.8,3.8,46.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,5.5,0.8,1.5,1.8,2.8,8.3
Lionel Hollins,5,18.8,3.4,1.6,5.2,30.8,0.0,0.0,0.0,0.2,0.2,100,0.2,1.6,1.8,3.6,0.8,0.0,1.4,4.6
Ozell Jones,5,14.6,3.4,1.6,2.2,72.7,0.0,0.0,0.0,0.2,1.2,16.7,1.0,2.4,3.4,0.8,0.2,0.8,1.4,5.6
Clemon Johnson,13,12.7,3.2,1.0,2.5,39.4,0.0,0.1,0.0,1.2,1.6,76.2,1.3,1.5,2.8,0.2,0.2,0.5,1.0,3.9
Rick Mahorn,4,10.3,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100,0.5,1.3,1.8,0.0,0.0,0.8,0.3,4.3
Mark West,4,17.0,2.0,0.8,1.3,60.0,0.0,0.0,0.0,0.5,1.3,40.0,1.3,3.3,4.5,1.0,0.5,0.0,1.3,5.5
Mike O'Koren,3,11.3,2.0,1.0,2.3,42.9,0.0,0.0,0.0,0.0,0.7,0.0,0.3,3.0,3.3,1.3,0.0,0.0,0.3,4.3
Kurt Nimphius,4,12.5,1.5,0.8,1.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.5,0.8,0.3,0.3,0.5,3.0
Jeff Turner,3,7.0,1.3,0.7,1.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.3,0.7,0.0,0.0,0.0,2.3
Allen Leavell,5,3.2,1.2,0.4,1.2,33.3,0.0,0.4,0.0,0.4,0.4,100,0.2,0.4,0.6,0.6,0.0,0.0,0.2,1.4
