Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Dwyane Wade,5,42.0,33.2,12.4,22.0,56.4,3.0,7.4,40.5,5.4,8.0,67.5,1.2,4.4,5.6,6.8,1.6,1.6,5.2,31.4
Carmelo Anthony,6,42.3,30.7,10.7,23.0,46.4,1.0,3.2,31.6,8.3,9.5,87.7,2.3,6.2,8.5,3.3,2.0,0.5,3.5,28.0
Kobe Bryant,23,40.1,29.2,10.2,22.2,45.8,2.1,5.7,37.4,6.7,8.0,84.2,1.1,4.9,6.0,5.5,1.3,0.7,3.4,26.0
LeBron James,11,41.8,29.1,9.6,19.2,50.2,1.8,4.5,40.0,8.0,10.9,73.3,1.4,7.9,9.3,7.6,1.7,1.8,3.8,33.3
Derrick Rose,5,42.4,26.8,11.4,25.0,45.6,0.4,1.2,33.3,3.6,4.4,81.8,0.8,2.6,3.4,7.2,0.8,0.0,2.6,21.2
Dirk Nowitzki,6,38.8,26.7,9.7,17.7,54.7,0.7,1.2,57.1,6.7,7.0,95.2,1.2,7.0,8.2,3.0,0.8,0.7,1.7,29.3
Kevin Durant,6,38.5,25.0,7.2,20.5,35.0,1.7,5.8,28.6,9.0,10.3,87.1,1.3,6.3,7.7,2.3,0.5,1.3,3.7,18.5
Deron Williams,10,39.8,24.3,6.7,14.9,45.0,2.0,5.1,39.2,8.9,11.1,80.2,0.4,2.3,2.7,10.2,1.0,0.4,3.0,25.2
Amar'e Stoudemire,16,36.5,22.2,7.8,14.9,51.9,0.0,0.3,0.0,6.7,8.9,75.4,2.9,3.8,6.6,1.1,0.7,1.5,2.5,20.3
Russell Westbrook,6,35.3,20.5,7.2,15.2,47.3,0.8,2.0,41.7,5.3,6.3,84.2,1.7,4.3,6.0,6.0,1.7,0.2,2.3,23.0
Chauncey Billups,6,34.5,20.3,6.2,13.8,44.6,1.8,5.2,35.5,6.2,7.0,88.1,0.2,2.2,2.3,6.3,1.0,0.5,3.0,19.0
Jason Richardson,16,33.3,19.8,7.0,13.9,50.2,3.0,6.3,47.5,2.8,3.6,75.9,1.1,4.3,5.4,1.1,1.1,0.3,0.6,19.1
Carlos Boozer,10,40.2,19.7,8.9,16.8,53.0,0.0,0.0,0.0,1.9,3.5,54.3,3.3,9.9,13.2,3.0,0.4,0.7,2.4,25.1
Caron Butler,6,33.7,19.7,7.2,16.5,43.4,1.2,3.8,30.4,4.2,4.5,92.6,0.5,5.3,5.8,1.3,1.5,0.8,2.5,17.0
Pau Gasol,23,39.7,19.6,7.2,13.3,53.9,0.0,0.1,0.0,5.2,6.9,75.9,4.0,7.1,11.1,3.5,0.4,2.1,1.9,27.0
Manu Ginobili,10,35.2,19.4,5.8,14.0,41.4,2.0,6.0,33.3,5.8,6.7,86.6,0.4,3.3,3.7,6.0,2.6,0.2,3.0,19.8
Jameer Nelson,14,34.2,19.0,6.5,13.6,47.9,2.4,6.0,39.3,3.6,4.4,82.3,0.6,2.9,3.6,4.8,1.0,0.0,2.5,18.0
LaMarcus Aldridge,6,38.2,19.0,6.7,15.5,43.0,0.2,0.3,50.0,5.5,7.3,75.0,1.7,4.3,6.0,2.2,1.2,1.8,1.8,17.7
