Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Kareem Abdul-Jabbar,11,42.5,34.6,13.4,22.0,60.7,-,-,-,7.9,10.9,72.5,4.6,13.1,17.7,4.1,1.7,3.5,-,50.0
Rick Barry,10,41.5,28.4,12.2,26.2,46.6,-,-,-,4.0,4.4,90.9,2.5,3.4,5.9,4.7,1.7,0.7,-,27.0
Bob Lanier,3,39.3,28.0,11.3,18.0,63.0,-,-,-,5.3,6.3,84.2,4.3,12.3,16.7,2.0,1.0,2.3,-,42.3
Mickey Johnson,3,41.3,27.3,11.3,24.0,47.2,-,-,-,4.7,5.3,87.5,4.7,8.3,13.0,2.3,1.7,0.7,-,31.7
Julius Erving,19,39.9,27.3,10.7,20.5,52.3,-,-,-,5.8,7.1,82.1,2.2,4.3,6.4,4.5,2.2,1.2,-,30.5
George Gervin,2,31.0,25.0,9.5,22.0,43.2,-,-,-,6.0,7.5,80.0,2.5,3.0,5.5,1.5,0.5,1.0,-,19.5
Phil Chenier,9,40.0,25.0,10.0,21.0,47.6,-,-,-,5.0,6.2,80.4,0.9,3.6,4.4,2.6,1.7,0.4,-,21.9
David Thompson,6,39.5,24.7,9.3,20.2,46.3,-,-,-,6.0,8.8,67.9,2.2,3.0,5.2,4.0,1.5,0.7,-,22.3
Jojo White,9,43.9,23.3,10.1,22.3,45.3,-,-,-,3.1,3.7,84.8,1.1,3.2,4.3,5.8,1.6,0.0,-,22.2
Doug Collins,19,39.9,22.4,9.3,16.7,55.7,-,-,-,3.7,5.1,74.0,1.6,2.6,4.2,3.9,1.5,0.2,-,23.3
Dan Issel,6,37.0,22.0,8.2,16.0,51.0,-,-,-,5.7,7.5,75.6,3.0,6.7,9.7,2.8,0.8,0.7,-,26.3
Maurice Lucas,19,38.5,21.2,8.6,16.6,51.9,-,-,-,3.9,5.3,74.3,2.3,7.6,9.9,4.2,1.5,1.2,-,28.6
Elvin Hayes,9,45.0,21.0,8.2,19.2,42.8,-,-,-,4.6,6.6,69.5,3.2,10.3,13.6,1.9,1.1,2.4,-,27.0
Rudy Tomjanovich,12,38.1,20.3,8.9,17.7,50.5,-,-,-,2.4,3.1,78.4,2.0,3.4,5.4,2.0,0.6,0.3,-,19.1
Howard Porter,3,32.7,20.0,9.7,15.7,61.7,-,-,-,0.7,1.3,50.0,2.0,3.7,5.7,0.7,0.7,1.3,-,21.7
Calvin Murphy,12,35.0,19.3,8.5,17.8,47.9,-,-,-,2.3,2.5,93.3,0.6,1.0,1.6,6.3,1.6,0.2,-,19.5
Moses Malone,12,43.2,18.8,6.8,13.5,50.0,-,-,-,5.3,7.6,69.2,7.0,9.9,16.9,0.6,1.1,1.8,-,30.0
Artis Gilmore,3,42.0,18.7,6.3,13.3,47.5,-,-,-,6.0,7.7,78.3,5.0,8.0,13.0,2.0,1.0,2.7,-,28.7
Eric Money,3,34.3,18.3,7.3,14.7,50.0,-,-,-,3.7,4.3,84.6,0.7,2.3,3.0,6.7,2.0,0.0,-,22.0
John Havlicek,9,41.7,18.3,6.9,18.6,37.1,-,-,-,4.6,5.6,82.0,1.7,3.8,5.4,6.9,0.9,0.4,-,19.3
Bill Walton,19,39.7,18.2,8.1,15.9,50.7,-,-,-,2.1,3.0,68.4,2.9,12.2,15.2,5.5,1.1,3.4,-,34.4
Campy Russell,3,33.3,17.7,7.0,18.0,38.9,-,-,-,3.7,5.0,73.3,3.3,5.3,8.7,3.3,1.0,0.3,-,18.7
Lionel Hollins,19,35.9,17.3,7.1,16.9,41.7,-,-,-,3.2,4.6,68.2,0.7,2.1,2.7,4.5,2.5,0.3,-,15.9
Billy Paultz,2,37.0,17.0,6.0,12.0,50.0,-,-,-,5.0,6.5,76.9,0.5,8.0,8.5,2.5,1.0,0.5,-,22.0
Larry Kenon,2,39.5,17.0,8.0,16.5,48.5,-,-,-,1.0,1.0,100,1.5,6.0,7.5,3.0,2.5,0.5,-,22.0
Dave Cowens,9,42.1,16.6,7.3,16.4,44.6,-,-,-,1.9,2.4,77.3,3.2,11.7,14.9,4.0,0.9,1.4,-,28.1
Charlie Scott,9,37.6,16.4,5.8,14.2,40.6,-,-,-,4.9,5.8,84.6,1.7,2.6,4.2,4.2,1.4,0.2,-,17.2
Mitch Kupchak,9,28.0,16.2,5.9,10.0,58.9,-,-,-,4.4,6.6,67.8,3.1,4.4,7.6,1.1,0.2,0.3,-,19.2
Cazzie Russell,11,34.7,15.8,5.9,14.3,41.4,-,-,-,4.0,4.5,88.0,2.0,2.4,4.4,2.3,1.5,0.1,-,15.1
Foots Walker,3,31.7,15.7,6.0,12.3,48.6,-,-,-,3.7,5.0,73.3,1.3,2.7,4.0,6.7,1.3,0.3,-,20.3
Jamaal Wilkes,10,34.6,15.5,6.6,15.4,42.9,-,-,-,2.3,2.8,82.1,1.8,6.2,8.0,1.6,1.6,0.6,-,18.0
John Lucas,12,35.8,14.7,6.3,11.6,54.0,-,-,-,2.2,2.8,76.5,0.3,2.4,2.8,6.9,2.0,0.3,-,20.7
Wilbur Holland,3,28.0,14.7,5.7,11.3,50.0,-,-,-,3.3,3.3,100,1.7,1.3,3.0,1.0,0.3,0.0,-,13.3
Mike Newlin,12,26.3,14.3,6.3,11.9,52.4,-,-,-,1.8,2.3,75.0,0.7,2.2,2.8,4.4,1.3,0.0,-,16.5
Phil Smith,10,37.1,14.2,5.3,13.2,40.2,-,-,-,3.6,4.5,80.0,1.0,4.0,5.0,4.5,1.4,0.4,-,16.7
George McGinnis,19,31.7,14.2,5.4,14.4,37.4,-,-,-,3.4,6.0,57.0,3.3,7.2,10.4,3.6,1.2,0.3,-,18.2
Bob Gross,19,30.7,14.1,5.8,9.8,59.1,-,-,-,2.5,2.8,88.9,2.6,3.3,5.9,4.2,1.7,0.8,-,22.4
Chris Ford,3,33.7,13.7,6.0,14.7,40.9,-,-,-,1.7,3.0,55.6,2.7,3.7,6.3,4.0,2.3,0.0,-,16.3
Earl Tatum,11,32.4,13.6,6.1,12.2,50.0,-,-,-,1.5,2.2,66.7,1.5,3.5,4.9,2.5,1.4,0.8,-,16.4
Sidney Wicks,9,29.0,13.1,4.7,9.0,51.9,-,-,-,3.8,5.2,72.3,2.9,6.3,9.2,1.8,1.4,0.3,-,20.1
Coby Dietrick,2,32.0,13.0,6.0,11.5,52.2,-,-,-,1.0,3.0,33.3,2.0,2.5,4.5,2.5,0.5,0.0,-,13.0
Jim Chones,3,33.0,13.0,5.3,9.0,59.3,-,-,-,2.3,2.3,100,3.7,6.7,10.3,1.0,0.0,0.3,-,21.0
John Mengelt,3,22.3,12.7,4.7,8.7,53.8,-,-,-,3.3,3.7,90.9,0.0,1.3,1.3,2.7,1.3,0.0,-,13.7
Robert Parish,10,23.9,12.1,5.2,10.8,48.1,-,-,-,1.7,2.6,65.4,4.3,6.0,10.3,1.1,0.7,1.1,-,18.8
Bobby Jones,6,31.2,12.0,5.2,10.7,48.4,-,-,-,1.7,2.8,58.8,1.8,4.0,5.8,3.5,2.8,2.3,-,19.8
Henry Bibby,19,36.4,11.1,4.4,10.4,42.1,-,-,-,2.4,3.1,76.3,1.5,2.3,3.7,3.9,1.3,0.1,-,13.4
Mike Gale,2,33.5,11.0,4.5,11.5,39.1,-,-,-,2.0,3.5,57.1,2.5,2.5,5.0,5.0,2.0,1.0,-,15.5
Scott May,3,32.3,10.7,3.3,8.7,38.5,-,-,-,4.0,5.0,80.0,2.0,2.7,4.7,1.0,2.7,0.7,-,13.3
Don Ford,11,30.3,10.1,3.8,8.9,42.9,-,-,-,2.5,3.3,75.0,2.0,3.3,5.3,3.4,1.5,0.4,-,14.7
Clifford Ray,10,30.4,10.0,4.2,7.6,55.3,-,-,-,1.6,2.8,57.1,5.4,6.1,11.5,1.5,0.4,0.9,-,19.7
Kevin Grevey,9,25.0,9.7,4.0,9.8,40.9,-,-,-,1.7,2.6,65.2,1.1,0.7,1.8,0.9,0.2,0.6,-,6.4
