Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Rolando Blackman,15,14.3,4.2,1.5,4.3,34.4,0.3,1.0,26.7,1.0,1.2,83.3,0.3,0.9,1.1,1.1,0.2,0.1,1.4,2.3
Stacey King,19,12.1,4.1,1.4,3.5,39.4,0.0,0.0,0.0,1.3,1.6,80.6,1.1,1.1,2.1,0.7,0.5,0.2,0.7,4.4
Greg Anthony,15,16.0,3.9,1.6,4.0,40.0,0.2,0.9,21.4,0.5,0.9,57.1,0.3,1.7,2.0,3.5,0.9,0.1,0.7,6.8
Scott Brooks,12,16.4,3.9,1.3,3.5,38.1,0.4,1.1,38.5,0.8,1.1,76.9,0.1,0.8,0.8,2.6,0.8,0.0,1.1,4.6
LaSalle Thompson,4,18.3,3.8,1.3,3.8,33.3,0.0,0.0,0.0,1.3,1.5,83.3,1.8,1.8,3.5,0.8,0.8,0.5,1.0,5.5
Tony Bennett,8,10.8,3.8,1.5,3.1,48.0,0.5,1.0,50.0,0.3,0.3,100,0.1,1.0,1.1,1.6,0.3,0.1,0.6,4.6
Rafael Addison,5,10.6,3.4,1.4,4.2,33.3,0.0,0.0,0.0,0.6,0.6,100,0.6,0.6,1.2,1.0,0.6,0.0,0.6,2.8
Frank Johnson,22,7.8,3.2,1.0,2.3,44.0,0.0,0.1,33.3,1.1,1.3,86.2,0.1,0.4,0.5,0.8,0.3,0.0,0.3,3.0
Sam Mitchell,4,6.3,3.0,1.3,2.0,62.5,0.0,0.0,0.0,0.5,0.5,100,0.0,0.3,0.3,0.0,0.0,0.0,0.5,2.0
Trent Tucker,19,10.9,2.8,1.0,2.4,41.3,0.6,1.4,46.2,0.2,0.3,50.0,0.2,0.7,0.9,1.0,0.4,0.0,0.4,3.1
Steve Henson,3,15.7,2.7,1.0,3.0,33.3,0.7,1.7,40.0,0.0,0.0,0.0,0.3,1.0,1.3,1.7,1.3,0.0,0.7,4.3
John Williams,5,19.6,2.2,0.8,3.6,22.2,0.4,0.6,66.7,0.2,0.4,50.0,1.0,1.8,2.8,1.4,1.0,0.0,1.2,3.2
David Wingate,9,13.0,2.1,0.9,2.4,36.4,0.0,0.0,0.0,0.3,0.9,37.5,0.4,0.9,1.3,1.7,0.4,0.1,0.1,3.4
Doug Christie,5,7.8,1.8,0.8,2.2,36.4,0.2,0.6,33.3,0.0,0.0,0.0,0.2,0.6,0.8,1.2,0.4,0.4,0.8,2.4
Sidney Green,9,8.7,1.7,0.8,2.0,38.9,0.0,0.0,0.0,0.1,0.3,33.3,0.9,2.3,3.2,0.1,0.1,0.1,0.2,3.6
Joe Kleine,4,7.3,1.5,0.8,1.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.3,0.0,2.5
Jon Koncak,3,29.7,1.0,0.3,3.3,10.0,0.0,0.0,0.0,0.3,0.7,50.0,2.7,5.3,8.0,1.3,1.0,1.7,0.7,9.0
