Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Michael Jordan,16,42.1,36.7,13.7,26.6,51.4,1.0,3.1,32.0,8.3,9.9,83.6,1.5,5.7,7.2,6.8,2.8,0.9,3.5,36.3
Patrick Ewing,10,39.5,29.4,11.4,21.9,52.1,0.1,0.2,50.0,6.5,7.9,82.3,2.1,8.4,10.5,3.1,1.3,2.0,2.7,31.7
Magic Johnson,9,41.8,25.2,8.4,17.2,49.0,0.6,2.8,20.0,7.8,8.8,88.6,1.3,5.0,6.3,12.8,1.2,0.1,4.0,31.9
Karl Malone,5,40.6,25.2,9.2,21.0,43.8,0.0,0.2,0.0,6.8,9.0,75.6,3.2,7.0,10.2,2.2,2.2,1.0,2.4,24.4
Terry Cummings,10,37.5,24.9,10.3,19.5,52.8,0.1,0.5,20.0,4.2,5.2,80.8,3.1,6.3,9.4,2.2,0.7,0.4,1.9,25.5
Charles Barkley,10,41.9,24.7,8.8,16.2,54.3,0.6,1.8,33.3,6.5,10.8,60.2,6.6,8.9,15.5,4.3,0.8,0.7,3.0,31.3
Larry Bird,5,41.4,24.4,8.8,19.8,44.4,1.0,3.8,26.3,5.8,6.4,90.6,1.4,7.8,9.2,8.8,1.0,1.0,3.6,29.2
David Robinson,10,37.5,24.3,8.9,16.7,53.3,0.0,0.0,0.0,6.5,9.6,67.7,3.6,8.4,12.0,2.3,1.1,4.0,2.4,30.4
James Worthy,9,40.7,24.2,10.0,20.1,49.7,0.2,0.9,25.0,4.0,4.8,83.7,1.2,4.3,5.6,3.0,1.6,0.3,2.4,21.3
Alvin Robertson,4,38.8,23.5,8.8,16.8,52.2,0.0,0.3,0.0,6.0,8.5,70.6,2.5,3.3,5.8,4.8,2.3,0.0,3.8,22.0
Hersey Hawkins,10,41.5,23.5,8.1,16.3,49.7,1.4,3.6,38.9,5.9,6.3,93.7,0.8,2.3,3.1,3.6,1.2,0.7,3.1,20.4
Brad Daugherty,5,37.2,22.8,8.2,14.0,58.6,0.0,0.0,0.0,6.4,9.2,69.6,0.8,8.8,9.6,4.0,0.4,0.8,2.6,26.4
Ricky Pierce,4,30.5,22.3,7.0,15.0,46.7,1.3,2.5,50.0,7.0,7.8,90.3,1.5,0.8,2.3,1.5,1.3,0.0,0.8,17.8
Tom Chambers,16,38.3,22.2,7.3,17.2,42.5,0.3,1.2,26.3,7.3,8.3,87.9,1.3,5.4,6.7,1.9,0.4,0.4,3.1,17.8
Kevin McHale,5,38.4,22.0,8.4,13.8,60.9,0.2,0.6,33.3,5.0,5.8,86.2,1.6,6.2,7.8,2.6,0.4,2.0,2.8,25.8
Clyde Drexler,21,40.6,21.4,8.2,18.6,44.1,0.4,2.0,22.0,4.6,5.9,77.4,3.0,4.2,7.2,7.1,2.5,0.9,3.2,24.2
Kevin Johnson,16,36.4,21.3,7.7,16.1,47.9,0.1,0.7,18.2,5.8,7.0,82.1,0.6,2.8,3.3,10.6,1.6,0.0,3.9,23.3
Thurl Bailey,5,38.0,21.0,8.6,17.6,48.9,0.0,0.0,0.0,3.8,4.8,79.2,1.6,4.8,6.4,1.4,1.0,1.2,1.0,20.0
Jerome Kersey,21,39.6,20.7,7.9,17.2,46.0,0.0,0.1,0.0,4.9,6.9,71.5,3.1,5.1,8.3,2.1,1.6,1.0,2.1,20.3
Reggie Miller,3,41.7,20.7,6.7,11.7,57.1,1.0,2.3,42.9,6.3,7.0,90.5,0.3,3.7,4.0,2.0,1.0,0.0,1.0,21.0
Terry Porter,21,38.8,20.6,6.0,13.0,46.4,1.9,4.9,39.2,6.6,7.9,84.2,0.4,2.5,2.9,7.4,1.3,0.1,3.0,21.2
Willie Anderson,10,37.5,20.5,8.7,16.8,51.8,0.2,0.5,40.0,2.9,3.6,80.6,1.6,3.8,5.4,5.2,0.9,0.4,2.6,21.0
Isiah Thomas,20,37.9,20.5,7.4,16.0,46.3,1.6,3.4,47.1,4.1,5.1,79.4,1.1,4.4,5.5,8.2,2.2,0.4,3.6,23.3
Detlef Schrempf,3,41.7,20.3,7.7,15.7,48.9,0.0,1.0,0.0,5.0,5.3,93.8,1.7,5.7,7.3,1.7,0.7,0.3,3.3,18.7
Reggie Lewis,5,40.0,20.2,7.4,12.4,59.7,0.0,0.2,0.0,5.4,7.0,77.1,1.8,3.2,5.0,4.4,1.4,0.4,2.4,22.4
Mark Price,5,38.4,20.0,6.4,12.2,52.5,1.2,3.4,35.3,6.0,6.0,100,0.0,2.8,2.8,8.8,1.8,0.2,3.0,24.8
Otis Thorpe,4,41.0,20.0,6.8,11.3,60.0,0.0,0.0,0.0,6.5,9.5,68.4,3.5,4.8,8.3,1.8,1.3,0.0,2.3,21.5
Rolando Blackman,3,42.3,20.0,8.0,18.0,44.4,0.7,1.7,40.0,3.3,3.3,100,0.7,2.3,3.0,4.3,2.0,0.7,4.3,15.7
Vernon Maxwell,4,39.8,19.8,7.5,20.3,37.0,2.0,6.5,30.8,2.8,5.3,52.4,1.3,1.8,3.0,4.3,1.3,0.0,1.5,11.5
Alex English,3,25.3,19.7,8.3,14.7,56.8,0.0,0.0,0.0,3.0,3.7,81.8,1.0,2.0,3.0,3.0,0.7,0.3,0.7,19.0
Derek Harper,3,39.7,19.3,7.0,16.0,43.8,1.7,5.3,31.3,3.7,5.3,68.8,0.7,2.0,2.7,7.7,1.3,0.0,4.0,16.3
Scottie Pippen,15,40.8,19.3,6.9,14.0,49.5,0.7,2.1,32.3,4.7,6.7,71.0,2.2,5.0,7.2,5.5,2.1,1.3,3.3,23.1
Hot Rod Williams,5,34.8,19.0,7.8,14.0,55.7,0.0,0.0,0.0,3.4,4.4,77.3,2.8,6.4,9.2,2.2,0.4,1.0,1.4,23.2
Jeff Hornacek,16,36.4,18.6,7.0,13.7,51.1,0.4,1.5,25.0,4.3,4.6,93.2,0.8,3.1,3.9,4.6,1.5,0.0,2.1,19.4
Hakeem Olajuwon,4,40.3,18.5,7.8,17.5,44.3,0.0,0.0,0.0,3.0,4.3,70.6,3.8,7.8,11.5,2.0,2.5,5.8,2.8,26.5
Sleepy Floyd,4,43.0,18.5,7.5,16.0,46.9,0.8,3.0,25.0,2.8,4.3,64.7,1.8,2.0,3.8,10.3,1.3,0.3,3.8,20.3
Joe Dumars,20,37.7,18.2,6.5,14.2,45.8,0.3,1.0,26.3,5.0,5.7,87.6,0.9,1.3,2.2,4.8,1.1,0.0,2.7,15.2
Lafayette Lever,3,37.7,17.3,6.3,17.0,37.3,0.3,2.3,14.3,4.3,4.7,92.9,3.7,7.0,10.7,7.0,2.7,0.3,1.7,25.3
Roy Tarpley,3,43.0,16.7,7.3,15.3,47.8,0.0,0.3,0.0,2.0,4.0,50.0,3.0,12.3,15.3,0.3,2.3,3.3,3.0,25.0
Robert Parish,5,34.0,15.8,6.2,10.8,57.4,0.0,0.0,0.0,3.4,3.6,94.4,4.6,5.4,10.0,2.6,1.0,1.4,2.4,23.6
Blair Rasmussen,3,28.0,15.7,6.3,16.0,39.6,0.0,0.0,0.0,3.0,3.3,90.0,2.7,6.0,8.7,0.3,0.7,1.3,0.7,16.0
John Stockton,5,38.8,15.0,5.8,13.8,42.0,0.2,2.6,7.7,3.2,4.0,80.0,0.8,2.4,3.2,15.0,1.2,0.0,2.8,22.8
Sam Perkins,3,39.3,15.0,5.3,12.0,44.4,0.0,0.3,0.0,4.3,5.7,76.5,3.3,4.0,7.3,2.7,1.0,0.7,2.3,16.3
Paul Pressey,4,32.3,14.8,4.8,11.0,43.2,0.0,0.8,0.0,5.3,6.5,80.8,2.0,3.3,5.3,7.5,1.5,0.3,1.8,20.0
Todd Lichti,3,23.3,14.7,5.0,9.7,51.7,0.0,0.3,0.0,4.7,6.3,73.7,1.7,4.3,6.0,3.0,0.3,0.0,2.7,15.0
Gerald Wilkins,10,31.9,14.6,6.3,13.7,46.0,0.2,0.8,25.0,1.8,2.2,81.8,1.4,2.2,3.6,5.2,1.4,0.1,1.8,15.3
James Edwards,20,26.8,14.3,5.7,11.6,49.4,0.0,0.1,0.0,2.9,4.8,60.4,1.2,2.4,3.6,0.7,0.3,0.6,1.6,10.0
Johnny Dawkins,10,38.6,14.2,5.3,11.5,46.1,0.0,0.7,0.0,3.6,4.3,83.7,0.5,1.7,2.2,9.3,1.7,0.2,2.9,17.8
Walter Davis,3,23.3,14.0,6.0,15.0,40.0,0.0,0.3,0.0,2.0,2.0,100,1.3,1.7,3.0,2.0,0.3,0.0,1.7,8.7
Craig Ehlo,5,39.2,13.8,5.2,12.4,41.9,1.0,3.0,33.3,2.4,3.8,63.2,1.4,5.0,6.4,6.4,1.2,0.0,2.4,16.8
Dennis Johnson,5,32.4,13.8,6.0,12.4,48.4,0.4,1.2,33.3,1.4,1.4,100,0.4,2.4,2.8,5.6,0.4,0.4,2.0,14.6
Herb Williams,3,27.0,13.7,4.7,7.7,60.9,0.0,0.0,0.0,4.3,5.3,81.3,1.3,3.0,4.3,1.7,0.3,0.7,1.0,15.7
Byron Scott,9,36.1,13.4,5.4,11.8,46.2,1.4,3.8,38.2,1.1,1.4,76.9,0.8,3.3,4.1,2.6,2.2,0.3,1.4,14.6
Chuck Person,3,41.0,13.3,5.7,15.0,37.8,0.3,3.3,10.0,1.7,4.0,41.7,2.0,4.7,6.7,4.0,0.3,0.0,1.3,11.3
Vern Fleming,3,37.7,13.3,5.3,11.3,47.1,0.0,0.7,0.0,2.7,3.0,88.9,1.3,3.0,4.3,6.0,0.7,0.3,2.7,15.7
Buck Williams,21,37.0,13.0,4.8,9.5,50.8,0.0,0.0,0.0,3.4,5.0,67.6,3.2,6.0,9.2,1.9,0.6,0.3,2.0,16.7
Michael Adams,3,35.0,13.0,4.3,11.3,38.2,2.0,6.7,30.0,2.3,2.7,87.5,0.0,2.0,2.0,6.0,1.3,0.0,2.7,12.3
Maurice Cheeks,10,38.8,12.8,5.0,10.4,48.1,0.0,0.4,0.0,2.8,3.1,90.3,1.2,2.7,3.9,8.5,1.7,0.2,1.9,19.5
Mike Gminski,10,34.2,12.8,5.7,11.7,48.7,0.0,0.5,0.0,1.4,1.5,93.3,0.8,4.6,5.4,1.1,0.8,2.3,1.7,14.6
Buck Johnson,4,37.0,12.8,5.0,12.0,41.7,0.0,0.3,0.0,2.8,3.3,84.6,2.0,2.0,4.0,2.3,1.5,0.5,1.0,12.5
Sean Elliott,10,29.1,12.7,5.3,9.6,55.2,0.0,0.1,0.0,2.1,2.9,72.4,1.1,3.0,4.1,1.8,0.9,0.6,1.5,13.5
Dan Majerle,16,29.9,12.6,4.6,9.4,48.7,0.3,0.8,33.3,3.2,4.1,78.5,1.9,3.2,5.1,2.1,1.3,0.1,1.1,14.3
Rik Smits,3,32.0,12.3,4.7,9.3,50.0,0.0,0.0,0.0,3.0,3.7,81.8,1.3,4.0,5.3,1.0,0.7,1.3,1.7,13.7
Rod Strickland,10,38.4,12.3,5.4,12.7,42.5,0.0,0.7,0.0,1.5,2.7,55.6,2.2,3.1,5.3,11.2,1.4,0.0,3.4,18.3
Eddie Johnson,16,21.1,12.3,4.5,10.0,45.0,0.9,2.4,39.5,2.3,2.9,78.7,0.9,2.6,3.6,1.1,0.6,0.3,1.3,10.4
Larry Nance,5,31.8,12.2,5.2,9.0,57.8,0.0,0.0,0.0,1.8,2.4,75.0,0.8,4.0,4.8,2.4,0.6,2.0,0.8,16.8
Horace Grant,16,38.5,12.2,5.1,9.9,50.9,0.0,0.1,0.0,2.1,3.3,62.3,4.6,5.4,9.9,2.5,1.1,1.1,1.6,19.1
Charles Oakley,10,33.6,12.1,4.3,8.4,51.2,0.1,0.1,100,3.4,5.2,65.4,3.9,7.1,11.0,2.7,1.1,0.2,2.2,19.0
A.C. Green,9,28.0,11.8,4.6,8.8,51.9,0.0,0.0,0.0,2.7,3.6,75.0,3.8,5.2,9.0,1.0,0.6,0.4,1.6,16.1
Orlando Woolridge,9,22.1,11.8,4.4,7.8,57.1,0.0,0.1,0.0,2.9,4.1,70.3,0.7,1.9,2.6,1.1,0.9,0.9,1.2,11.4
Johnny Newman,10,23.1,11.7,3.8,8.5,44.7,0.4,1.0,40.0,3.7,4.9,75.5,1.1,1.0,2.1,1.0,0.9,0.3,1.7,8.4
Ron Anderson,10,25.6,11.2,4.0,9.3,43.0,0.3,0.5,60.0,2.9,3.0,96.7,0.6,3.1,3.7,1.4,0.4,0.0,1.5,9.8
Bill Laimbeer,20,33.4,11.1,4.6,10.0,45.7,0.8,2.2,34.9,1.3,1.5,86.2,2.1,8.5,10.6,1.4,1.2,0.9,0.8,18.7
Mark West,16,34.0,11.1,4.7,8.1,57.7,0.0,0.0,0.0,1.7,3.1,54.0,3.3,6.9,10.3,0.3,0.3,2.6,1.6,17.9
Mark Aguirre,20,22.0,11.0,4.3,9.2,46.7,0.4,1.2,33.3,2.0,2.6,75.0,1.6,3.0,4.6,1.4,0.5,0.2,1.5,10.5
Vinnie Johnson,20,23.2,10.3,4.3,9.2,46.2,0.1,0.4,28.6,1.7,2.2,79.1,1.4,1.4,2.8,2.7,0.4,0.2,1.6,9.5
Bob Hansen,5,29.0,10.0,4.2,8.6,48.8,1.4,2.8,50.0,0.2,0.8,25.0,1.4,1.4,2.8,1.0,0.6,0.0,0.8,8.6
Winston Bennett,5,27.0,10.0,4.6,9.4,48.9,0.0,0.0,0.0,0.8,1.2,66.7,2.8,1.4,4.2,1.0,0.6,0.2,0.8,10.0
