Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Bob McAdoo,7,46.7,37.4,14.9,30.9,48.1,-,-,-,7.7,10.4,74.0,3.6,9.9,13.4,1.4,0.9,2.7,-,37.1
Rick Barry,17,42.7,28.2,11.1,25.1,44.4,-,-,-,5.9,6.5,91.8,1.3,4.2,5.5,6.1,2.9,0.9,-,29.1
Bob Love,13,44.8,25.8,10.6,24.3,43.7,-,-,-,4.6,5.9,77.9,2.4,5.2,7.5,1.5,0.8,0.4,-,21.0
Elvin Hayes,17,44.2,25.5,10.2,21.9,46.8,-,-,-,5.1,7.5,67.7,2.7,8.2,10.9,2.2,1.5,2.3,-,28.4
Calvin Murphy,8,38.1,24.4,9.0,19.5,46.2,-,-,-,6.4,7.1,89.5,1.1,1.3,2.4,5.6,1.8,0.1,-,23.0
Phil Chenier,17,40.7,24.2,9.1,19.4,47.0,-,-,-,6.0,6.7,89.5,1.1,3.4,4.5,3.2,1.3,0.6,-,22.8
Walt Frazier,3,41.3,23.7,9.7,15.3,63.0,-,-,-,4.3,5.3,81.3,1.0,5.7,6.7,7.0,3.7,0.0,-,34.3
Rudy Tomjanovich,8,38.0,23.0,9.0,16.0,56.3,-,-,-,5.0,6.0,83.3,2.8,5.3,8.0,2.9,0.1,0.5,-,26.5
John Havlicek,11,42.2,21.1,7.5,17.5,43.2,-,-,-,6.0,6.9,86.8,1.6,3.5,5.2,4.6,1.5,0.1,-,21.6
Tom Burleson,9,40.4,20.7,8.7,16.9,51.3,-,-,-,3.3,4.4,75.0,3.3,7.3,10.7,1.4,0.8,2.0,-,26.2
Jojo White,11,42.0,20.6,9.1,20.6,44.1,-,-,-,2.5,3.0,81.8,1.6,2.9,4.5,5.7,1.0,0.4,-,20.2
Fred Brown,8,30.0,20.6,8.6,17.4,49.6,-,-,-,3.4,4.0,84.4,1.5,3.0,4.5,2.9,2.1,0.1,-,20.9
Dave Cowens,11,43.5,20.5,9.2,21.5,42.8,-,-,-,2.1,2.4,88.5,4.5,12.0,16.5,4.2,1.6,0.5,-,30.7
Bob Lanier,3,42.7,20.3,8.7,17.0,51.0,-,-,-,3.0,4.0,75.0,1.7,9.0,10.7,6.3,1.3,4.0,-,33.3
Nate Archibald,6,40.3,20.2,7.2,19.7,36.4,-,-,-,5.8,7.2,81.4,0.3,1.5,1.8,5.3,0.7,0.0,-,14.2
Randy Smith,7,40.9,18.0,7.1,15.0,47.6,-,-,-,3.7,4.3,86.7,1.1,3.1,4.3,7.0,2.6,0.1,-,23.6
Chet Walker,13,33.2,17.5,6.2,12.6,49.4,-,-,-,5.1,5.8,88.0,0.8,3.8,4.6,1.8,1.0,0.1,-,18.0
Mike Newlin,8,37.4,16.3,6.5,13.4,48.6,-,-,-,3.3,3.6,89.7,1.4,2.8,4.1,5.6,1.5,0.0,-,20.3
Dave Bing,3,44.7,16.0,6.7,15.7,42.6,-,-,-,2.7,4.3,61.5,1.0,2.7,3.7,9.7,1.7,0.0,-,20.3
Spencer Haywood,9,37.4,15.7,5.2,14.6,35.9,-,-,-,5.2,6.8,77.0,2.2,6.8,9.0,2.0,0.8,1.2,-,17.8
Don Nelson,11,24.9,15.4,6.0,10.6,56.4,-,-,-,3.4,3.7,90.2,1.6,2.5,4.1,2.4,0.2,0.2,-,17.2
Jimmy Walker,6,37.5,15.3,6.5,14.0,46.4,-,-,-,2.3,3.0,77.8,0.2,1.5,1.7,2.8,0.8,0.2,-,12.7
Norm Van Lier,13,42.1,15.1,5.2,12.6,40.9,-,-,-,4.8,6.4,74.7,1.4,3.8,5.2,4.7,1.5,0.4,-,17.8
Jamaal Wilkes,17,29.6,15.0,6.5,14.6,44.6,-,-,-,1.9,2.8,70.2,1.8,5.2,7.0,1.6,1.5,0.8,-,17.1
Curtis Rowe,3,38.3,14.7,5.7,11.0,51.5,-,-,-,3.3,6.3,52.6,2.7,6.0,8.7,5.0,0.3,1.7,-,22.0
Kevin Porter,17,36.8,14.4,5.8,11.6,50.3,-,-,-,2.7,4.1,66.7,0.8,1.6,2.4,7.3,1.2,0.0,-,18.2
Earl Monroe,3,29.7,14.0,4.0,15.0,26.7,-,-,-,6.0,7.3,81.8,0.3,2.7,3.0,2.0,1.3,0.7,-,8.7
George Trapp,3,27.0,13.7,6.0,11.0,54.5,-,-,-,1.7,2.3,71.4,1.7,5.7,7.3,1.3,0.0,0.0,-,16.7
Jerry Sloan,13,36.2,13.1,5.8,12.5,46.0,-,-,-,1.5,2.8,55.6,1.8,5.5,7.4,2.0,1.5,0.0,-,16.0
Jim McMillian,7,34.3,13.0,5.6,12.3,45.3,-,-,-,1.9,2.0,92.9,1.4,3.4,4.9,2.0,1.6,0.3,-,14.9
Charlie Johnson,17,29.9,12.5,5.7,13.6,42.0,-,-,-,1.1,1.4,75.0,1.1,2.4,3.5,2.1,1.5,0.4,-,11.6
Garfield Heard,7,35.7,11.7,5.4,13.7,39.6,-,-,-,0.9,2.0,42.9,3.4,7.4,10.9,2.6,1.3,1.1,-,18.1
Ed Ratleff,8,36.4,11.1,4.5,10.9,41.4,-,-,-,2.1,2.5,85.0,3.0,3.6,6.6,4.4,1.8,0.1,-,17.3
Archie Clark,9,29.9,11.1,4.6,10.4,43.6,-,-,-,2.0,2.2,90.0,0.8,2.8,3.6,3.4,0.7,0.1,-,12.8
Slick Watts,9,31.3,11.1,4.8,10.3,46.2,-,-,-,1.6,2.9,53.8,1.1,2.6,3.7,7.1,3.0,0.4,-,18.4
Scott Wedman,6,38.3,11.0,4.5,11.3,39.7,-,-,-,2.0,3.0,66.7,1.7,4.2,5.8,2.7,1.0,0.5,-,13.2
Kevin Kunnert,8,30.5,10.9,4.4,10.1,43.2,-,-,-,2.1,3.3,65.4,1.4,6.1,7.5,1.5,0.5,1.6,-,15.1
Don Chaney,11,26.7,10.8,4.4,9.5,45.7,-,-,-,2.1,2.6,79.3,2.2,1.3,3.5,1.9,1.9,0.5,-,12.8
Wes Unseld,17,43.2,10.7,4.2,7.6,54.6,-,-,-,2.4,3.6,65.6,3.8,12.4,16.2,3.8,0.9,1.2,-,28.1
Nick Weatherspoon,17,23.8,10.3,4.1,8.0,51.5,-,-,-,2.1,2.5,81.4,1.5,3.3,4.8,0.9,0.8,0.1,-,12.6
Larry McNeill,6,17.2,10.2,3.7,5.7,64.7,-,-,-,2.8,3.3,85.0,1.2,3.2,4.3,0.3,0.3,0.3,-,13.0
Leonard Gray,9,29.2,9.9,4.3,8.9,48.8,-,-,-,1.2,1.4,84.6,1.2,3.8,5.0,2.2,1.3,0.6,-,14.2
Sam Lacey,6,44.0,9.5,3.8,10.2,37.7,-,-,-,1.8,3.0,61.1,2.5,13.2,15.7,5.0,2.0,1.5,-,26.2
