Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Elgin Baylor,12,45.0,38.1,14.2,30.2,47.0,-,-,-,9.8,11.8,82.4,-,-,15.3,4.6,-,-,-,39.8
Wilt Chamberlain,3,48.0,37.0,15.0,32.0,46.9,-,-,-,7.0,12.7,55.3,-,-,23.0,2.0,-,-,-,39.3
Bob Pettit,12,43.8,28.6,9.8,23.7,41.2,-,-,-,9.1,12.0,75.7,-,-,17.6,3.2,-,-,-,32.5
Jerry West,12,38.4,22.9,8.3,16.8,49.0,-,-,-,6.4,8.8,72.6,-,-,8.7,5.3,-,-,-,25.8
Paul Arizin,3,41.7,22.3,7.3,22.3,32.8,-,-,-,7.7,11.0,69.7,-,-,8.7,4.0,-,-,-,16.7
Cliff Hagan,12,37.9,22.0,8.7,19.6,44.3,-,-,-,4.7,5.8,81.2,-,-,9.8,4.5,-,-,-,24.3
Dolph Schayes,8,38.5,20.6,6.4,19.0,33.6,-,-,-,7.9,8.8,90.0,-,-,11.4,2.6,-,-,-,21.1
Bob Ferry,5,33.4,20.2,6.0,14.8,40.5,-,-,-,8.2,9.8,83.7,-,-,12.6,2.2,-,-,-,24.6
Tom Heinsohn,10,29.1,19.7,8.2,20.1,40.8,-,-,-,3.3,4.3,76.7,-,-,9.9,2.0,-,-,-,18.7
Bill Russell,10,46.2,19.1,7.3,17.1,42.7,-,-,-,4.5,8.6,52.3,-,-,29.9,4.8,-,-,-,39.9
Gene Shue,5,37.2,18.6,7.0,14.4,48.6,-,-,-,4.6,5.8,79.3,-,-,2.4,4.4,-,-,-,16.8
Guy Rodgers,3,40.3,17.7,7.0,19.0,36.8,-,-,-,3.7,6.7,55.0,-,-,7.3,5.0,-,-,-,15.0
Frank Ramsey,10,30.0,17.1,5.5,13.6,40.4,-,-,-,6.1,7.5,81.3,-,-,6.4,2.3,-,-,-,16.3
Bill Sharman,10,26.1,16.8,6.8,13.3,51.1,-,-,-,3.2,3.6,88.9,-,-,2.7,1.7,-,-,-,14.3
Bob Cousy,10,33.7,16.7,5.0,14.7,34.0,-,-,-,6.7,8.8,76.1,-,-,4.3,9.1,-,-,-,18.3
Larry Costello,8,33.6,16.4,5.3,12.9,40.8,-,-,-,5.9,6.9,85.5,-,-,4.4,6.5,-,-,-,18.6
George Lee,5,29.0,15.6,5.8,14.0,41.4,-,-,-,4.0,5.4,74.1,-,-,6.8,2.8,-,-,-,15.6
Dick Barnett,8,27.8,15.5,6.1,14.0,43.8,-,-,-,3.3,4.5,72.2,-,-,4.5,1.5,-,-,-,12.4
Hal Greer,8,29.0,14.4,5.1,13.3,38.7,-,-,-,4.1,5.0,82.5,-,-,4.1,2.4,-,-,-,11.9
Lenny Wilkens,12,36.4,14.2,5.3,13.8,38.0,-,-,-,3.7,4.8,75.9,-,-,6.0,3.5,-,-,-,13.9
Woody Sauldsberry,12,33.9,13.7,6.3,17.2,36.4,-,-,-,1.2,2.1,56.0,-,-,9.0,2.8,-,-,-,13.7
Sam Jones,10,25.8,13.1,5.0,11.2,44.6,-,-,-,3.1,3.5,88.6,-,-,5.4,2.2,-,-,-,14.1
Don Ohl,5,26.0,12.6,5.0,15.6,32.1,-,-,-,2.6,3.8,68.4,-,-,3.8,2.8,-,-,-,7.4
Dave Gambee,8,26.0,12.5,4.3,11.9,35.8,-,-,-,4.0,5.1,78.0,-,-,6.9,1.5,-,-,-,12.1
Rudy LaRusso,12,30.0,12.2,4.8,12.0,39.6,-,-,-,2.7,4.0,66.7,-,-,8.0,2.0,-,-,-,13.6
Tom Hawkins,12,23.6,11.6,4.5,9.7,46.6,-,-,-,2.6,3.9,66.0,-,-,6.3,1.1,-,-,-,12.5
Si Green,12,29.2,11.4,4.7,12.3,37.8,-,-,-,2.1,3.1,67.6,-,-,5.9,4.0,-,-,-,12.7
Bailey Howell,5,28.8,11.2,4.0,11.4,35.1,-,-,-,3.2,4.6,69.6,-,-,9.2,4.4,-,-,-,16.0
Frank Selvy,12,30.9,10.3,3.6,9.3,38.7,-,-,-,3.1,4.0,77.1,-,-,3.7,4.2,-,-,-,11.5
Ray Felix,12,28.3,10.2,3.8,8.7,44.2,-,-,-,2.5,3.3,76.9,-,-,10.4,0.8,-,-,-,15.8
Walter Dukes,5,30.4,10.0,4.0,10.6,37.7,-,-,-,2.0,3.6,55.6,-,-,9.8,2.2,-,-,-,13.8
Alvin Attles,3,36.7,9.7,4.0,8.7,46.2,-,-,-,1.7,4.7,35.7,-,-,4.0,3.0,-,-,-,9.0
Tom Gola,3,42.3,9.7,2.3,11.3,20.6,-,-,-,5.0,6.7,75.0,-,-,12.3,5.0,-,-,-,16.3
Johnny Kerr,8,26.3,9.5,3.8,11.0,34.1,-,-,-,2.0,2.9,69.6,-,-,12.4,2.5,-,-,-,16.3
Chuck Noble,5,24.8,9.0,4.0,9.0,44.4,-,-,-,1.0,1.4,71.4,-,-,1.6,4.2,-,-,-,9.4
Thomas Sanders,10,21.6,8.9,3.7,7.5,49.3,-,-,-,1.5,2.4,62.5,-,-,8.4,0.7,-,-,-,13.3
Harvey Halbrook,8,22.0,7.9,3.0,9.8,30.8,-,-,-,1.9,2.8,68.2,-,-,10.6,1.5,-,-,-,12.4
Barney Cable,8,23.1,7.8,3.3,8.1,40.0,-,-,-,1.3,2.1,58.8,-,-,7.6,0.9,-,-,-,10.5
Andy Johnson,3,16.7,6.7,2.3,7.3,31.8,-,-,-,2.0,3.0,66.7,-,-,3.3,0.3,-,-,-,4.3
Rod Hundley,12,23.9,6.7,2.5,8.4,29.7,-,-,-,1.7,2.4,69.0,-,-,3.4,3.8,-,-,-,7.2
Al Bianchi,7,12.9,6.0,2.4,6.6,37.0,-,-,-,1.1,1.3,88.9,-,-,1.0,0.7,-,-,-,3.4
Ed Conlin,3,14.0,5.0,1.7,5.7,29.4,-,-,-,1.7,1.7,100,-,-,1.3,1.3,-,-,-,3.7
Jim Krebs,12,15.3,3.8,1.3,3.9,34.0,-,-,-,1.2,1.5,77.8,-,-,5.0,0.8,-,-,-,6.7
Jim Loscutoff,10,11.6,3.7,1.5,5.4,27.8,-,-,-,0.7,0.9,77.8,-,-,3.5,0.3,-,-,-,3.4
Johnny McCarthy,12,19.5,3.7,1.6,4.6,34.5,-,-,-,0.5,0.8,66.7,-,-,2.6,2.8,-,-,-,5.8
Gene Conley,9,6.2,3.4,1.3,3.7,36.4,-,-,-,0.8,1.3,58.3,-,-,3.4,0.1,-,-,-,4.1
K.C. Jones,9,11.4,2.8,1.0,3.3,30.0,-,-,-,0.8,1.6,50.0,-,-,2.1,1.7,-,-,-,3.4
