Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Dirk Nowitzki,5,42.4,26.6,9.0,20.0,45.0,1.4,3.0,46.7,7.2,8.4,85.7,2.6,9.2,11.8,1.4,1.4,2.6,1.2,30.4
Kobe Bryant,22,44.2,24.5,8.6,20.9,41.3,1.1,4.4,24.7,6.1,7.5,81.3,0.8,3.9,4.7,5.5,1.9,0.3,2.8,20.5
Kevin Garnett,18,43.5,24.3,9.3,20.7,45.2,0.3,0.9,31.3,5.4,6.9,77.6,2.2,12.4,14.6,5.1,1.3,2.3,4.2,30.6
Tim Duncan,10,40.5,22.1,8.3,15.9,52.2,0.0,0.1,0.0,5.5,8.7,63.2,3.3,8.0,11.3,3.2,0.8,2.0,4.2,24.4
Shaquille O'Neal,22,41.7,21.5,8.3,14.0,59.3,0.0,0.0,0.0,5.0,11.5,42.9,4.1,9.1,13.2,2.5,0.3,2.8,2.5,25.5
Richard Hamilton,23,40.2,21.5,7.9,17.6,44.7,0.7,1.7,38.5,5.1,6.0,84.8,1.4,3.2,4.6,4.2,1.2,0.0,3.1,17.7
Stephon Marbury,4,43.5,21.3,7.8,20.8,37.3,1.5,5.0,30.0,4.3,6.3,68.0,1.3,3.0,4.3,6.5,1.8,0.0,3.5,15.3
Paul Pierce,4,40.5,20.8,6.5,19.0,34.2,1.3,4.3,29.4,6.5,7.8,83.9,1.5,7.3,8.8,2.5,1.3,1.0,6.3,14.3
Mike Bibby,12,41.4,20.0,7.0,16.3,42.9,2.0,4.6,43.6,4.0,4.6,87.3,0.8,3.4,4.2,7.0,1.9,0.4,2.9,20.7
Latrell Sprewell,18,42.8,19.8,7.2,17.2,42.1,2.1,5.3,38.5,3.3,4.3,77.9,0.6,3.8,4.4,4.0,1.6,0.7,2.6,17.0
Richard Jefferson,11,41.8,19.8,6.0,14.4,41.8,0.8,3.0,27.3,7.0,9.8,71.3,1.3,5.0,6.3,3.8,1.3,0.7,3.9,16.8
Steve Francis,5,44.4,19.2,6.0,14.0,42.9,1.4,3.4,41.2,5.8,8.0,72.5,1.2,7.2,8.4,7.6,1.4,0.2,4.2,22.4
Jermaine O'Neal,16,37.8,19.2,7.2,17.0,42.3,0.0,0.3,0.0,4.8,6.9,70.0,1.8,7.3,9.1,1.2,0.5,2.3,1.8,18.6
Kenyon Martin,11,37.2,19.1,7.4,13.8,53.3,0.0,0.4,0.0,4.4,5.8,75.0,2.3,8.7,11.0,1.1,1.2,1.3,2.9,22.8
Pau Gasol,4,33.5,18.5,7.0,12.3,57.1,0.0,0.0,0.0,4.5,5.0,90.0,1.0,4.0,5.0,2.5,1.0,1.5,1.3,21.5
Chris Webber,12,37.2,18.4,7.5,16.6,45.2,0.1,0.3,25.0,3.3,5.4,61.5,2.0,6.3,8.3,3.7,1.3,0.8,3.2,18.2
Metta World Peace,15,38.9,18.4,6.5,17.3,37.8,1.3,4.4,28.8,4.1,5.7,71.8,1.6,4.9,6.5,3.2,1.4,1.1,2.5,15.8
Tony Parker,10,38.6,18.4,7.2,16.8,42.9,1.7,4.3,39.5,2.3,3.5,65.7,0.5,1.6,2.1,7.0,1.3,0.1,3.1,15.0
Baron Davis,7,37.1,18.1,6.1,16.3,37.7,2.3,7.0,32.7,3.6,4.7,75.8,0.9,3.3,4.1,7.0,1.6,0.7,2.7,17.6
Dwyane Wade,13,39.2,18.0,6.6,14.5,45.5,0.2,0.6,37.5,4.5,5.8,78.7,1.2,2.8,4.0,5.6,1.3,0.3,4.2,15.9
Michael Redd,5,38.4,18.0,6.8,16.6,41.0,1.2,4.0,30.0,3.2,4.2,76.2,1.2,3.8,5.0,2.6,0.0,0.0,3.8,11.0
Peja Stojakovic,12,43.1,17.5,6.3,16.5,38.4,1.9,6.1,31.5,2.9,3.3,89.7,1.3,5.8,7.0,1.5,1.8,0.3,1.2,16.4
Voshon Lenard,5,32.2,17.0,6.4,15.0,42.7,2.2,4.8,45.8,2.0,2.8,71.4,0.8,1.8,2.6,2.4,0.8,0.0,1.8,11.6
Lamar Odom,13,39.4,16.8,6.2,14.0,44.5,0.6,2.0,30.8,3.8,5.5,68.1,2.5,5.8,8.3,2.8,1.2,0.8,3.2,17.2
Sam Cassell,16,31.1,16.6,5.9,12.6,46.5,1.6,3.8,41.7,3.3,3.8,85.2,0.2,2.3,2.5,4.4,0.8,0.2,2.7,14.4
Anfernee Hardaway,4,42.0,16.5,5.8,15.8,36.5,1.3,3.5,35.7,3.8,4.5,83.3,1.0,3.5,4.5,5.8,1.5,0.3,2.5,15.3
Chauncey Billups,23,38.3,16.4,4.8,12.4,38.5,1.6,4.7,34.6,5.3,5.9,89.0,0.6,2.4,3.0,5.9,1.3,0.1,2.6,15.9
