Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Ricky Pierce,5,21.0,11.8,5.0,10.6,47.2,0.2,1.0,20.0,1.6,1.8,88.9,1.2,1.6,2.8,1.8,0.2,0.4,0.8,10.4
Jon Sundvold,3,30.0,11.7,5.0,10.0,50.0,1.0,3.0,33.3,0.7,1.0,66.7,0.3,1.0,1.3,5.0,1.3,0.0,1.0,13.0
Danny Ainge,17,39.4,11.6,4.2,10.8,38.6,1.1,3.4,32.8,2.2,2.5,88.1,0.9,2.2,3.1,6.4,0.5,0.1,2.4,12.4
Randy Wittman,12,28.7,11.4,5.5,10.2,54.1,0.0,0.0,0.0,0.4,0.6,71.4,0.8,1.4,2.2,3.6,0.6,0.1,1.1,11.9
Darrell Walker,5,31.0,11.0,4.4,10.8,40.7,0.0,0.2,0.0,2.2,3.2,68.8,1.8,3.0,4.8,2.8,1.4,0.8,1.8,11.6
Joe Barry Carroll,4,29.0,11.0,4.5,11.8,38.3,0.0,0.0,0.0,2.0,2.5,80.0,2.0,2.8,4.8,0.5,0.8,0.3,1.3,8.3
Mike Evans,11,19.9,10.5,4.1,10.4,39.5,1.1,4.0,27.3,1.3,1.4,93.3,0.5,1.5,2.0,2.1,1.1,0.0,1.1,8.3
Mike Mitchell,3,24.7,10.3,4.3,12.3,35.1,0.0,0.0,0.0,1.7,2.0,83.3,2.0,3.0,5.0,1.3,0.3,0.3,1.7,7.3
Vinnie Johnson,23,20.7,10.3,4.4,10.4,42.3,0.0,0.3,14.3,1.4,2.2,66.0,1.5,1.7,3.3,1.9,0.7,0.2,0.9,8.7
Sam Vincent,10,25.1,10.2,4.1,11.0,37.3,0.0,0.3,0.0,2.0,2.5,80.0,0.6,1.3,1.9,4.4,0.8,0.1,2.7,7.3
Charles Oakley,10,37.3,10.1,4.0,9.1,44.0,0.0,0.2,0.0,2.1,2.4,87.5,3.9,8.9,12.8,3.2,0.6,0.4,1.8,19.9
Horace Grant,10,29.9,10.1,4.6,8.1,56.8,0.0,0.1,0.0,0.9,1.5,60.0,2.5,4.5,7.0,1.6,1.4,0.2,0.7,15.5
Scottie Pippen,10,29.4,10.0,4.6,9.9,46.5,0.3,0.6,50.0,0.5,0.7,71.4,2.4,2.8,5.2,2.4,0.8,0.8,2.6,11.1
A.C. Green,24,30.3,10.0,3.8,7.0,54.4,0.0,0.0,0.0,2.3,3.0,75.3,2.4,4.9,7.3,0.8,0.5,0.5,1.1,14.0
Mychal Thompson,24,25.6,9.7,4.1,8.0,51.3,0.0,0.0,0.0,1.5,2.6,58.1,2.6,4.5,7.1,0.5,0.7,0.9,1.4,12.5
James Donaldson,17,29.4,9.3,4.0,6.1,65.4,0.0,0.0,0.0,1.3,2.2,59.5,2.8,5.8,8.6,0.7,0.4,0.9,1.7,15.2
Hot Rod Williams,5,26.6,9.2,4.0,8.0,50.0,0.0,0.0,0.0,1.2,2.6,46.2,2.6,3.2,5.8,0.8,0.6,1.4,0.8,11.6
Spud Webb,12,17.6,8.8,2.9,6.8,43.2,0.2,0.7,25.0,2.8,3.1,91.9,0.3,1.3,1.7,4.7,0.8,0.0,0.8,11.0
Craig Ehlo,5,25.6,8.8,3.4,8.0,42.5,0.0,1.6,0.0,2.0,3.2,62.5,0.6,3.0,3.6,3.4,1.0,0.0,2.4,8.6
Robert Reid,4,28.5,8.8,3.8,8.3,45.5,0.8,1.8,42.9,0.5,0.8,66.7,0.8,3.0,3.8,2.0,0.5,0.0,0.8,9.5
Larry Krystkowiak,5,32.6,8.4,2.6,5.8,44.8,0.0,0.0,0.0,3.2,3.6,88.9,2.6,4.2,6.8,1.4,0.8,0.0,1.0,12.8
Rodney McCray,4,39.8,8.0,3.0,7.8,38.7,0.0,0.3,0.0,2.0,3.0,66.7,3.8,3.0,6.8,2.3,1.0,0.8,1.8,11.3
Detlef Schrempf,15,18.3,7.8,2.7,5.7,46.5,0.1,0.2,33.3,2.4,3.4,70.6,1.7,2.0,3.7,1.6,0.5,0.5,1.4,8.6
Jim Petersen,4,24.5,7.8,3.0,5.8,52.2,0.0,0.0,0.0,1.8,3.0,58.3,1.8,3.5,5.3,1.5,0.3,0.5,1.0,10.3
Kiki Vandeweghe,4,18.0,7.8,2.8,10.0,27.5,0.0,1.3,0.0,2.3,2.3,100,0.8,2.5,3.3,1.8,0.3,0.0,0.8,5.0
Mark Eaton,11,41.9,7.7,2.8,5.9,47.7,0.0,0.0,0.0,2.1,3.3,63.9,2.5,6.8,9.4,1.2,1.1,3.1,1.3,16.9
Bill Cartwright,4,19.0,7.3,2.3,4.5,50.0,0.0,0.0,0.0,2.8,3.8,73.3,2.0,2.8,4.8,1.5,0.0,0.8,2.0,9.0
Dennis Rodman,23,20.6,7.1,3.1,5.9,52.2,0.0,0.1,0.0,1.0,2.3,40.7,2.2,3.7,5.9,0.9,0.6,0.6,1.3,9.6
John Salley,23,27.1,7.0,2.4,4.5,53.8,0.0,0.0,0.0,2.1,3.0,71.0,2.8,4.0,6.7,0.9,0.7,1.6,1.0,13.0
Antoine Carr,12,17.5,6.8,3.0,5.7,52.9,0.0,0.1,0.0,0.8,1.2,64.3,1.0,2.4,3.4,1.3,0.3,1.4,0.8,9.3
John Battle,12,13.8,6.8,2.7,5.6,47.8,0.0,0.2,0.0,1.4,2.1,68.0,0.2,1.5,1.7,2.2,0.2,0.0,0.9,6.3
Nate McMillan,5,25.4,6.6,2.4,7.0,34.3,0.0,0.2,0.0,1.8,2.8,64.3,1.2,3.0,4.2,6.6,0.4,0.6,1.6,11.2
Brad Davis,17,17.4,6.4,2.5,4.1,60.0,0.1,0.3,20.0,1.4,1.5,92.3,0.1,1.1,1.2,3.2,0.2,0.3,1.7,7.8
Danny Young,5,19.0,6.4,2.2,4.2,52.4,0.0,0.6,0.0,2.0,2.0,100,0.6,1.4,2.0,3.8,0.4,0.4,1.4,9.6
Sedale Threatt,5,16.0,6.4,2.8,6.8,41.2,0.0,0.2,0.0,0.8,0.8,100,0.4,1.8,2.2,2.2,0.2,0.0,1.0,6.0
Steve Colter,5,17.2,6.4,2.8,6.2,45.2,0.0,0.0,0.0,0.8,1.4,57.1,1.0,2.0,3.0,2.6,0.6,0.6,1.0,8.2
Michael Cooper,24,24.5,6.4,2.3,5.5,41.2,1.0,2.6,40.3,0.8,1.1,74.1,0.6,1.8,2.4,2.8,0.8,0.4,0.9,8.3
James Edwards,22,14.0,6.3,2.5,5.0,50.9,0.0,0.0,0.0,1.2,1.9,65.9,1.0,2.0,3.1,0.5,0.1,0.5,0.5,6.9
Trent Tucker,4,17.8,6.3,2.0,4.8,42.1,1.5,3.3,46.2,0.8,1.0,75.0,0.0,0.5,0.5,1.0,0.8,0.0,0.3,5.3
Dave Corzine,10,30.8,6.1,2.7,7.6,35.5,0.0,0.0,0.0,0.7,1.3,53.8,1.5,4.2,5.7,0.8,0.3,0.8,1.2,7.0
John Lucas,5,16.0,5.8,2.0,5.4,37.0,0.6,2.6,23.1,1.2,1.8,66.7,1.0,0.6,1.6,3.8,1.0,0.0,1.2,7.0
Alton Lister,5,15.4,5.6,2.4,3.4,70.6,0.0,0.0,0.0,0.8,1.0,80.0,1.8,4.0,5.8,1.0,0.2,1.0,0.8,11.6
Purvis Short,4,17.8,5.5,1.8,6.5,26.9,0.0,0.3,0.0,2.0,2.0,100,1.0,1.3,2.3,0.3,0.3,0.0,1.0,2.5
Bill Hanzlik,11,19.3,5.3,1.8,5.1,35.7,0.0,0.7,0.0,1.6,2.4,69.2,1.0,1.6,2.6,2.4,0.5,0.8,1.3,6.3
Allen Leavell,4,9.5,5.0,1.8,4.8,36.8,0.5,1.5,33.3,1.0,1.0,100,0.0,0.8,0.8,2.3,0.5,0.0,1.5,4.0
Cliff Levingston,12,13.6,5.0,2.0,4.2,48.0,0.0,0.0,0.0,1.0,1.3,75.0,1.2,1.0,2.2,0.6,0.4,0.4,0.7,5.4
Johnny Dawkins,3,17.7,5.0,2.0,7.7,26.1,0.0,0.7,0.0,1.0,1.3,75.0,0.3,0.7,1.0,1.7,0.7,0.0,0.3,2.0
John Paxson,10,16.5,4.6,2.0,5.3,37.7,0.2,1.2,16.7,0.4,0.4,100,0.0,0.4,0.4,3.0,0.1,0.1,0.5,4.4
Brad Sellers,10,14.4,4.5,1.5,4.3,34.9,0.0,0.0,0.0,1.5,1.7,88.2,1.0,1.1,2.1,0.8,0.2,0.5,0.5,4.6
Kenny Walker,4,20.0,4.5,2.0,6.0,33.3,0.0,0.0,0.0,0.5,0.5,100,0.8,1.5,2.3,1.3,0.5,0.8,0.3,5.0
Tree Rollins,12,27.8,4.4,1.7,3.0,55.6,0.0,0.0,0.0,1.1,1.3,86.7,1.9,4.0,5.9,0.5,0.8,1.6,0.4,11.3
Kurt Nimphius,3,10.0,4.0,1.7,3.3,50.0,0.0,0.0,0.0,0.7,0.7,100,1.0,1.7,2.7,0.7,0.0,0.3,0.0,6.0
Marc Iavaroni,11,12.5,4.0,1.5,2.6,55.2,0.0,0.0,0.0,1.1,1.3,85.7,0.5,1.3,1.7,1.3,0.2,0.2,0.5,5.5
Sidney Green,4,23.3,4.0,2.0,4.3,47.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.3,8.3,1.8,0.0,0.3,2.3,9.8
Frank Johnson,5,8.8,3.6,1.4,4.4,31.8,0.0,0.4,0.0,0.8,0.8,100,0.0,0.4,0.4,0.2,0.8,0.0,0.4,1.6
Jim Paxson,15,12.5,3.3,1.1,3.9,28.8,0.0,0.1,0.0,1.1,1.3,80.0,0.1,0.5,0.6,0.7,0.4,0.1,0.8,1.3
Rick Mahorn,23,17.8,3.3,1.3,3.9,34.4,0.0,0.0,0.0,0.6,0.8,68.4,0.8,3.0,3.9,0.6,0.2,0.4,0.7,4.8
Caldwell Jones,4,24.5,3.3,1.5,4.0,37.5,0.0,0.0,0.0,0.3,0.5,50.0,1.0,3.3,4.3,0.3,0.5,2.0,0.5,7.0
Russ Schoene,5,7.8,3.2,1.4,2.4,58.3,0.4,0.8,50.0,0.0,0.0,0.0,0.2,1.2,1.4,0.4,0.2,0.0,0.4,3.8
Kevin Williams,5,14.0,2.8,1.4,3.2,43.8,0.0,0.4,0.0,0.0,0.0,0.0,1.2,0.4,1.6,1.8,0.6,0.0,0.8,4.2
Maurice Lucas,4,15.8,2.5,1.0,3.3,30.8,0.0,0.0,0.0,0.5,1.0,50.0,2.3,4.0,6.3,1.3,0.3,0.0,1.3,6.3
Scott Hastings,11,9.4,2.4,0.8,1.3,64.3,0.0,0.1,0.0,0.7,0.7,100,0.6,0.9,1.5,0.3,0.3,0.1,0.5,3.6
T.R. Dunn,11,16.8,2.4,1.0,1.8,55.0,0.0,0.0,0.0,0.4,0.7,50.0,1.0,1.6,2.6,0.3,0.7,0.0,0.4,4.5
Terry Catledge,5,9.0,2.2,0.8,2.2,36.4,0.0,0.2,0.0,0.6,0.8,75.0,0.4,0.8,1.2,0.4,0.0,0.0,0.4,1.8
Mark Acres,17,9.3,2.2,0.8,1.5,53.8,0.0,0.0,0.0,0.5,1.1,50.0,0.8,1.3,2.1,0.1,0.1,0.1,0.4,2.9
Bart Kofoed,10,10.9,2.1,0.9,2.3,39.1,0.1,0.5,20.0,0.2,0.2,100,0.3,1.1,1.4,1.1,0.1,0.0,0.9,2.4
Olden Polynice,5,8.8,2.0,1.0,2.2,45.5,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.2,1.6,0.0,0.6,0.0,0.2,2.4
Fred Roberts,15,6.7,1.9,0.7,1.4,52.4,0.0,0.0,0.0,0.5,0.7,63.6,0.5,0.5,1.1,0.2,0.2,0.0,0.4,2.1
Manute Bol,5,8.8,1.8,0.8,1.4,57.1,0.0,0.0,0.0,0.2,0.2,100,1.4,1.0,2.4,0.0,0.0,0.4,0.2,3.8
Michael Holton,4,8.5,1.5,0.8,3.3,23.1,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.0,1.3,1.5,0.5,0.0,0.3,2.0
Clemon Johnson,5,7.8,1.4,0.6,1.4,42.9,0.0,0.0,0.0,0.2,0.4,50.0,0.0,1.4,1.4,0.0,0.2,0.2,0.4,1.8
Buck Johnson,4,5.0,1.3,0.5,0.8,66.7,0.0,0.0,0.0,0.3,0.5,50.0,0.5,0.5,1.0,0.0,0.3,0.0,1.0,1.0
Jerry Sichting,4,7.8,1.0,0.5,1.8,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,1.3,0.3,0.0,0.0,1.8
Charles Jones,5,19.0,0.6,0.2,1.0,20.0,0.0,0.0,0.0,0.2,0.4,50.0,1.0,2.4,3.4,0.4,0.4,0.8,0.0,4.6
Cedric Maxwell,4,3.8,0.5,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.8
