Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Matt Guokas,5,20.0,5.2,2.2,5.4,40.7,-,-,-,0.8,1.0,80.0,-,-,2.4,1.6,-,-,-,5.8
Mike Riordan,10,10.8,5.2,2.0,3.9,51.3,-,-,-,1.2,1.6,75.0,-,-,1.7,0.3,-,-,-,4.9
Leroy Ellis,4,16.8,4.8,2.0,4.0,50.0,-,-,-,0.8,1.3,60.0,-,-,4.5,0.5,-,-,-,7.3
Johnny Green,5,8.8,4.6,1.8,3.2,56.3,-,-,-,1.0,1.8,55.6,-,-,2.8,0.2,-,-,-,5.4
Arthur Williams,6,17.0,4.5,2.0,4.2,48.0,-,-,-,0.5,1.2,42.9,-,-,2.8,5.3,-,-,-,9.8
Clyde Lee,6,21.5,4.5,1.5,5.5,27.3,-,-,-,1.5,1.8,81.8,-,-,7.2,0.8,-,-,-,8.2
Jim Barnett,6,8.5,4.2,1.5,3.8,39.1,-,-,-,1.2,1.3,87.5,-,-,0.5,1.2,-,-,-,3.3
Ed Manning,4,15.8,3.5,1.8,4.5,38.9,-,-,-,0.0,0.0,0.0,-,-,5.8,0.3,-,-,-,6.8
Don May,9,9.8,2.8,1.0,3.3,30.0,-,-,-,0.8,1.0,77.8,-,-,2.6,0.9,-,-,-,3.7
Alvin Attles,6,18.2,2.5,1.2,3.5,33.3,-,-,-,0.2,0.7,25.0,-,-,3.0,3.5,-,-,-,6.2
Nate Bowman,10,6.2,1.1,0.4,1.5,26.7,-,-,-,0.3,0.3,100,-,-,3.2,0.3,-,-,-,3.5
