Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Billyray Bates,3,38.3,28.3,11.7,20.7,56.5,0.3,0.3,100,4.7,5.7,82.4,1.0,1.3,2.3,4.3,1.7,0.3,3.7,23.3
George Gervin,7,39.1,27.1,11.0,22.0,50.0,0.0,0.4,0.0,5.1,6.4,80.0,1.3,3.7,5.0,3.4,0.7,0.7,2.9,21.9
Moses Malone,21,45.5,26.8,9.9,20.6,47.9,0.0,0.1,0.0,7.0,9.9,71.2,6.0,8.6,14.5,1.7,0.6,1.6,2.8,28.8
Kareem Abdul-Jabbar,3,44.7,26.7,10.0,21.7,46.2,0.0,0.0,0.0,6.7,9.3,71.4,4.3,12.3,16.7,4.0,1.0,2.7,3.7,33.0
Mychal Thompson,3,44.0,25.0,10.3,17.0,60.8,0.0,0.0,0.0,4.3,6.0,72.2,1.7,6.0,7.7,1.3,1.0,3.0,2.3,27.3
Marques Johnson,7,38.0,24.7,10.7,19.3,55.6,0.0,0.1,0.0,3.3,4.6,71.9,5.9,3.6,9.4,4.9,1.4,1.0,1.9,29.7
Campy Russell,2,44.5,23.0,7.5,17.0,44.1,0.0,1.0,0.0,8.0,8.5,94.1,0.5,4.0,4.5,4.5,2.0,0.5,4.0,20.5
Julius Erving,16,37.0,22.9,8.9,18.8,47.5,0.0,0.1,0.0,5.1,6.7,75.7,3.3,3.9,7.1,3.4,1.4,2.6,3.4,22.4
Larry Bird,17,44.1,21.9,8.6,18.4,47.0,0.2,0.5,37.5,4.5,5.0,89.4,2.9,11.1,14.0,6.1,2.3,1.0,3.6,31.4
Ray Williams,2,42.0,21.5,9.0,20.5,43.9,0.5,1.5,33.3,3.0,5.5,54.5,1.5,2.5,4.0,4.5,2.0,0.0,4.5,13.5
Reggie King,15,41.3,21.3,8.1,16.5,49.2,0.0,0.1,0.0,5.0,6.8,73.5,3.7,6.2,9.9,1.7,1.2,0.7,2.3,22.2
Scott Wedman,15,43.8,20.5,8.6,19.8,43.4,0.6,2.1,28.1,2.7,3.7,71.4,1.1,4.7,5.8,3.9,1.2,0.5,2.6,17.0
Johnny Davis,2,37.0,20.0,7.0,17.5,40.0,0.0,0.5,0.0,6.0,6.5,92.3,1.0,3.0,4.0,5.5,1.0,0.0,0.5,19.0
Reggie Theus,6,38.7,19.8,6.7,15.2,44.0,0.3,1.5,22.2,6.2,7.2,86.0,1.2,2.3,3.5,6.3,1.5,0.0,2.5,19.2
Mark Olberding,7,36.3,19.7,8.3,15.0,55.2,0.1,0.4,33.3,3.0,3.6,84.0,1.6,4.3,5.9,4.3,0.6,0.0,2.4,20.7
Dennis Johnson,7,38.1,19.6,7.4,15.7,47.3,0.1,0.7,20.0,4.6,6.0,76.2,1.0,3.7,4.7,2.9,1.3,1.3,2.7,17.3
Norm Nixon,3,44.3,19.3,8.3,16.3,51.0,0.0,0.0,0.0,2.7,3.3,80.0,0.3,3.3,3.7,8.7,0.3,0.3,1.7,22.0
Billy Knight,2,35.5,18.5,8.0,15.0,53.3,0.0,0.0,0.0,2.5,4.0,62.5,3.0,3.0,6.0,2.5,0.5,0.0,2.5,16.5
