Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Bob Cousy,6,45.0,25.5,7.7,20.0,38.3,-,-,-,10.2,12.2,83.6,-,-,4.2,6.2,-,-,-,21.5
George Mikan,12,38.6,19.8,6.5,17.8,36.6,-,-,-,6.8,9.3,73.2,-,-,15.4,1.9,-,-,-,23.4
Larry Foust,8,41.5,19.1,6.0,15.1,39.7,-,-,-,7.1,8.5,83.8,-,-,13.9,0.8,-,-,-,23.3
Jim Baechtold,2,43.0,19.0,8.0,15.0,53.3,-,-,-,3.0,5.5,54.5,-,-,4.0,5.5,-,-,-,19.0
Paul Seymour,2,56.0,18.0,4.5,12.0,37.5,-,-,-,9.0,9.5,94.7,-,-,5.0,4.0,-,-,-,19.0
Bobby Wanzer,3,38.7,17.0,4.7,12.3,37.8,-,-,-,7.7,9.0,85.2,-,-,7.0,3.0,-,-,-,18.0
Joe Graboski,2,38.0,17.0,7.0,14.0,50.0,-,-,-,3.0,4.0,75.0,-,-,8.0,0.0,-,-,-,17.0
Ed Macauley,6,46.3,16.8,5.2,11.8,43.7,-,-,-,6.5,9.0,72.2,-,-,9.7,3.5,-,-,-,20.8
Eddie Miller,2,46.5,16.5,6.5,18.5,35.1,-,-,-,3.5,8.0,43.8,-,-,18.0,2.5,-,-,-,20.5
Red Rocha,2,53.5,15.5,5.0,13.0,38.5,-,-,-,5.5,7.0,78.6,-,-,8.5,3.5,-,-,-,18.0
Leo Barnhorst,2,39.5,15.0,6.0,16.5,36.4,-,-,-,3.0,4.5,66.7,-,-,11.0,2.5,-,-,-,16.5
Jim Pollard,12,37.9,14.3,5.2,13.9,37.1,-,-,-,4.0,5.2,77.4,-,-,7.2,4.1,-,-,-,15.7
Carl Braun,11,34.0,13.5,4.3,13.2,32.4,-,-,-,4.9,6.1,80.6,-,-,4.0,2.8,-,-,-,10.2
Freddie Scolari,8,33.5,13.4,3.6,11.3,32.2,-,-,-,6.1,7.6,80.3,-,-,3.1,2.6,-,-,-,10.0
Connie Simmons,11,31.0,13.2,4.3,11.6,36.7,-,-,-,4.6,6.4,72.9,-,-,7.5,2.3,-,-,-,13.8
Ernie Vandeweghe,11,30.9,13.1,4.5,10.2,43.8,-,-,-,4.2,5.5,75.4,-,-,5.8,2.5,-,-,-,14.3
Arnie Risen,3,36.3,13.0,3.7,12.7,28.9,-,-,-,5.7,8.0,70.8,-,-,11.7,0.7,-,-,-,14.0
Paul Walther,2,37.5,13.0,2.5,10.0,25.0,-,-,-,8.0,8.5,94.1,-,-,4.0,2.0,-,-,-,11.0
Don Henriksen,2,47.0,12.5,5.0,7.5,66.7,-,-,-,2.5,4.5,55.6,-,-,12.0,4.0,-,-,-,24.0
