Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Michael Jordan,3,42.7,35.7,11.7,28.0,41.7,0.7,1.7,40.0,11.7,13.0,89.7,2.3,4.7,7.0,6.0,2.0,2.3,2.7,32.7
Hakeem Olajuwon,10,38.9,29.2,11.0,17.9,61.5,0.0,0.1,0.0,7.2,9.7,74.2,3.9,7.4,11.3,2.5,1.3,4.3,3.6,35.6
Larry Bird,23,44.1,27.0,9.4,19.7,47.6,0.6,1.8,34.1,7.7,8.4,91.2,1.8,8.3,10.0,7.2,1.2,0.8,3.1,32.1
Chuck Person,4,39.8,27.0,9.5,18.5,51.4,0.5,2.0,25.0,7.5,9.8,76.9,1.5,6.8,8.3,5.0,1.3,0.5,3.8,27.0
Dominique Wilkins,9,40.0,26.8,9.6,23.3,41.0,0.3,1.1,30.0,7.3,8.2,89.2,3.0,4.8,7.8,2.8,1.8,0.9,2.9,22.4
Dale Ellis,14,37.9,25.2,10.6,21.7,48.7,0.9,2.6,36.1,3.1,3.9,81.5,2.6,3.8,6.4,2.6,0.7,0.4,2.4,21.2
Kiki Vandeweghe,4,43.5,24.8,9.5,17.8,53.5,0.3,1.0,25.0,5.5,6.5,84.6,1.3,2.0,3.3,2.8,0.3,0.3,2.8,19.3
Charles Barkley,5,42.0,24.6,8.6,15.0,57.3,0.2,1.6,12.5,7.2,9.0,80.0,5.4,7.2,12.6,2.4,0.8,1.6,4.4,29.4
Isiah Thomas,15,37.5,24.1,8.9,19.8,45.1,0.7,2.2,30.3,5.5,7.3,75.5,1.4,3.1,4.5,8.7,2.6,0.3,2.8,24.6
Clyde Drexler,4,38.3,24.0,9.0,19.8,45.6,0.3,1.0,25.0,5.8,7.3,79.3,4.0,3.5,7.5,3.8,1.8,0.8,1.5,24.0
James Worthy,18,37.8,23.6,9.8,16.6,59.1,0.0,0.1,0.0,4.1,5.4,75.3,1.7,3.9,5.6,3.5,1.6,1.2,2.2,25.2
Rolando Blackman,4,38.3,23.5,9.0,18.3,49.3,0.0,0.3,0.0,5.5,6.0,91.7,1.0,2.5,3.5,4.3,0.5,0.0,2.0,20.0
Tom Chambers,14,35.6,23.0,8.4,18.8,44.9,0.4,1.3,33.3,5.7,7.1,80.8,2.3,4.1,6.4,2.3,0.9,0.9,2.4,19.4
Terry Cummings,12,36.9,22.3,8.8,17.9,48.8,0.0,0.0,0.0,4.8,6.9,68.7,2.4,5.5,7.9,2.3,1.0,1.1,1.3,22.0
Magic Johnson,18,37.0,21.8,8.1,15.1,53.9,0.1,0.6,20.0,5.4,6.6,83.1,1.6,6.2,7.7,12.2,1.7,0.4,2.8,32.9
Sleepy Floyd,10,41.4,21.4,7.7,15.2,50.7,1.3,2.8,46.4,4.7,5.1,92.2,0.9,2.1,3.0,10.2,1.8,0.2,3.5,25.2
Mark Aguirre,4,32.5,21.3,7.8,15.5,50.0,0.0,1.0,0.0,5.8,7.5,76.7,2.8,3.3,6.0,2.0,2.0,0.0,2.3,19.5
Kevin McHale,21,39.4,21.1,8.3,14.2,58.4,0.0,0.0,0.0,4.6,6.0,76.2,3.1,6.1,9.2,1.9,0.3,1.4,2.6,24.1
Steve Johnson,4,34.3,20.8,7.0,15.3,45.9,0.0,0.0,0.0,6.8,10.8,62.8,4.3,5.8,10.0,0.5,0.5,0.3,2.3,17.5
Moses Malone,3,38.0,20.7,7.0,15.7,44.7,0.0,0.0,0.0,6.7,7.0,95.2,5.0,7.7,12.7,1.7,0.0,1.0,2.7,24.3
Adrian Dantley,15,33.3,20.5,7.4,13.7,53.9,0.0,0.0,0.0,5.7,7.4,77.5,1.9,2.6,4.5,2.3,0.9,0.0,2.2,18.1
Xavier McDaniel,14,37.7,20.3,8.9,18.1,48.8,0.1,0.7,20.0,2.4,4.0,60.7,3.7,4.6,8.4,3.0,1.5,0.6,3.0,19.9
Charles Oakley,3,43.0,20.0,6.3,16.7,38.0,0.7,1.3,50.0,6.7,8.0,83.3,5.7,9.7,15.3,2.0,1.3,0.3,2.7,24.7
Karl Malone,5,40.0,20.0,7.4,17.6,42.0,0.0,0.0,0.0,5.2,7.2,72.2,3.0,6.6,9.6,1.2,2.2,0.8,3.4,18.2
Sidney Moncrief,12,35.5,19.4,6.5,13.8,47.3,0.3,1.2,28.6,6.1,7.5,81.1,1.8,2.8,4.5,3.0,1.1,0.5,2.0,17.8
Kareem Abdul-Jabbar,18,31.1,19.2,6.9,13.0,53.0,0.0,0.1,0.0,5.4,6.8,79.5,2.2,4.7,6.8,2.0,0.4,1.9,2.2,20.7
Dennis Johnson,23,41.9,18.9,7.3,15.7,46.5,0.1,1.1,11.5,4.2,4.9,85.0,1.0,2.9,4.0,8.9,0.7,0.3,1.9,21.8
Joe Barry Carroll,10,33.4,18.9,7.4,16.3,45.4,0.0,0.1,0.0,4.1,5.1,80.4,1.6,4.9,6.5,1.9,1.4,2.5,3.1,18.2
Alex English,3,25.3,18.7,8.3,16.3,51.0,0.0,0.0,0.0,2.0,2.3,85.7,3.3,1.3,4.7,3.3,0.0,0.0,2.7,15.7
Ralph Sampson,10,33.0,18.6,7.5,14.6,51.4,0.1,0.2,50.0,3.5,4.3,81.4,2.7,6.1,8.8,2.1,0.2,1.2,3.1,19.9
Terry Catledge,3,32.7,18.3,7.7,13.7,56.1,0.0,0.0,0.0,3.0,5.7,52.9,2.3,6.0,8.3,0.0,1.0,0.3,2.3,17.0
Julius Erving,5,36.0,18.2,6.8,16.4,41.5,0.4,1.2,33.3,4.2,5.0,84.0,2.8,2.2,5.0,3.4,1.4,1.2,1.8,17.0
Robert Parish,21,35.0,18.0,7.1,12.5,56.7,0.0,0.0,0.0,3.8,4.9,76.7,2.8,6.6,9.4,1.3,0.9,1.7,1.8,22.9
